Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 17-28-23-414650,0,0,1563,1563,178.593,-12.838,2.69,1.44,-9.29,-8.86,15.73,41.0,45.0154
2023-03-24 17-28-23-636611,0,0,1575,1575,178.593,-12.838,2.68,1.44,-9.28,-8.86,15.74,40.99,45.0054
2023-03-24 17-28-23-860495,0,0,1575,1575,178.593,-12.838,2.69,1.44,-9.28,-8.87,15.75,40.99,45.0054
2023-03-24 17-28-24-084720,0,0,1575,1575,178.593,-12.838,2.69,1.44,-9.28,-8.88,15.75,40.99,45.0054
2023-03-24 17-28-24-308782,0,0,1575,1575,178.593,-12.838,2.69,1.44,-9.27,-8.9,15.74,40.96,44.9754
2023-03-24 17-28-24-533783,0,0,1575,1575,178.593,-12.838,2.69,1.49,-9.31,-9.11,15.69,40.17,44.1854
2023-03-24 17-28-24-756534,0,0,1575,1575,178.593,-12.838,2.69,1.55,-9.27,-9.47,15.77,38.59,42.6054
2023-03-24 17-28-24-980367,0,0,1575,1575,178.593,-12.838,2.88,1.52,-9.38,-9.82,16.01,37.01,41.0254
2023-03-24 17-28-25-204329,0,0,1575,1575,178.593,-12.838,2.74,1.69,-9.21,-10.21,16.22,35.03,39.0454
2023-03-24 17-28-25-433701,0,0,1575,1575,178.593,-12.838,2.71,1.67,-9.22,-10.53,16.45,33.36,37.3754
2023-03-24 17-28-25-652657,0,0,1574,1574,178.593,-12.838,2.81,1.75,-9.21,-10.87,16.64,31.36,35.3754
2023-03-24 17-28-25-876590,0,0,1571,1571,178.593,-12.838,2.9,1.81,-9.15,-11.03,17.01,30.03,34.0454
2023-03-24 17-28-26-100356,0,0,1570,1570,178.593,-12.838,2.93,1.81,-9.13,-11.08,17.34,29.2,33.2154
2023-03-24 17-28-26-328710,0,0,1569,1569,178.593,-12.838,2.94,1.78,-9.13,-11.05,17.44,28.73,32.745400000000004
2023-03-24 17-28-26-548655,0,0,1568,1568,178.593,-12.838,2.93,1.83,-9.16,-11.18,17.26,27.82,31.8354
2023-03-24 17-28-26-772318,0,0,1566,1566,178.593,-12.838,2.92,1.89,-9.14,-11.45,17.2,26.36,30.3754
2023-03-24 17-28-26-996363,0,0,1564,1564,178.593,-12.838,3.08,1.82,-9.12,-11.73,17.4,25.01,29.0254
2023-03-24 17-28-27-220266,0,0,1561,1561,178.593,-12.838,2.99,1.96,-9.08,-12.09,17.69,23.31,27.3254
2023-03-24 17-28-27-444356,0,0,1559,1559,178.593,-12.838,3.04,1.94,-8.97,-12.35,17.93,22.02,26.0354
2023-03-24 17-28-27-668191,0,0,1557,1557,178.593,-12.838,3.06,2.08,-9.03,-12.73,17.97,20.38,24.3954
2023-03-24 17-28-27-892343,0,0,1555,1555,178.593,-12.75,3.07,2.09,-9.05,-12.91,18.12,19.45,23.4654
2023-03-24 17-28-28-116410,0,0,1554,1554,178.593,-12.838,3.08,2.1,-9.02,-12.97,18.2,19.04,23.0554
2023-03-24 17-28-28-340235,0,0,1554,1554,178.593,-12.838,3.07,2.1,-9.02,-12.94,18.09,19.14,23.1554
2023-03-24 17-28-28-564242,0,0,1554,1554,178.593,-12.838,3.04,2.08,-9.06,-13.08,17.7,18.78,22.7954
2023-03-24 17-28-28-788260,0,0,1553,1553,178.593,-12.838,2.98,2.17,-9.08,-13.38,17.52,17.76,21.7754
2023-03-24 17-28-29-012213,0,0,1551,1551,178.593,-12.838,3.06,2.18,-9.06,-13.71,17.69,16.71,20.7254
2023-03-24 17-28-29-236279,0,0,1549,1549,178.593,-12.838,3.03,2.27,-8.99,-14.16,17.82,15.23,19.2454
2023-03-24 17-28-29-460200,0,0,1547,1547,178.593,-12.838,3.0,2.23,-8.9,-14.55,17.94,14.13,18.145400000000002
2023-03-24 17-28-29-684151,0,0,1545,1545,178.593,-12.838,3.04,2.43,-8.97,-15.05,17.94,12.65,16.665399999999998
2023-03-24 17-28-29-908127,0,0,1544,1544,178.593,-12.838,3.08,2.46,-8.94,-15.36,18.08,11.89,15.9054
2023-03-24 17-28-30-132151,0,0,1543,1543,178.593,-12.838,3.07,2.5,-8.95,-15.56,18.08,11.69,15.7054
2023-03-24 17-28-30-356087,0,0,1543,1543,178.593,-12.838,3.04,2.52,-8.94,-15.7,17.84,11.84,15.8554
2023-03-24 17-28-30-580028,0,0,1543,1543,178.593,-12.838,2.97,2.55,-8.93,-15.9,17.46,11.89,15.9054
2023-03-24 17-28-30-804006,0,0,1543,1543,178.593,-12.838,2.93,2.57,-8.9,-16.17,17.16,11.73,15.7454
2023-03-24 17-28-31-028149,0,0,1543,1543,178.593,-12.838,2.87,2.67,-8.96,-16.51,16.99,11.31,15.3254
2023-03-24 17-28-31-252083,0,0,1541,1541,178.593,-12.838,2.9,2.75,-8.93,-16.96,16.98,10.3,14.3154
2023-03-24 17-28-31-475999,0,0,1540,1540,178.593,-12.838,2.91,2.75,-8.72,-17.38,17.15,9.58,13.5954
2023-03-24 17-28-31-699922,0,0,1539,1539,178.593,-12.838,2.92,2.9,-8.88,-17.91,17.14,8.32,12.3354
2023-03-24 17-28-31-924166,0,0,1537,1537,178.593,-12.838,2.94,2.94,-8.84,-18.23,17.28,7.75,11.7654
2023-03-24 17-28-32-147949,0,0,1537,1537,178.593,-12.838,2.94,2.98,-8.82,-18.42,17.27,7.75,11.7654
2023-03-24 17-28-32-372053,0,0,1538,1538,178.505,-12.75,2.91,2.97,-8.83,-18.52,16.97,8.15,12.1654
2023-03-24 17-28-32-599820,0,0,1538,1538,178.593,-12.838,2.83,3.09,-8.85,-18.79,16.44,7.94,11.955400000000001
2023-03-24 17-28-32-820433,0,0,1537,1537,178.593,-12.838,2.82,3.1,-8.85,-19.12,16.45,7.26,11.2754
2023-03-24 17-28-33-044440,0,0,1536,1536,178.593,-12.838,2.83,3.15,-8.77,-19.47,16.74,6.5,10.5154
2023-03-24 17-28-33-268154,0,0,1534,1534,178.593,-12.838,2.87,3.18,-8.8,-19.85,16.89,5.48,9.4954
2023-03-24 17-28-33-492425,0,0,1533,1533,178.593,-12.838,2.95,3.21,-8.73,-20.14,17.01,4.84,8.8554
2023-03-24 17-28-33-716477,0,0,1532,1532,178.505,-12.838,2.9,3.3,-8.75,-20.44,16.95,4.09,8.1054
2023-03-24 17-28-33-940008,0,0,1532,1532,178.505,-12.75,2.89,3.31,-8.73,-20.54,16.96,4.0,8.0154
2023-03-24 17-28-34-164033,0,0,1532,1532,178.505,-12.75,2.85,3.29,-8.74,-20.49,16.73,4.53,8.5454
2023-03-24 17-28-34-388073,0,0,1533,1533,178.593,-12.838,2.75,3.27,-8.77,-20.33,16.15,5.49,9.5054
2023-03-24 17-28-34-612060,0,0,1534,1534,178.593,-12.838,2.65,3.29,-8.84,-20.3,15.32,5.98,9.9954
2023-03-24 17-28-34-836054,0,0,1534,1534,178.593,-12.838,2.6,3.3,-8.85,-20.34,15.08,5.97,9.985399999999998
2023-03-24 17-28-35-059928,0,0,1534,1534,178.505,-12.838,2.56,3.24,-8.82,-20.42,15.07,5.84,9.8554
2023-03-24 17-28-35-283968,0,0,1534,1534,178.505,-12.838,2.56,3.34,-8.8,-20.55,14.91,5.42,9.4354
2023-03-24 17-28-35-508072,0,0,1533,1533,178.505,-12.838,2.54,3.32,-8.8,-20.64,14.76,5.22,9.235399999999998
2023-03-24 17-28-35-731886,0,0,1533,1533,178.593,-12.838,2.5,3.37,-8.81,-20.71,14.61,4.86,8.875399999999999
2023-03-24 17-28-35-955962,0,0,1533,1533,178.505,-12.838,2.49,3.33,-8.82,-20.63,14.56,5.12,9.1354
2023-03-24 17-28-36-180288,0,0,1534,1534,178.593,-12.838,2.43,3.31,-8.85,-20.4,14.28,5.92,9.9354
2023-03-24 17-28-36-404290,0,0,1536,1536,178.593,-12.838,2.36,3.25,-8.9,-20.09,13.78,7.05,11.0654
2023-03-24 17-28-36-627976,0,0,1537,1537,178.593,-12.838,2.29,3.26,-8.94,-19.89,13.17,7.62,11.6354
2023-03-24 17-28-36-851578,0,0,1537,1537,178.505,-12.838,2.24,3.24,-8.95,-19.77,13.1,7.71,11.7254
2023-03-24 17-28-37-075633,0,0,1537,1537,178.593,-12.838,2.24,3.21,-8.93,-19.72,13.35,7.65,11.6654
2023-03-24 17-28-37-299593,0,0,1537,1537,178.505,-12.838,2.32,3.2,-8.93,-19.7,13.5,7.42,11.4354
2023-03-24 17-28-37-523469,0,0,1537,1537,178.593,-12.838,2.32,3.19,-8.92,-19.68,13.56,7.35,11.3654
2023-03-24 17-28-37-752037,0,0,1536,1536,178.593,-12.838,2.35,3.19,-8.96,-19.66,13.59,7.18,11.1954
2023-03-24 17-28-37-972087,0,0,1537,1537,178.505,-12.838,2.36,3.17,-8.93,-19.54,13.76,7.48,11.4954
2023-03-24 17-28-38-195956,0,0,1538,1538,178.593,-12.838,2.35,3.13,-8.93,-19.31,13.73,8.26,12.2754
2023-03-24 17-28-38-419467,0,0,1539,1539,178.593,-12.838,2.36,3.11,-8.96,-19.05,13.45,9.33,13.3454
2023-03-24 17-28-38-643498,0,0,1540,1540,178.505,-12.838,2.26,3.09,-9.0,-18.82,13.1,10.18,14.1954
2023-03-24 17-28-38-867507,0,0,1541,1541,178.593,-12.838,2.21,3.06,-9.02,-18.64,13.06,10.86,14.875399999999999
2023-03-24 17-28-39-091587,0,0,1542,1542,178.505,-12.838,2.24,3.02,-8.99,-18.54,13.12,11.28,15.295399999999999
2023-03-24 17-28-39-315444,0,0,1543,1543,178.593,-12.838,2.27,3.02,-9.01,-18.5,13.29,11.48,15.4954
2023-03-24 17-28-39-539395,0,0,1543,1543,178.505,-12.838,2.29,3.04,-8.95,-18.48,13.53,11.66,15.6754
2023-03-24 17-28-39-763497,0,0,1543,1543,178.505,-12.838,2.34,3.02,-8.98,-18.49,13.79,11.72,15.7354
2023-03-24 17-28-39-987456,0,0,1543,1543,178.593,-12.838,2.32,2.99,-8.98,-18.44,14.08,12.06,16.075400000000002
2023-03-24 17-28-40-211463,0,0,1544,1544,178.505,-12.838,2.43,2.95,-8.97,-18.39,14.16,12.57,16.5854
2023-03-24 17-28-40-435508,0,0,1545,1545,178.505,-12.838,2.49,2.98,-8.97,-18.33,14.19,13.19,17.205399999999997
2023-03-24 17-28-40-659388,0,0,1546,1546,178.593,-12.838,2.48,2.99,-8.97,-18.27,14.3,13.73,17.7454
2023-03-24 17-28-40-883414,0,0,1547,1547,178.505,-12.838,2.48,2.96,-8.97,-18.21,14.41,14.3,18.3154
2023-03-24 17-28-41-107259,0,0,1548,1548,178.593,-12.838,2.48,2.96,-8.98,-18.14,14.42,14.87,18.885399999999997
2023-03-24 17-28-41-331376,0,0,1548,1548,178.593,-12.838,2.45,2.9,-8.97,-18.01,14.52,15.4,19.415399999999998
2023-03-24 17-28-41-555235,0,0,1549,1549,178.505,-12.838,2.47,2.92,-8.95,-17.91,14.65,15.89,19.9054
2023-03-24 17-28-41-779285,0,0,1550,1550,178.593,-12.838,2.47,2.89,-8.99,-17.82,14.78,16.22,20.2354
2023-03-24 17-28-42-003188,0,0,1550,1550,178.593,-12.838,2.48,2.84,-8.99,-17.71,14.92,16.74,20.755399999999998
2023-03-24 17-28-42-227943,0,0,1551,1551,178.593,-12.838,2.59,2.87,-9.0,-17.64,15.0,17.3,21.3154
2023-03-24 17-28-42-451191,0,0,1552,1552,178.505,-12.838,2.59,2.85,-8.97,-17.59,15.12,17.91,21.9254
2023-03-24 17-28-42-676331,0,0,1553,1553,178.593,-12.838,2.63,2.87,-8.95,-17.58,15.21,18.34,22.3554
2023-03-24 17-28-42-899467,0,0,1553,1553,178.593,-12.838,2.66,2.86,-8.97,-17.59,15.39,18.62,22.6354
2023-03-24 17-28-43-123568,0,0,1554,1554,178.505,-12.838,2.67,2.87,-8.94,-17.58,15.57,19.01,23.0254
2023-03-24 17-28-43-356182,0,0,1555,1555,178.593,-12.838,2.67,2.82,-8.94,-17.53,15.61,19.52,23.5354
2023-03-24 17-28-43-571131,0,0,1555,1555,178.593,-12.838,2.69,2.82,-8.96,-17.45,15.61,20.13,24.1454
2023-03-24 17-28-43-795060,0,0,1556,1556,178.593,-12.75,2.57,2.81,-8.97,-17.3,15.65,20.76,24.7754
2023-03-24 17-28-44-019022,0,0,1557,1557,178.593,-12.838,2.59,2.77,-8.98,-17.13,15.6,21.56,25.5754
2023-03-24 17-28-44-243233,0,0,1559,1559,178.505,-12.838,2.6,2.77,-9.0,-17.01,15.42,22.36,26.3754
2023-03-24 17-28-44-467263,0,0,1560,1560,178.505,-12.838,2.64,2.76,-8.99,-16.9,15.38,23.14,27.1554
2023-03-24 17-28-44-691140,0,0,1561,1561,178.505,-12.838,2.67,2.75,-8.98,-16.89,15.48,23.61,27.6254
2023-03-24 17-28-44-914940,0,0,1561,1561,178.505,-12.838,2.67,2.75,-8.98,-16.92,15.69,23.91,27.9254
2023-03-24 17-28-45-139088,0,0,1562,1562,178.593,-12.838,2.69,2.75,-8.97,-16.99,15.87,24.07,28.0854
2023-03-24 17-28-45-363086,0,0,1562,1562,178.505,-12.838,2.78,2.77,-8.95,-17.07,16.11,24.11,28.1254
2023-03-24 17-28-45-586940,0,0,1562,1562,178.505,-12.838,2.79,2.74,-8.95,-17.09,16.35,24.27,28.2854
