Timestamp_log,left_angle,right_angle,left_thrust,right_thrust,read_left_angle,read_right_angle,accel_x,accel_y,accel_z,roll,pitch,yaw,e_alpha
2023-03-24 21-26-51-476872,0,0,1567,1567,178.769,-19.697,-1.25,0.18,-9.68,-1.1,-7.54,47.06,29.898399999999995
2023-03-24 21-26-51-608964,0,0,1564,1564,178.769,-19.697,-1.24,0.19,-9.68,-1.09,-7.5,47.06,29.898399999999995
2023-03-24 21-26-51-731524,0,0,1564,1564,178.681,-19.697,-1.22,0.18,-9.68,-1.09,-7.43,47.05,29.88839999999999
2023-03-24 21-26-51-860556,0,0,1564,1564,178.681,-19.609,-1.33,0.17,-9.66,-1.07,-7.44,46.96,29.798399999999994
2023-03-24 21-26-51-986602,0,0,1563,1563,178.769,-19.697,-1.29,0.03,-9.65,-1.03,-7.52,46.13,28.968399999999995
2023-03-24 21-26-52-114549,0,0,1560,1560,178.769,-19.697,-1.28,0.13,-9.7,-0.89,-7.6,44.41,27.24839999999999
2023-03-24 21-26-52-242477,0,0,1556,1556,178.681,-19.697,-1.29,0.17,-9.65,-0.69,-7.62,42.07,24.908399999999993
2023-03-24 21-26-52-384304,0,0,1552,1552,178.769,-19.697,-1.28,0.13,-9.68,-0.43,-7.54,39.13,21.968399999999995
2023-03-24 21-26-52-526745,0,0,1548,1548,178.769,-19.697,-1.21,0.03,-9.68,-0.12,-7.3,36.37,19.20839999999999
2023-03-24 21-26-52-658538,0,0,1545,1545,178.769,-19.697,-1.13,0.0,-9.68,0.11,-6.88,34.62,17.45839999999999
2023-03-24 21-26-52-795836,0,0,1544,1544,178.681,-19.697,-1.07,-0.03,-9.69,0.24,-6.42,33.49,16.328399999999995
2023-03-24 21-26-52-914883,0,0,1542,1542,178.681,-19.697,-1.01,-0.12,-9.74,0.32,-6.07,32.45,15.288399999999996
2023-03-24 21-26-53-043947,0,0,1540,1540,178.769,-19.697,-0.98,-0.07,-9.7,0.39,-5.86,31.01,13.848399999999994
2023-03-24 21-26-53-183588,0,0,1538,1538,178.769,-19.609,-0.96,-0.09,-9.73,0.45,-5.79,29.46,12.298399999999994
2023-03-24 21-26-53-314017,0,0,1555,1555,178.769,-19.697,-0.97,-0.09,-9.69,0.52,-5.81,27.66,10.498399999999993
2023-03-24 21-26-53-453977,0,0,1555,1555,178.769,-19.697,-0.95,-0.11,-9.73,0.59,-5.75,25.94,8.778399999999994
2023-03-24 21-26-53-587813,0,0,1555,1555,178.681,-19.697,-0.95,-0.08,-9.7,0.69,-5.52,24.65,7.4883999999999915
2023-03-24 21-26-53-714199,0,0,1555,1555,178.681,-19.697,-0.85,-0.13,-9.72,0.77,-5.18,23.95,6.788399999999992
2023-03-24 21-26-53-852105,0,0,1555,1555,178.769,-19.697,-0.81,-0.14,-9.71,0.84,-4.93,23.78,6.618399999999994
2023-03-24 21-26-53-998452,0,0,1555,1555,178.769,-19.697,-0.76,-0.15,-9.73,0.88,-4.87,23.98,6.818399999999993
2023-03-24 21-26-54-129602,0,0,1555,1555,178.769,-19.609,-0.86,-0.29,-9.7,0.88,-4.98,24.08,6.918399999999991
2023-03-24 21-26-54-266314,0,0,1555,1555,178.769,-19.697,-0.86,-0.17,-9.74,0.95,-5.08,22.88,5.718399999999992
2023-03-24 21-26-54-401997,0,0,1555,1555,178.681,-19.697,-0.85,-0.16,-9.73,1.04,-4.96,21.52,4.3583999999999925
2023-03-24 21-26-54-530824,0,0,1555,1555,178.769,-19.697,-0.8,-0.16,-9.69,1.15,-4.49,20.01,2.8483999999999945
2023-03-24 21-26-54-658550,0,0,1555,1555,178.681,-19.697,-0.99,-0.27,-9.67,1.25,-3.84,18.54,1.378399999999992
2023-03-24 21-26-54-787266,0,0,1555,1555,178.769,-19.697,-0.5,-0.19,-9.75,1.32,-3.25,17.37,0.20839999999999392
2023-03-24 21-26-54-924182,0,0,1555,1555,178.769,-19.609,-0.46,-0.2,-9.75,1.34,-2.92,16.98,-0.18160000000000664
2023-03-24 21-26-55-043790,0,0,1555,1555,178.769,-19.609,-0.38,-0.21,-9.75,1.3,-2.83,16.99,-0.17160000000000863
