Timestamp_cmd,imu_cmd
2023-01-13 09:30:50:72,0
2023-01-13 09:30:50:81,0
2023-01-13 09:30:50:91,0
2023-01-13 09:30:50:101,0
2023-01-13 09:30:50:111,0
2023-01-13 09:30:50:121,0
2023-01-13 09:30:50:131,0
2023-01-13 09:30:50:141,0
2023-01-13 09:30:50:151,0
2023-01-13 09:30:50:161,0
2023-01-13 09:30:50:171,0
2023-01-13 09:30:50:181,0
2023-01-13 09:30:50:191,0
2023-01-13 09:30:50:201,0
2023-01-13 09:30:50:211,0
2023-01-13 09:30:50:221,0
2023-01-13 09:30:50:231,0
2023-01-13 09:30:50:241,0
2023-01-13 09:30:50:251,0
2023-01-13 09:30:50:261,0
2023-01-13 09:30:50:271,0
2023-01-13 09:30:50:281,0
2023-01-13 09:30:50:291,0
2023-01-13 09:30:50:301,0
2023-01-13 09:30:50:311,0
2023-01-13 09:30:50:321,0
2023-01-13 09:30:50:331,0
2023-01-13 09:30:50:341,0
2023-01-13 09:30:50:351,0
2023-01-13 09:30:50:361,0
2023-01-13 09:30:50:371,0
2023-01-13 09:30:50:381,0
2023-01-13 09:30:50:391,0
2023-01-13 09:30:50:401,0
2023-01-13 09:30:50:411,0
2023-01-13 09:30:50:421,0
2023-01-13 09:30:50:431,0
2023-01-13 09:30:50:441,0
2023-01-13 09:30:50:451,0
2023-01-13 09:30:50:461,0
2023-01-13 09:30:50:471,0
2023-01-13 09:30:50:481,0
2023-01-13 09:30:50:491,0
2023-01-13 09:30:50:501,0
2023-01-13 09:30:50:511,0
2023-01-13 09:30:50:521,0
2023-01-13 09:30:50:531,0
2023-01-13 09:30:50:541,0
2023-01-13 09:30:50:551,0
2023-01-13 09:30:50:561,0
2023-01-13 09:30:50:571,0
2023-01-13 09:30:50:581,0
2023-01-13 09:30:50:591,0
2023-01-13 09:30:50:601,0
2023-01-13 09:30:50:611,0
2023-01-13 09:30:50:621,0
2023-01-13 09:30:50:631,0
2023-01-13 09:30:50:641,0
2023-01-13 09:30:50:651,0
2023-01-13 09:30:50:661,0
2023-01-13 09:30:50:671,0
2023-01-13 09:30:50:681,0
2023-01-13 09:30:50:691,0
2023-01-13 09:30:50:701,0
2023-01-13 09:30:50:711,0
2023-01-13 09:30:50:721,0
2023-01-13 09:30:50:731,0
2023-01-13 09:30:50:741,0
2023-01-13 09:30:50:751,0
2023-01-13 09:30:50:761,0
2023-01-13 09:30:50:771,0
2023-01-13 09:30:50:781,0
2023-01-13 09:30:50:791,0
2023-01-13 09:30:50:801,0
2023-01-13 09:30:50:811,0
2023-01-13 09:30:50:821,0
2023-01-13 09:30:50:831,0
2023-01-13 09:30:50:841,0
2023-01-13 09:30:50:851,0
2023-01-13 09:30:50:861,0
2023-01-13 09:30:50:871,0
2023-01-13 09:30:50:881,0
2023-01-13 09:30:50:891,0
2023-01-13 09:30:50:901,0
2023-01-13 09:30:50:911,0
2023-01-13 09:30:50:921,0
2023-01-13 09:30:50:931,0
2023-01-13 09:30:50:941,0
2023-01-13 09:30:50:951,0
2023-01-13 09:30:50:961,0
2023-01-13 09:30:50:971,0
2023-01-13 09:30:50:981,0
2023-01-13 09:30:50:991,0
2023-01-13 09:30:51:1,0
2023-01-13 09:30:51:11,0
2023-01-13 09:30:51:21,0
2023-01-13 09:30:51:31,0
2023-01-13 09:30:51:41,0
2023-01-13 09:30:51:51,0
2023-01-13 09:30:51:61,0
2023-01-13 09:30:51:71,0
2023-01-13 09:30:51:81,0
2023-01-13 09:30:51:91,0
2023-01-13 09:30:51:101,0
2023-01-13 09:30:51:111,0
2023-01-13 09:30:51:121,0
2023-01-13 09:30:51:131,0
2023-01-13 09:30:51:141,0
2023-01-13 09:30:51:151,0
2023-01-13 09:30:51:161,0
2023-01-13 09:30:51:171,0
2023-01-13 09:30:51:181,0
2023-01-13 09:30:51:191,0
2023-01-13 09:30:51:201,0
2023-01-13 09:30:51:211,0
2023-01-13 09:30:51:221,0
2023-01-13 09:30:51:231,0
2023-01-13 09:30:51:241,0
2023-01-13 09:30:51:251,0
2023-01-13 09:30:51:261,0
2023-01-13 09:30:51:271,0
2023-01-13 09:30:51:281,0
2023-01-13 09:30:51:291,0
2023-01-13 09:30:51:301,0
2023-01-13 09:30:51:311,0
2023-01-13 09:30:51:321,0
2023-01-13 09:30:51:331,0
2023-01-13 09:30:51:341,0
2023-01-13 09:30:51:351,0
2023-01-13 09:30:51:361,0
2023-01-13 09:30:51:371,0
2023-01-13 09:30:51:381,0
2023-01-13 09:30:51:391,0
2023-01-13 09:30:51:401,0
2023-01-13 09:30:51:411,0
2023-01-13 09:30:51:421,0
2023-01-13 09:30:51:431,0
2023-01-13 09:30:51:441,0
2023-01-13 09:30:51:451,0
2023-01-13 09:30:51:461,0
2023-01-13 09:30:51:471,0
2023-01-13 09:30:51:481,0
2023-01-13 09:30:51:491,0
2023-01-13 09:30:51:501,0
2023-01-13 09:30:51:511,0
2023-01-13 09:30:51:521,0
2023-01-13 09:30:51:531,0
2023-01-13 09:30:51:541,0
2023-01-13 09:30:51:551,0
2023-01-13 09:30:51:561,0
2023-01-13 09:30:51:571,0
2023-01-13 09:30:51:581,0
2023-01-13 09:30:51:591,0
2023-01-13 09:30:51:601,0
2023-01-13 09:30:51:611,0
2023-01-13 09:30:51:621,0
2023-01-13 09:30:51:631,0
2023-01-13 09:30:51:641,0
2023-01-13 09:30:51:651,0
2023-01-13 09:30:51:661,0
2023-01-13 09:30:51:671,0
2023-01-13 09:30:51:681,0
2023-01-13 09:30:51:691,0
2023-01-13 09:30:51:701,0
2023-01-13 09:30:51:711,0
2023-01-13 09:30:51:721,0
2023-01-13 09:30:51:731,0
2023-01-13 09:30:51:741,0
2023-01-13 09:30:51:751,0
2023-01-13 09:30:51:761,0
2023-01-13 09:30:51:771,0
2023-01-13 09:30:51:781,0
2023-01-13 09:30:51:791,0
2023-01-13 09:30:51:801,0
2023-01-13 09:30:51:811,0
2023-01-13 09:30:51:821,0
2023-01-13 09:30:51:831,0
2023-01-13 09:30:51:841,0
2023-01-13 09:30:51:851,0
2023-01-13 09:30:51:861,0
2023-01-13 09:30:51:871,0
2023-01-13 09:30:51:881,0
2023-01-13 09:30:51:891,0
2023-01-13 09:30:51:901,0
2023-01-13 09:30:51:911,0
2023-01-13 09:30:51:921,0
2023-01-13 09:30:51:931,0
2023-01-13 09:30:51:941,0
2023-01-13 09:30:51:951,0
2023-01-13 09:30:51:961,0
2023-01-13 09:30:51:971,0
2023-01-13 09:30:51:981,0
2023-01-13 09:30:51:991,0
2023-01-13 09:30:52:1,0
2023-01-13 09:30:52:11,0
2023-01-13 09:30:52:21,0
2023-01-13 09:30:52:31,0
2023-01-13 09:30:52:41,0
2023-01-13 09:30:52:51,0
2023-01-13 09:30:52:61,0
2023-01-13 09:30:52:71,0
2023-01-13 09:30:52:81,0
2023-01-13 09:30:52:91,0
2023-01-13 09:30:52:101,0
2023-01-13 09:30:52:111,0
2023-01-13 09:30:52:121,0
2023-01-13 09:30:52:131,0
2023-01-13 09:30:52:141,0
2023-01-13 09:30:52:151,0
2023-01-13 09:30:52:161,0
2023-01-13 09:30:52:171,0
2023-01-13 09:30:52:181,0
2023-01-13 09:30:52:191,0
2023-01-13 09:30:52:201,0
2023-01-13 09:30:52:211,0
2023-01-13 09:30:52:221,0
2023-01-13 09:30:52:231,0
2023-01-13 09:30:52:241,0
2023-01-13 09:30:52:251,0
2023-01-13 09:30:52:261,0
2023-01-13 09:30:52:271,0
2023-01-13 09:30:52:281,0
2023-01-13 09:30:52:291,0
2023-01-13 09:30:52:301,0
2023-01-13 09:30:52:311,0
2023-01-13 09:30:52:321,0
2023-01-13 09:30:52:331,0
2023-01-13 09:30:52:341,0
2023-01-13 09:30:52:351,0
2023-01-13 09:30:52:361,0
2023-01-13 09:30:52:371,0
2023-01-13 09:30:52:381,0
2023-01-13 09:30:52:391,0
2023-01-13 09:30:52:401,0
2023-01-13 09:30:52:411,0
2023-01-13 09:30:52:421,0
2023-01-13 09:30:52:431,0
2023-01-13 09:30:52:441,0
2023-01-13 09:30:52:451,0
2023-01-13 09:30:52:461,0
2023-01-13 09:30:52:471,0
2023-01-13 09:30:52:481,0
2023-01-13 09:30:52:491,0
2023-01-13 09:30:52:501,0
2023-01-13 09:30:52:511,0
2023-01-13 09:30:52:521,0
2023-01-13 09:30:52:531,0
2023-01-13 09:30:52:541,0
2023-01-13 09:30:52:551,0
2023-01-13 09:30:52:561,0
2023-01-13 09:30:52:571,0
2023-01-13 09:30:52:581,0
2023-01-13 09:30:52:591,0
2023-01-13 09:30:52:601,0
2023-01-13 09:30:52:611,0
2023-01-13 09:30:52:621,0
2023-01-13 09:30:52:631,0
2023-01-13 09:30:52:641,0
2023-01-13 09:30:52:651,0
2023-01-13 09:30:52:661,0
2023-01-13 09:30:52:671,0
2023-01-13 09:30:52:681,0
2023-01-13 09:30:52:691,0
2023-01-13 09:30:52:701,0
2023-01-13 09:30:52:711,0
2023-01-13 09:30:52:721,0
2023-01-13 09:30:52:731,0
2023-01-13 09:30:52:741,0
2023-01-13 09:30:52:751,0
2023-01-13 09:30:52:761,0
2023-01-13 09:30:52:771,0
2023-01-13 09:30:52:781,0
2023-01-13 09:30:52:791,0
2023-01-13 09:30:52:801,0
2023-01-13 09:30:52:811,0
2023-01-13 09:30:52:821,0
2023-01-13 09:30:52:831,0
2023-01-13 09:30:52:841,0
2023-01-13 09:30:52:851,0
2023-01-13 09:30:52:861,0
2023-01-13 09:30:52:871,0
2023-01-13 09:30:52:881,0
2023-01-13 09:30:52:891,0
2023-01-13 09:30:52:901,0
2023-01-13 09:30:52:911,0
2023-01-13 09:30:52:921,0
2023-01-13 09:30:52:931,0
2023-01-13 09:30:52:941,0
2023-01-13 09:30:52:951,0
2023-01-13 09:30:52:961,0
2023-01-13 09:30:52:971,0
2023-01-13 09:30:52:981,0
2023-01-13 09:30:52:991,0
2023-01-13 09:30:53:1,0
2023-01-13 09:30:53:11,0
2023-01-13 09:30:53:21,0
2023-01-13 09:30:53:31,0
2023-01-13 09:30:53:41,0
2023-01-13 09:30:53:51,0
2023-01-13 09:30:53:61,0
2023-01-13 09:30:53:71,0
2023-01-13 09:30:53:81,0
2023-01-13 09:30:53:91,0
2023-01-13 09:30:53:101,0
2023-01-13 09:30:53:111,0
2023-01-13 09:30:53:121,0
2023-01-13 09:30:53:131,0
2023-01-13 09:30:53:141,0
2023-01-13 09:30:53:151,0
2023-01-13 09:30:53:161,0
2023-01-13 09:30:53:171,0
2023-01-13 09:30:53:181,0
2023-01-13 09:30:53:191,0
2023-01-13 09:30:53:201,0
2023-01-13 09:30:53:211,0
2023-01-13 09:30:53:221,0
2023-01-13 09:30:53:231,0
2023-01-13 09:30:53:241,0
2023-01-13 09:30:53:251,0
2023-01-13 09:30:53:261,0
2023-01-13 09:30:53:271,0
2023-01-13 09:30:53:281,0
2023-01-13 09:30:53:291,0
2023-01-13 09:30:53:301,0
2023-01-13 09:30:53:311,0
2023-01-13 09:30:53:321,0
2023-01-13 09:30:53:331,0
2023-01-13 09:30:53:341,0
2023-01-13 09:30:53:351,0
2023-01-13 09:30:53:361,0
2023-01-13 09:30:53:371,0
2023-01-13 09:30:53:381,0
2023-01-13 09:30:53:391,0
2023-01-13 09:30:53:401,0
2023-01-13 09:30:53:411,0
2023-01-13 09:30:53:421,0
2023-01-13 09:30:53:431,0
2023-01-13 09:30:53:441,0
2023-01-13 09:30:53:451,0
2023-01-13 09:30:53:461,0
2023-01-13 09:30:53:471,0
2023-01-13 09:30:53:481,0
2023-01-13 09:30:53:491,0
2023-01-13 09:30:53:501,0
2023-01-13 09:30:53:511,0
2023-01-13 09:30:53:521,0
2023-01-13 09:30:53:531,0
2023-01-13 09:30:53:541,0
2023-01-13 09:30:53:551,0
2023-01-13 09:30:53:561,0
2023-01-13 09:30:53:571,0
2023-01-13 09:30:53:581,0
2023-01-13 09:30:53:591,0
2023-01-13 09:30:53:601,0
2023-01-13 09:30:53:611,0
2023-01-13 09:30:53:621,0
2023-01-13 09:30:53:631,0
2023-01-13 09:30:53:641,0
2023-01-13 09:30:53:651,0
2023-01-13 09:30:53:661,0
2023-01-13 09:30:53:671,0
2023-01-13 09:30:53:681,0
