Timestamp_cmd,imu_cmd
2023-02-15 05:40:54:356,0
2023-02-15 05:40:54:364,0
2023-02-15 05:40:54:374,0
2023-02-15 05:40:54:384,0
2023-02-15 05:40:54:394,0
2023-02-15 05:40:54:404,0
2023-02-15 05:40:54:414,0
2023-02-15 05:40:54:424,0
2023-02-15 05:40:54:434,0
2023-02-15 05:40:54:444,0
2023-02-15 05:40:54:454,0
2023-02-15 05:40:54:464,0
2023-02-15 05:40:54:474,0
2023-02-15 05:40:54:483,0
2023-02-15 05:40:54:494,0
2023-02-15 05:40:54:504,0
2023-02-15 05:40:54:514,0
2023-02-15 05:40:54:523,0
2023-02-15 05:40:54:534,0
2023-02-15 05:40:54:544,0
2023-02-15 05:40:54:554,0
2023-02-15 05:40:54:564,0
2023-02-15 05:40:54:574,0
2023-02-15 05:40:54:584,0
2023-02-15 05:40:54:594,0
2023-02-15 05:40:54:604,0
2023-02-15 05:40:54:614,0
2023-02-15 05:40:54:624,0
2023-02-15 05:40:54:634,0
2023-02-15 05:40:54:644,0
2023-02-15 05:40:54:654,0
2023-02-15 05:40:54:664,0
2023-02-15 05:40:54:674,0
2023-02-15 05:40:54:684,0
2023-02-15 05:40:54:694,0
2023-02-15 05:40:54:704,0
2023-02-15 05:40:54:714,0
2023-02-15 05:40:54:724,0
2023-02-15 05:40:54:734,0
2023-02-15 05:40:54:744,0
2023-02-15 05:40:54:754,0
2023-02-15 05:40:54:763,0
2023-02-15 05:40:54:773,0
2023-02-15 05:40:54:784,0
2023-02-15 05:40:54:794,0
2023-02-15 05:40:54:804,0
2023-02-15 05:40:54:814,0
2023-02-15 05:40:54:824,0
2023-02-15 05:40:54:834,0
2023-02-15 05:40:54:844,0
2023-02-15 05:40:54:854,0
2023-02-15 05:40:54:864,0
2023-02-15 05:40:54:874,0
2023-02-15 05:40:54:884,0
2023-02-15 05:40:54:894,0
2023-02-15 05:40:54:904,0
2023-02-15 05:40:54:914,0
2023-02-15 05:40:54:924,0
2023-02-15 05:40:54:934,0
2023-02-15 05:40:54:944,0
2023-02-15 05:40:54:954,0
2023-02-15 05:40:54:964,0
2023-02-15 05:40:54:974,0
2023-02-15 05:40:54:984,0
2023-02-15 05:40:54:994,0
2023-02-15 05:40:55:4,0
2023-02-15 05:40:55:14,0
2023-02-15 05:40:55:24,0
2023-02-15 05:40:55:34,0
2023-02-15 05:40:55:44,0
2023-02-15 05:40:55:54,0
2023-02-15 05:40:55:64,0
2023-02-15 05:40:55:74,0
2023-02-15 05:40:55:84,0
2023-02-15 05:40:55:94,0
2023-02-15 05:40:55:104,0
2023-02-15 05:40:55:114,0
2023-02-15 05:40:55:124,0
2023-02-15 05:40:55:134,0
2023-02-15 05:40:55:144,0
2023-02-15 05:40:55:154,0
2023-02-15 05:40:55:164,0
2023-02-15 05:40:55:174,0
2023-02-15 05:40:55:184,0
2023-02-15 05:40:55:194,0
2023-02-15 05:40:55:204,0
2023-02-15 05:40:55:214,0
2023-02-15 05:40:55:224,0
2023-02-15 05:40:55:234,0
2023-02-15 05:40:55:244,0
2023-02-15 05:40:55:254,0
2023-02-15 05:40:55:264,0
2023-02-15 05:40:55:274,0
2023-02-15 05:40:55:284,0
2023-02-15 05:40:55:294,0
2023-02-15 05:40:55:304,0
2023-02-15 05:40:55:314,0
2023-02-15 05:40:55:324,0
2023-02-15 05:40:55:334,0
2023-02-15 05:40:55:344,0
2023-02-15 05:40:55:354,0
2023-02-15 05:40:55:364,0
2023-02-15 05:40:55:374,0
2023-02-15 05:40:55:384,0
2023-02-15 05:40:55:394,0
2023-02-15 05:40:55:404,0
2023-02-15 05:40:55:414,0
2023-02-15 05:40:55:424,0
2023-02-15 05:40:55:434,0
2023-02-15 05:40:55:444,0
2023-02-15 05:40:55:454,0
2023-02-15 05:40:55:464,0
2023-02-15 05:40:55:474,0
2023-02-15 05:40:55:484,0
2023-02-15 05:40:55:494,0
2023-02-15 05:40:55:504,0
2023-02-15 05:40:55:514,0
2023-02-15 05:40:55:524,0
2023-02-15 05:40:55:534,0
2023-02-15 05:40:55:544,0
2023-02-15 05:40:55:554,0
2023-02-15 05:40:55:564,0
2023-02-15 05:40:55:574,0
2023-02-15 05:40:55:584,0
2023-02-15 05:40:55:594,0
2023-02-15 05:40:55:604,0
2023-02-15 05:40:55:614,0
2023-02-15 05:40:55:624,0
2023-02-15 05:40:55:634,0
2023-02-15 05:40:55:644,0
2023-02-15 05:40:55:654,0
2023-02-15 05:40:55:664,0
2023-02-15 05:40:55:674,0
2023-02-15 05:40:55:684,0
2023-02-15 05:40:55:694,0
2023-02-15 05:40:55:704,0
2023-02-15 05:40:55:714,0
2023-02-15 05:40:55:724,0
2023-02-15 05:40:55:734,0
2023-02-15 05:40:55:744,0
2023-02-15 05:40:55:754,0
2023-02-15 05:40:55:764,0
2023-02-15 05:40:55:774,0
2023-02-15 05:40:55:784,0
2023-02-15 05:40:55:794,0
2023-02-15 05:40:55:804,0
2023-02-15 05:40:55:814,0
2023-02-15 05:40:55:824,0
2023-02-15 05:40:55:834,0
2023-02-15 05:40:55:844,0
2023-02-15 05:40:55:854,0
2023-02-15 05:40:55:864,0
2023-02-15 05:40:55:874,0
2023-02-15 05:40:55:884,0
2023-02-15 05:40:55:894,0
2023-02-15 05:40:55:904,0
2023-02-15 05:40:55:914,0
2023-02-15 05:40:55:924,0
