Timestamp_cmd,imu_cmd
2023-02-16 21:33:50:476,0
2023-02-16 21:33:50:485,0
2023-02-16 21:33:50:495,0
2023-02-16 21:33:50:505,0
2023-02-16 21:33:50:515,0
2023-02-16 21:33:50:526,0
2023-02-16 21:33:50:535,0
2023-02-16 21:33:50:545,0
2023-02-16 21:33:50:555,0
2023-02-16 21:33:50:565,0
2023-02-16 21:33:50:575,0
2023-02-16 21:33:50:585,0
2023-02-16 21:33:50:595,0
2023-02-16 21:33:50:605,0
2023-02-16 21:33:50:615,0
2023-02-16 21:33:50:625,0
2023-02-16 21:33:50:635,0
2023-02-16 21:33:50:645,0
2023-02-16 21:33:50:655,0
2023-02-16 21:33:50:665,0
2023-02-16 21:33:50:675,0
2023-02-16 21:33:50:685,0
2023-02-16 21:33:50:695,0
2023-02-16 21:33:50:705,0
2023-02-16 21:33:50:715,0
2023-02-16 21:33:50:725,0
2023-02-16 21:33:50:735,0
2023-02-16 21:33:50:745,0
2023-02-16 21:33:50:755,0
2023-02-16 21:33:50:765,0
2023-02-16 21:33:50:775,0
2023-02-16 21:33:50:786,0
2023-02-16 21:33:50:795,0
2023-02-16 21:33:50:806,0
2023-02-16 21:33:50:815,0
2023-02-16 21:33:50:825,0
2023-02-16 21:33:50:835,0
2023-02-16 21:33:50:845,0
2023-02-16 21:33:50:855,0
2023-02-16 21:33:50:865,0
2023-02-16 21:33:50:875,0
2023-02-16 21:33:50:885,0
2023-02-16 21:33:50:895,0
2023-02-16 21:33:50:905,0
2023-02-16 21:33:50:915,0
2023-02-16 21:33:50:925,0
2023-02-16 21:33:50:935,0
2023-02-16 21:33:50:945,0
2023-02-16 21:33:50:955,0
2023-02-16 21:33:50:965,0
2023-02-16 21:33:50:975,0
2023-02-16 21:33:50:985,0
2023-02-16 21:33:50:995,0
2023-02-16 21:33:51:5,0
2023-02-16 21:33:51:15,0
2023-02-16 21:33:51:25,0
2023-02-16 21:33:51:35,0
2023-02-16 21:33:51:45,0
2023-02-16 21:33:51:55,0
2023-02-16 21:33:51:65,0
2023-02-16 21:33:51:75,0
2023-02-16 21:33:51:85,0
2023-02-16 21:33:51:95,0
2023-02-16 21:33:51:106,0
2023-02-16 21:33:51:116,0
2023-02-16 21:33:51:125,0
2023-02-16 21:33:51:135,0
2023-02-16 21:33:51:146,0
2023-02-16 21:33:51:156,0
2023-02-16 21:33:51:165,0
2023-02-16 21:33:51:176,0
2023-02-16 21:33:51:186,0
2023-02-16 21:33:51:195,0
2023-02-16 21:33:51:206,0
2023-02-16 21:33:51:215,0
2023-02-16 21:33:51:226,0
2023-02-16 21:33:51:235,0
2023-02-16 21:33:51:245,0
2023-02-16 21:33:51:255,0
2023-02-16 21:33:51:266,0
2023-02-16 21:33:51:276,0
2023-02-16 21:33:51:286,0
2023-02-16 21:33:51:295,0
2023-02-16 21:33:51:306,0
2023-02-16 21:33:51:315,0
2023-02-16 21:33:51:326,0
2023-02-16 21:33:51:335,0
2023-02-16 21:33:51:345,0
2023-02-16 21:33:51:355,0
2023-02-16 21:33:51:366,0
2023-02-16 21:33:51:375,0
2023-02-16 21:33:51:386,0
2023-02-16 21:33:51:395,0
2023-02-16 21:33:51:405,0
2023-02-16 21:33:51:415,0
2023-02-16 21:33:51:425,0
2023-02-16 21:33:51:435,0
2023-02-16 21:33:51:445,0
2023-02-16 21:33:51:455,0
2023-02-16 21:33:51:466,0
2023-02-16 21:33:51:476,0
2023-02-16 21:33:51:485,0
2023-02-16 21:33:51:495,0
2023-02-16 21:33:51:505,0
2023-02-16 21:33:51:516,0
2023-02-16 21:33:51:526,0
2023-02-16 21:33:51:536,0
2023-02-16 21:33:51:546,0
2023-02-16 21:33:51:556,0
2023-02-16 21:33:51:565,0
2023-02-16 21:33:51:575,0
2023-02-16 21:33:51:586,0
2023-02-16 21:33:51:595,0
2023-02-16 21:33:51:606,0
2023-02-16 21:33:51:616,0
2023-02-16 21:33:51:626,0
2023-02-16 21:33:51:636,0
2023-02-16 21:33:51:646,0
2023-02-16 21:33:51:655,0
2023-02-16 21:33:51:665,0
2023-02-16 21:33:51:675,0
2023-02-16 21:33:51:685,0
2023-02-16 21:33:51:695,0
2023-02-16 21:33:51:705,0
2023-02-16 21:33:51:715,0
2023-02-16 21:33:51:726,0
2023-02-16 21:33:51:735,0
2023-02-16 21:33:51:746,0
2023-02-16 21:33:51:755,0
2023-02-16 21:33:51:766,0
2023-02-16 21:33:51:775,0
2023-02-16 21:33:51:785,0
2023-02-16 21:33:51:795,0
2023-02-16 21:33:51:805,0
2023-02-16 21:33:51:815,0
2023-02-16 21:33:51:825,0
2023-02-16 21:33:51:835,0
2023-02-16 21:33:51:846,0
2023-02-16 21:33:51:855,0
2023-02-16 21:33:51:865,0
2023-02-16 21:33:51:875,0
2023-02-16 21:33:51:885,0
2023-02-16 21:33:51:895,0
2023-02-16 21:33:51:905,0
2023-02-16 21:33:51:915,0
2023-02-16 21:33:51:925,0
2023-02-16 21:33:51:935,0
2023-02-16 21:33:51:945,0
2023-02-16 21:33:51:955,0
2023-02-16 21:33:51:965,0
2023-02-16 21:33:51:975,0
2023-02-16 21:33:51:985,0
2023-02-16 21:33:51:995,0
2023-02-16 21:33:52:6,0
2023-02-16 21:33:52:15,0
2023-02-16 21:33:52:26,0
2023-02-16 21:33:52:35,0
2023-02-16 21:33:52:45,0
2023-02-16 21:33:52:55,0
2023-02-16 21:33:52:65,0
2023-02-16 21:33:52:75,0
2023-02-16 21:33:52:85,0
2023-02-16 21:33:52:95,0
2023-02-16 21:33:52:106,0
2023-02-16 21:33:52:115,0
2023-02-16 21:33:52:126,0
2023-02-16 21:33:52:135,0
2023-02-16 21:33:52:145,0
2023-02-16 21:33:52:155,0
2023-02-16 21:33:52:165,0
2023-02-16 21:33:52:175,0
2023-02-16 21:33:52:185,0
2023-02-16 21:33:52:195,0
2023-02-16 21:33:52:206,0
2023-02-16 21:33:52:215,0
2023-02-16 21:33:52:226,0
2023-02-16 21:33:52:235,0
2023-02-16 21:33:52:246,0
2023-02-16 21:33:52:255,0
2023-02-16 21:33:52:265,0
2023-02-16 21:33:52:275,0
2023-02-16 21:33:52:286,0
2023-02-16 21:33:52:295,0
2023-02-16 21:33:52:305,0
2023-02-16 21:33:52:315,0
2023-02-16 21:33:52:325,0
2023-02-16 21:33:52:335,0
2023-02-16 21:33:52:345,0
2023-02-16 21:33:52:355,0
2023-02-16 21:33:52:366,0
2023-02-16 21:33:52:376,0
2023-02-16 21:33:52:386,0
2023-02-16 21:33:52:396,0
2023-02-16 21:33:52:406,0
2023-02-16 21:33:52:415,0
2023-02-16 21:33:52:426,0
2023-02-16 21:33:52:435,0
2023-02-16 21:33:52:445,0
2023-02-16 21:33:52:455,0
2023-02-16 21:33:52:465,0
2023-02-16 21:33:52:476,0
2023-02-16 21:33:52:486,0
2023-02-16 21:33:52:495,0
2023-02-16 21:33:52:506,0
2023-02-16 21:33:52:515,0
2023-02-16 21:33:52:526,0
2023-02-16 21:33:52:535,0
2023-02-16 21:33:52:546,0
2023-02-16 21:33:52:556,0
2023-02-16 21:33:52:565,0
2023-02-16 21:33:52:575,0
2023-02-16 21:33:52:586,0
2023-02-16 21:33:52:595,0
2023-02-16 21:33:52:606,0
2023-02-16 21:33:52:615,0
2023-02-16 21:33:52:625,0
2023-02-16 21:33:52:636,0
2023-02-16 21:33:52:645,0
2023-02-16 21:33:52:656,0
2023-02-16 21:33:52:665,0
2023-02-16 21:33:52:675,0
2023-02-16 21:33:52:685,0
2023-02-16 21:33:52:695,0
2023-02-16 21:33:52:705,0
2023-02-16 21:33:52:715,0
2023-02-16 21:33:52:725,0
2023-02-16 21:33:52:735,0
2023-02-16 21:33:52:745,0
2023-02-16 21:33:52:755,0
2023-02-16 21:33:52:765,0
2023-02-16 21:33:52:775,0
2023-02-16 21:33:52:785,0
2023-02-16 21:33:52:795,0
2023-02-16 21:33:52:805,0
2023-02-16 21:33:52:815,0
2023-02-16 21:33:52:825,0
2023-02-16 21:33:52:835,0
2023-02-16 21:33:52:845,0
2023-02-16 21:33:52:855,0
2023-02-16 21:33:52:865,0
2023-02-16 21:33:52:875,0
2023-02-16 21:33:52:885,0
2023-02-16 21:33:52:895,0
2023-02-16 21:33:52:905,0
2023-02-16 21:33:52:915,0
