Timestamp_cmd,imu_cmd
2023-02-16 17:27:45:523,0
2023-02-16 17:27:45:532,0
2023-02-16 17:27:45:542,0
2023-02-16 17:27:45:552,0
2023-02-16 17:27:45:562,0
2023-02-16 17:27:45:572,0
2023-02-16 17:27:45:582,0
2023-02-16 17:27:45:592,0
2023-02-16 17:27:45:602,0
2023-02-16 17:27:45:612,0
2023-02-16 17:27:45:622,0
2023-02-16 17:27:45:632,0
2023-02-16 17:27:45:642,0
2023-02-16 17:27:45:652,0
2023-02-16 17:27:45:662,0
2023-02-16 17:27:45:672,0
2023-02-16 17:27:45:682,0
2023-02-16 17:27:45:692,0
2023-02-16 17:27:45:702,0
2023-02-16 17:27:45:712,0
2023-02-16 17:27:45:722,0
2023-02-16 17:27:45:732,0
2023-02-16 17:27:45:742,0
2023-02-16 17:27:45:752,0
2023-02-16 17:27:45:762,0
2023-02-16 17:27:45:772,0
2023-02-16 17:27:45:782,0
2023-02-16 17:27:45:792,0
2023-02-16 17:27:45:802,0
2023-02-16 17:27:45:812,0
2023-02-16 17:27:45:822,0
2023-02-16 17:27:45:832,0
2023-02-16 17:27:45:842,0
2023-02-16 17:27:45:852,0
2023-02-16 17:27:45:862,0
2023-02-16 17:27:45:872,0
2023-02-16 17:27:45:882,0
2023-02-16 17:27:45:892,0
2023-02-16 17:27:45:902,0
2023-02-16 17:27:45:912,0
2023-02-16 17:27:45:922,0
2023-02-16 17:27:45:932,0
2023-02-16 17:27:45:942,0
2023-02-16 17:27:45:952,0
2023-02-16 17:27:45:962,0
2023-02-16 17:27:45:972,0
2023-02-16 17:27:45:982,0
2023-02-16 17:27:45:992,0
2023-02-16 17:27:46:2,0
2023-02-16 17:27:46:12,0
2023-02-16 17:27:46:22,0
2023-02-16 17:27:46:32,0
2023-02-16 17:27:46:42,0
2023-02-16 17:27:46:52,0
2023-02-16 17:27:46:62,0
2023-02-16 17:27:46:72,0
2023-02-16 17:27:46:82,0
2023-02-16 17:27:46:92,0
2023-02-16 17:27:46:102,0
2023-02-16 17:27:46:112,0
2023-02-16 17:27:46:122,0
2023-02-16 17:27:46:132,0
2023-02-16 17:27:46:142,0
2023-02-16 17:27:46:152,0
2023-02-16 17:27:46:162,0
2023-02-16 17:27:46:172,0
2023-02-16 17:27:46:182,0
2023-02-16 17:27:46:192,0
2023-02-16 17:27:46:202,0
2023-02-16 17:27:46:212,0
2023-02-16 17:27:46:222,0
2023-02-16 17:27:46:232,0
2023-02-16 17:27:46:242,0
2023-02-16 17:27:46:252,0
2023-02-16 17:27:46:262,0
2023-02-16 17:27:46:272,0
2023-02-16 17:27:46:282,0
2023-02-16 17:27:46:292,0
2023-02-16 17:27:46:302,0
2023-02-16 17:27:46:312,0
2023-02-16 17:27:46:322,0
2023-02-16 17:27:46:332,0
2023-02-16 17:27:46:342,0
2023-02-16 17:27:46:352,0
2023-02-16 17:27:46:362,0
2023-02-16 17:27:46:372,0
2023-02-16 17:27:46:382,0
2023-02-16 17:27:46:392,0
2023-02-16 17:27:46:402,0
2023-02-16 17:27:46:412,0
2023-02-16 17:27:46:422,0
2023-02-16 17:27:46:432,0
2023-02-16 17:27:46:442,0
2023-02-16 17:27:46:452,0
2023-02-16 17:27:46:462,0
2023-02-16 17:27:46:472,0
2023-02-16 17:27:46:482,0
