Timestamp_cmd,imu_cmd
2023-02-16 21:16:19:157,0
2023-02-16 21:16:19:166,0
2023-02-16 21:16:19:176,0
2023-02-16 21:16:19:186,0
2023-02-16 21:16:19:196,0
2023-02-16 21:16:19:206,0
2023-02-16 21:16:19:216,0
2023-02-16 21:16:19:226,0
2023-02-16 21:16:19:236,0
2023-02-16 21:16:19:246,0
2023-02-16 21:16:19:256,0
2023-02-16 21:16:19:266,0
2023-02-16 21:16:19:275,0
2023-02-16 21:16:19:285,0
2023-02-16 21:16:19:296,0
2023-02-16 21:16:19:306,0
2023-02-16 21:16:19:316,0
2023-02-16 21:16:19:326,0
2023-02-16 21:16:19:336,0
2023-02-16 21:16:19:346,0
2023-02-16 21:16:19:356,0
2023-02-16 21:16:19:366,0
2023-02-16 21:16:19:376,0
2023-02-16 21:16:19:386,0
2023-02-16 21:16:19:396,0
2023-02-16 21:16:19:406,0
2023-02-16 21:16:19:416,0
2023-02-16 21:16:19:426,0
2023-02-16 21:16:19:436,0
2023-02-16 21:16:19:446,0
2023-02-16 21:16:19:456,0
2023-02-16 21:16:19:466,0
2023-02-16 21:16:19:476,0
2023-02-16 21:16:19:486,0
2023-02-16 21:16:19:495,0
2023-02-16 21:16:19:505,0
2023-02-16 21:16:19:515,0
2023-02-16 21:16:19:525,0
2023-02-16 21:16:19:535,0
2023-02-16 21:16:19:545,0
2023-02-16 21:16:19:555,0
2023-02-16 21:16:19:565,0
2023-02-16 21:16:19:576,0
2023-02-16 21:16:19:586,0
2023-02-16 21:16:19:596,0
2023-02-16 21:16:19:606,0
2023-02-16 21:16:19:616,0
2023-02-16 21:16:19:626,0
2023-02-16 21:16:19:636,0
2023-02-16 21:16:19:646,0
2023-02-16 21:16:19:656,0
2023-02-16 21:16:19:666,0
2023-02-16 21:16:19:676,0
2023-02-16 21:16:19:686,0
2023-02-16 21:16:19:696,0
2023-02-16 21:16:19:706,0
2023-02-16 21:16:19:716,0
2023-02-16 21:16:19:726,0
2023-02-16 21:16:19:736,0
2023-02-16 21:16:19:746,0
2023-02-16 21:16:19:756,0
2023-02-16 21:16:19:766,0
2023-02-16 21:16:19:776,0
2023-02-16 21:16:19:786,0
2023-02-16 21:16:19:796,0
2023-02-16 21:16:19:806,0
2023-02-16 21:16:19:816,0
2023-02-16 21:16:19:826,0
2023-02-16 21:16:19:836,0
2023-02-16 21:16:19:846,0
2023-02-16 21:16:19:856,0
2023-02-16 21:16:19:866,0
2023-02-16 21:16:19:876,0
2023-02-16 21:16:19:886,0
2023-02-16 21:16:19:896,0
2023-02-16 21:16:19:906,0
2023-02-16 21:16:19:916,0
2023-02-16 21:16:19:926,0
2023-02-16 21:16:19:935,0
2023-02-16 21:16:19:946,0
2023-02-16 21:16:19:956,0
2023-02-16 21:16:19:966,0
2023-02-16 21:16:19:976,0
2023-02-16 21:16:19:986,0
2023-02-16 21:16:19:996,0
2023-02-16 21:16:20:6,0
2023-02-16 21:16:20:16,0
2023-02-16 21:16:20:25,0
2023-02-16 21:16:20:36,0
2023-02-16 21:16:20:46,0
