Timestamp_cmd,imu_cmd
2023-02-17 00:18:38:687,0
2023-02-17 00:18:38:696,0
2023-02-17 00:18:38:706,0
2023-02-17 00:18:38:716,0
2023-02-17 00:18:38:726,0
2023-02-17 00:18:38:736,0
2023-02-17 00:18:38:746,0
2023-02-17 00:18:38:756,0
2023-02-17 00:18:38:766,0
2023-02-17 00:18:38:776,0
2023-02-17 00:18:38:786,0
2023-02-17 00:18:38:796,0
2023-02-17 00:18:38:806,0
2023-02-17 00:18:38:816,0
2023-02-17 00:18:38:826,0
2023-02-17 00:18:38:836,0
2023-02-17 00:18:38:846,0
2023-02-17 00:18:38:856,0
2023-02-17 00:18:38:866,0
2023-02-17 00:18:38:876,0
2023-02-17 00:18:38:886,0
2023-02-17 00:18:38:896,0
2023-02-17 00:18:38:906,0
2023-02-17 00:18:38:916,0
2023-02-17 00:18:38:926,0
2023-02-17 00:18:38:936,0
2023-02-17 00:18:38:946,0
2023-02-17 00:18:38:956,0
2023-02-17 00:18:38:966,0
2023-02-17 00:18:38:976,0
2023-02-17 00:18:38:986,0
2023-02-17 00:18:38:996,0
2023-02-17 00:18:39:6,0
2023-02-17 00:18:39:16,0
2023-02-17 00:18:39:26,0
2023-02-17 00:18:39:36,0
2023-02-17 00:18:39:46,0
2023-02-17 00:18:39:56,0
2023-02-17 00:18:39:66,0
2023-02-17 00:18:39:76,0
2023-02-17 00:18:39:86,0
2023-02-17 00:18:39:96,0
2023-02-17 00:18:39:106,0
2023-02-17 00:18:39:116,0
2023-02-17 00:18:39:126,0
2023-02-17 00:18:39:136,0
2023-02-17 00:18:39:146,0
2023-02-17 00:18:39:156,0
2023-02-17 00:18:39:166,0
2023-02-17 00:18:39:176,0
2023-02-17 00:18:39:186,0
2023-02-17 00:18:39:196,0
2023-02-17 00:18:39:206,0
2023-02-17 00:18:39:216,0
2023-02-17 00:18:39:226,0
2023-02-17 00:18:39:236,0
2023-02-17 00:18:39:246,0
2023-02-17 00:18:39:256,0
2023-02-17 00:18:39:266,0
2023-02-17 00:18:39:276,0
2023-02-17 00:18:39:286,0
2023-02-17 00:18:39:296,0
2023-02-17 00:18:39:306,0
2023-02-17 00:18:39:316,0
2023-02-17 00:18:39:326,0
2023-02-17 00:18:39:336,0
2023-02-17 00:18:39:346,0
2023-02-17 00:18:39:356,0
2023-02-17 00:18:39:366,0
2023-02-17 00:18:39:376,0
2023-02-17 00:18:39:386,0
2023-02-17 00:18:39:396,0
2023-02-17 00:18:39:406,0
2023-02-17 00:18:39:416,0
2023-02-17 00:18:39:426,0
2023-02-17 00:18:39:436,0
2023-02-17 00:18:39:446,0
2023-02-17 00:18:39:456,0
2023-02-17 00:18:39:466,0
2023-02-17 00:18:39:476,0
2023-02-17 00:18:39:486,0
2023-02-17 00:18:39:496,0
2023-02-17 00:18:39:506,0
2023-02-17 00:18:39:516,0
2023-02-17 00:18:39:526,0
2023-02-17 00:18:39:536,0
2023-02-17 00:18:39:546,0
2023-02-17 00:18:39:556,0
2023-02-17 00:18:39:566,0
2023-02-17 00:18:39:576,0
2023-02-17 00:18:39:586,0
2023-02-17 00:18:39:596,0
2023-02-17 00:18:39:606,0
2023-02-17 00:18:39:616,0
2023-02-17 00:18:39:626,0
2023-02-17 00:18:39:636,0
2023-02-17 00:18:39:646,0
2023-02-17 00:18:39:656,0
2023-02-17 00:18:39:666,0
2023-02-17 00:18:39:676,0
2023-02-17 00:18:39:686,0
2023-02-17 00:18:39:696,0
2023-02-17 00:18:39:706,0
2023-02-17 00:18:39:716,0
2023-02-17 00:18:39:726,0
2023-02-17 00:18:39:736,0
2023-02-17 00:18:39:746,0
2023-02-17 00:18:39:756,0
2023-02-17 00:18:39:766,0
2023-02-17 00:18:39:776,0
2023-02-17 00:18:39:786,0
2023-02-17 00:18:39:796,0
2023-02-17 00:18:39:806,0
2023-02-17 00:18:39:816,0
2023-02-17 00:18:39:826,0
2023-02-17 00:18:39:836,0
2023-02-17 00:18:39:846,0
2023-02-17 00:18:39:856,0
2023-02-17 00:18:39:866,0
2023-02-17 00:18:39:876,0
2023-02-17 00:18:39:886,0
2023-02-17 00:18:39:896,0
2023-02-17 00:18:39:906,0
2023-02-17 00:18:39:916,0
2023-02-17 00:18:39:926,0
2023-02-17 00:18:39:936,0
2023-02-17 00:18:39:946,0
2023-02-17 00:18:39:956,0
2023-02-17 00:18:39:966,0
2023-02-17 00:18:39:976,0
2023-02-17 00:18:39:986,0
2023-02-17 00:18:39:996,0
2023-02-17 00:18:40:6,0
2023-02-17 00:18:40:16,0
2023-02-17 00:18:40:26,0
2023-02-17 00:18:40:36,0
2023-02-17 00:18:40:46,0
2023-02-17 00:18:40:56,0
2023-02-17 00:18:40:66,0
2023-02-17 00:18:40:76,0
2023-02-17 00:18:40:86,0
2023-02-17 00:18:40:96,0
2023-02-17 00:18:40:106,0
2023-02-17 00:18:40:116,0
2023-02-17 00:18:40:126,0
2023-02-17 00:18:40:136,0
2023-02-17 00:18:40:146,0
2023-02-17 00:18:40:156,0
2023-02-17 00:18:40:166,0
2023-02-17 00:18:40:176,0
2023-02-17 00:18:40:186,0
2023-02-17 00:18:40:196,0
2023-02-17 00:18:40:206,0
2023-02-17 00:18:40:216,0
2023-02-17 00:18:40:226,0
2023-02-17 00:18:40:236,0
2023-02-17 00:18:40:246,0
2023-02-17 00:18:40:256,0
2023-02-17 00:18:40:266,0
2023-02-17 00:18:40:276,0
2023-02-17 00:18:40:286,0
2023-02-17 00:18:40:296,0
2023-02-17 00:18:40:306,0
2023-02-17 00:18:40:316,0
2023-02-17 00:18:40:326,0
2023-02-17 00:18:40:336,0
2023-02-17 00:18:40:346,0
2023-02-17 00:18:40:356,0
2023-02-17 00:18:40:366,0
2023-02-17 00:18:40:376,0
2023-02-17 00:18:40:386,0
2023-02-17 00:18:40:396,0
2023-02-17 00:18:40:406,0
2023-02-17 00:18:40:416,0
2023-02-17 00:18:40:426,0
2023-02-17 00:18:40:436,0
2023-02-17 00:18:40:446,0
2023-02-17 00:18:40:456,0
2023-02-17 00:18:40:466,0
2023-02-17 00:18:40:476,0
2023-02-17 00:18:40:486,0
2023-02-17 00:18:40:496,0
2023-02-17 00:18:40:506,0
2023-02-17 00:18:40:516,0
2023-02-17 00:18:40:526,0
2023-02-17 00:18:40:536,0
2023-02-17 00:18:40:546,0
2023-02-17 00:18:40:556,0
2023-02-17 00:18:40:566,0
2023-02-17 00:18:40:576,0
2023-02-17 00:18:40:586,0
2023-02-17 00:18:40:596,0
2023-02-17 00:18:40:606,0
2023-02-17 00:18:40:616,0
2023-02-17 00:18:40:626,0
2023-02-17 00:18:40:636,0
2023-02-17 00:18:40:646,0
2023-02-17 00:18:40:656,0
2023-02-17 00:18:40:666,0
2023-02-17 00:18:40:676,0
2023-02-17 00:18:40:686,0
2023-02-17 00:18:40:696,0
2023-02-17 00:18:40:706,0
2023-02-17 00:18:40:716,0
2023-02-17 00:18:40:726,0
2023-02-17 00:18:40:736,0
2023-02-17 00:18:40:746,0
2023-02-17 00:18:40:756,0
2023-02-17 00:18:40:766,0
2023-02-17 00:18:40:776,0
2023-02-17 00:18:40:786,0
2023-02-17 00:18:40:796,0
2023-02-17 00:18:40:806,0
2023-02-17 00:18:40:816,0
2023-02-17 00:18:40:826,0
2023-02-17 00:18:40:836,0
2023-02-17 00:18:40:846,0
2023-02-17 00:18:40:856,0
2023-02-17 00:18:40:866,0
2023-02-17 00:18:40:876,0
2023-02-17 00:18:40:886,0
2023-02-17 00:18:40:896,0
2023-02-17 00:18:40:906,0
2023-02-17 00:18:40:916,0
2023-02-17 00:18:40:926,0
2023-02-17 00:18:40:936,0
2023-02-17 00:18:40:946,0
2023-02-17 00:18:40:956,0
2023-02-17 00:18:40:966,0
2023-02-17 00:18:40:976,0
2023-02-17 00:18:40:986,0
2023-02-17 00:18:40:996,0
2023-02-17 00:18:41:6,0
2023-02-17 00:18:41:16,0
2023-02-17 00:18:41:26,0
2023-02-17 00:18:41:36,0
2023-02-17 00:18:41:46,0
2023-02-17 00:18:41:56,0
2023-02-17 00:18:41:66,0
2023-02-17 00:18:41:76,0
2023-02-17 00:18:41:86,0
2023-02-17 00:18:41:96,0
2023-02-17 00:18:41:106,0
2023-02-17 00:18:41:116,0
2023-02-17 00:18:41:126,0
2023-02-17 00:18:41:136,0
2023-02-17 00:18:41:146,0
2023-02-17 00:18:41:156,0
2023-02-17 00:18:41:166,0
2023-02-17 00:18:41:176,0
2023-02-17 00:18:41:186,0
2023-02-17 00:18:41:196,0
2023-02-17 00:18:41:206,0
2023-02-17 00:18:41:216,0
2023-02-17 00:18:41:226,0
2023-02-17 00:18:41:236,0
2023-02-17 00:18:41:246,0
2023-02-17 00:18:41:256,0
2023-02-17 00:18:41:266,0
2023-02-17 00:18:41:276,0
2023-02-17 00:18:41:286,0
2023-02-17 00:18:41:296,0
2023-02-17 00:18:41:306,0
2023-02-17 00:18:41:316,0
2023-02-17 00:18:41:326,0
2023-02-17 00:18:41:336,0
2023-02-17 00:18:41:346,0
2023-02-17 00:18:41:356,0
2023-02-17 00:18:41:366,0
2023-02-17 00:18:41:376,0
2023-02-17 00:18:41:386,0
2023-02-17 00:18:41:396,0
2023-02-17 00:18:41:406,0
2023-02-17 00:18:41:416,0
2023-02-17 00:18:41:426,0
2023-02-17 00:18:41:436,0
2023-02-17 00:18:41:446,0
2023-02-17 00:18:41:456,0
2023-02-17 00:18:41:466,0
2023-02-17 00:18:41:476,0
2023-02-17 00:18:41:486,0
2023-02-17 00:18:41:496,0
2023-02-17 00:18:41:506,0
2023-02-17 00:18:41:516,0
2023-02-17 00:18:41:526,0
2023-02-17 00:18:41:536,0
2023-02-17 00:18:41:546,0
2023-02-17 00:18:41:556,0
2023-02-17 00:18:41:566,0
2023-02-17 00:18:41:576,0
2023-02-17 00:18:41:586,0
2023-02-17 00:18:41:596,0
2023-02-17 00:18:41:606,0
2023-02-17 00:18:41:616,0
2023-02-17 00:18:41:626,0
2023-02-17 00:18:41:636,0
2023-02-17 00:18:41:646,0
2023-02-17 00:18:41:656,0
2023-02-17 00:18:41:666,0
2023-02-17 00:18:41:676,0
2023-02-17 00:18:41:686,0
2023-02-17 00:18:41:696,0
2023-02-17 00:18:41:706,0
2023-02-17 00:18:41:716,0
2023-02-17 00:18:41:726,0
2023-02-17 00:18:41:736,0
