Timestamp_cmd,imu_cmd
2023-02-16 05:33:50:765,0
2023-02-16 05:33:50:773,0
2023-02-16 05:33:50:783,0
2023-02-16 05:33:50:793,0
2023-02-16 05:33:50:803,0
2023-02-16 05:33:50:813,0
2023-02-16 05:33:50:823,0
2023-02-16 05:33:50:833,0
2023-02-16 05:33:50:843,0
2023-02-16 05:33:50:853,0
2023-02-16 05:33:50:863,0
2023-02-16 05:33:50:873,0
2023-02-16 05:33:50:883,0
2023-02-16 05:33:50:893,0
2023-02-16 05:33:50:903,0
2023-02-16 05:33:50:913,0
2023-02-16 05:33:50:923,0
2023-02-16 05:33:50:933,0
2023-02-16 05:33:50:943,0
2023-02-16 05:33:50:953,0
2023-02-16 05:33:50:963,0
2023-02-16 05:33:50:973,0
2023-02-16 05:33:50:983,0
2023-02-16 05:33:50:993,0
2023-02-16 05:33:51:3,0
2023-02-16 05:33:51:13,0
2023-02-16 05:33:51:23,0
2023-02-16 05:33:51:33,0
2023-02-16 05:33:51:43,0
2023-02-16 05:33:51:53,0
2023-02-16 05:33:51:63,0
2023-02-16 05:33:51:73,0
2023-02-16 05:33:51:83,0
2023-02-16 05:33:51:93,0
2023-02-16 05:33:51:103,0
2023-02-16 05:33:51:113,0
2023-02-16 05:33:51:123,0
2023-02-16 05:33:51:133,0
2023-02-16 05:33:51:143,0
2023-02-16 05:33:51:153,0
2023-02-16 05:33:51:163,0
2023-02-16 05:33:51:173,0
2023-02-16 05:33:51:183,0
2023-02-16 05:33:51:193,0
2023-02-16 05:33:51:203,0
2023-02-16 05:33:51:212,0
2023-02-16 05:33:51:222,0
2023-02-16 05:33:51:233,0
2023-02-16 05:33:51:242,0
2023-02-16 05:33:51:252,0
2023-02-16 05:33:51:263,0
2023-02-16 05:33:51:273,0
2023-02-16 05:33:51:283,0
2023-02-16 05:33:51:293,0
2023-02-16 05:33:51:303,0
2023-02-16 05:33:51:313,0
2023-02-16 05:33:51:323,0
2023-02-16 05:33:51:333,0
2023-02-16 05:33:51:343,0
2023-02-16 05:33:51:353,0
2023-02-16 05:33:51:363,0
2023-02-16 05:33:51:373,0
2023-02-16 05:33:51:383,0
2023-02-16 05:33:51:393,0
2023-02-16 05:33:51:403,0
2023-02-16 05:33:51:413,0
2023-02-16 05:33:51:423,0
2023-02-16 05:33:51:433,0
2023-02-16 05:33:51:443,0
2023-02-16 05:33:51:453,0
2023-02-16 05:33:51:463,0
2023-02-16 05:33:51:473,0
2023-02-16 05:33:51:483,0
2023-02-16 05:33:51:493,0
2023-02-16 05:33:51:503,0
2023-02-16 05:33:51:513,0
2023-02-16 05:33:51:523,0
2023-02-16 05:33:51:533,0
2023-02-16 05:33:51:543,0
2023-02-16 05:33:51:553,0
2023-02-16 05:33:51:563,0
2023-02-16 05:33:51:573,0
2023-02-16 05:33:51:583,0
2023-02-16 05:33:51:593,0
2023-02-16 05:33:51:603,0
2023-02-16 05:33:51:613,0
2023-02-16 05:33:51:623,0
2023-02-16 05:33:51:633,0
2023-02-16 05:33:51:643,0
2023-02-16 05:33:51:653,0
2023-02-16 05:33:51:663,0
2023-02-16 05:33:51:673,0
2023-02-16 05:33:51:683,0
2023-02-16 05:33:51:693,0
2023-02-16 05:33:51:703,0
2023-02-16 05:33:51:713,0
2023-02-16 05:33:51:723,0
2023-02-16 05:33:51:733,0
2023-02-16 05:33:51:743,0
2023-02-16 05:33:51:753,0
2023-02-16 05:33:51:763,0
2023-02-16 05:33:51:773,0
2023-02-16 05:33:51:783,0
2023-02-16 05:33:51:793,0
2023-02-16 05:33:51:803,0
2023-02-16 05:33:51:813,0
2023-02-16 05:33:51:823,0
2023-02-16 05:33:51:833,0
2023-02-16 05:33:51:843,0
2023-02-16 05:33:51:853,0
2023-02-16 05:33:51:863,0
2023-02-16 05:33:51:873,0
2023-02-16 05:33:51:883,0
2023-02-16 05:33:51:893,0
2023-02-16 05:33:51:903,0
2023-02-16 05:33:51:913,0
2023-02-16 05:33:51:923,0
2023-02-16 05:33:51:933,0
2023-02-16 05:33:51:943,0
2023-02-16 05:33:51:953,0
2023-02-16 05:33:51:963,0
