Timestamp_cmd,imu_cmd
2023-02-16 21:29:50:305,0
2023-02-16 21:29:50:312,0
2023-02-16 21:29:50:322,0
2023-02-16 21:29:50:332,0
2023-02-16 21:29:50:343,0
2023-02-16 21:29:50:353,0
2023-02-16 21:29:50:363,0
2023-02-16 21:29:50:373,0
2023-02-16 21:29:50:382,0
2023-02-16 21:29:50:392,0
2023-02-16 21:29:50:402,0
2023-02-16 21:29:50:412,0
2023-02-16 21:29:50:422,0
2023-02-16 21:29:50:432,0
2023-02-16 21:29:50:442,0
2023-02-16 21:29:50:453,0
2023-02-16 21:29:50:462,0
2023-02-16 21:29:50:472,0
2023-02-16 21:29:50:482,0
2023-02-16 21:29:50:493,0
2023-02-16 21:29:50:503,0
2023-02-16 21:29:50:513,0
2023-02-16 21:29:50:523,0
2023-02-16 21:29:50:533,0
2023-02-16 21:29:50:542,0
2023-02-16 21:29:50:553,0
2023-02-16 21:29:50:563,0
2023-02-16 21:29:50:573,0
2023-02-16 21:29:50:583,0
2023-02-16 21:29:50:593,0
2023-02-16 21:29:50:603,0
2023-02-16 21:29:50:613,0
2023-02-16 21:29:50:623,0
2023-02-16 21:29:50:633,0
2023-02-16 21:29:50:642,0
2023-02-16 21:29:50:652,0
2023-02-16 21:29:50:662,0
2023-02-16 21:29:50:672,0
2023-02-16 21:29:50:682,0
2023-02-16 21:29:50:692,0
2023-02-16 21:29:50:702,0
2023-02-16 21:29:50:712,0
2023-02-16 21:29:50:722,0
2023-02-16 21:29:50:733,0
2023-02-16 21:29:50:743,0
2023-02-16 21:29:50:753,0
2023-02-16 21:29:50:763,0
2023-02-16 21:29:50:773,0
2023-02-16 21:29:50:782,0
2023-02-16 21:29:50:792,0
2023-02-16 21:29:50:802,0
2023-02-16 21:29:50:812,0
2023-02-16 21:29:50:822,0
2023-02-16 21:29:50:832,0
2023-02-16 21:29:50:842,0
2023-02-16 21:29:50:852,0
2023-02-16 21:29:50:862,0
2023-02-16 21:29:50:872,0
2023-02-16 21:29:50:882,0
2023-02-16 21:29:50:893,0
2023-02-16 21:29:50:902,0
2023-02-16 21:29:50:913,0
2023-02-16 21:29:50:922,0
2023-02-16 21:29:50:933,0
2023-02-16 21:29:50:942,0
2023-02-16 21:29:50:952,0
2023-02-16 21:29:50:962,0
2023-02-16 21:29:50:972,0
2023-02-16 21:29:50:983,0
2023-02-16 21:29:50:992,0
2023-02-16 21:29:51:2,0
2023-02-16 21:29:51:12,0
2023-02-16 21:29:51:22,0
2023-02-16 21:29:51:32,0
2023-02-16 21:29:51:42,0
2023-02-16 21:29:51:52,0
2023-02-16 21:29:51:62,0
2023-02-16 21:29:51:72,0
2023-02-16 21:29:51:83,0
2023-02-16 21:29:51:92,0
2023-02-16 21:29:51:102,0
2023-02-16 21:29:51:112,0
2023-02-16 21:29:51:122,0
2023-02-16 21:29:51:132,0
2023-02-16 21:29:51:142,0
2023-02-16 21:29:51:152,0
2023-02-16 21:29:51:162,0
2023-02-16 21:29:51:172,0
2023-02-16 21:29:51:182,0
2023-02-16 21:29:51:192,0
2023-02-16 21:29:51:202,0
2023-02-16 21:29:51:212,0
2023-02-16 21:29:51:222,0
2023-02-16 21:29:51:233,0
2023-02-16 21:29:51:242,0
2023-02-16 21:29:51:252,0
2023-02-16 21:29:51:263,0
2023-02-16 21:29:51:272,0
2023-02-16 21:29:51:282,0
2023-02-16 21:29:51:293,0
2023-02-16 21:29:51:302,0
2023-02-16 21:29:51:313,0
2023-02-16 21:29:51:323,0
2023-02-16 21:29:51:333,0
2023-02-16 21:29:51:343,0
2023-02-16 21:29:51:352,0
