Timestamp_cmd,imu_cmd
2023-02-17 00:41:19:964,0
2023-02-17 00:41:19:972,0
2023-02-17 00:41:19:983,0
2023-02-17 00:41:19:993,0
2023-02-17 00:41:20:3,0
2023-02-17 00:41:20:13,0
2023-02-17 00:41:20:23,0
2023-02-17 00:41:20:33,0
2023-02-17 00:41:20:43,0
2023-02-17 00:41:20:53,0
2023-02-17 00:41:20:62,0
2023-02-17 00:41:20:73,0
2023-02-17 00:41:20:82,0
2023-02-17 00:41:20:92,0
2023-02-17 00:41:20:102,0
2023-02-17 00:41:20:113,0
2023-02-17 00:41:20:122,0
2023-02-17 00:41:20:133,0
2023-02-17 00:41:20:142,0
2023-02-17 00:41:20:153,0
2023-02-17 00:41:20:163,0
2023-02-17 00:41:20:173,0
2023-02-17 00:41:20:183,0
2023-02-17 00:41:20:193,0
2023-02-17 00:41:20:203,0
2023-02-17 00:41:20:213,0
2023-02-17 00:41:20:223,0
2023-02-17 00:41:20:233,0
2023-02-17 00:41:20:243,0
2023-02-17 00:41:20:253,0
2023-02-17 00:41:20:263,0
2023-02-17 00:41:20:273,0
2023-02-17 00:41:20:283,0
2023-02-17 00:41:20:293,0
2023-02-17 00:41:20:302,0
2023-02-17 00:41:20:312,0
2023-02-17 00:41:20:322,0
2023-02-17 00:41:20:332,0
2023-02-17 00:41:20:342,0
2023-02-17 00:41:20:352,0
2023-02-17 00:41:20:362,0
2023-02-17 00:41:20:373,0
2023-02-17 00:41:20:382,0
2023-02-17 00:41:20:393,0
2023-02-17 00:41:20:402,0
2023-02-17 00:41:20:413,0
2023-02-17 00:41:20:423,0
2023-02-17 00:41:20:433,0
2023-02-17 00:41:20:442,0
2023-02-17 00:41:20:452,0
2023-02-17 00:41:20:462,0
2023-02-17 00:41:20:472,0
2023-02-17 00:41:20:482,0
2023-02-17 00:41:20:492,0
2023-02-17 00:41:20:502,0
2023-02-17 00:41:20:512,0
2023-02-17 00:41:20:523,0
2023-02-17 00:41:20:532,0
2023-02-17 00:41:20:543,0
2023-02-17 00:41:20:553,0
2023-02-17 00:41:20:563,0
2023-02-17 00:41:20:573,0
2023-02-17 00:41:20:582,0
2023-02-17 00:41:20:593,0
2023-02-17 00:41:20:602,0
2023-02-17 00:41:20:612,0
2023-02-17 00:41:20:622,0
2023-02-17 00:41:20:632,0
2023-02-17 00:41:20:642,0
2023-02-17 00:41:20:652,0
2023-02-17 00:41:20:662,0
2023-02-17 00:41:20:673,0
2023-02-17 00:41:20:683,0
