Timestamp_cmd,imu_cmd
2023-02-16 17:12:50:162,0
2023-02-16 17:12:50:171,0
2023-02-16 17:12:50:181,0
2023-02-16 17:12:50:191,0
2023-02-16 17:12:50:201,0
2023-02-16 17:12:50:211,0
2023-02-16 17:12:50:221,0
2023-02-16 17:12:50:231,0
2023-02-16 17:12:50:241,0
2023-02-16 17:12:50:251,0
2023-02-16 17:12:50:261,0
2023-02-16 17:12:50:271,0
2023-02-16 17:12:50:281,0
2023-02-16 17:12:50:291,0
2023-02-16 17:12:50:301,0
2023-02-16 17:12:50:311,0
2023-02-16 17:12:50:321,0
2023-02-16 17:12:50:331,0
2023-02-16 17:12:50:341,0
2023-02-16 17:12:50:351,0
2023-02-16 17:12:50:361,0
2023-02-16 17:12:50:371,0
2023-02-16 17:12:50:381,0
2023-02-16 17:12:50:391,0
2023-02-16 17:12:50:401,0
2023-02-16 17:12:50:411,0
2023-02-16 17:12:50:421,0
2023-02-16 17:12:50:431,0
2023-02-16 17:12:50:441,0
2023-02-16 17:12:50:451,0
2023-02-16 17:12:50:461,0
2023-02-16 17:12:50:471,0
2023-02-16 17:12:50:481,0
2023-02-16 17:12:50:491,0
2023-02-16 17:12:50:501,0
2023-02-16 17:12:50:511,0
2023-02-16 17:12:50:521,0
2023-02-16 17:12:50:531,0
2023-02-16 17:12:50:541,0
2023-02-16 17:12:50:551,0
2023-02-16 17:12:50:561,0
2023-02-16 17:12:50:571,0
2023-02-16 17:12:50:581,0
2023-02-16 17:12:50:590,0
2023-02-16 17:12:50:601,0
2023-02-16 17:12:50:611,0
2023-02-16 17:12:50:620,0
2023-02-16 17:12:50:631,0
2023-02-16 17:12:50:641,0
2023-02-16 17:12:50:651,0
2023-02-16 17:12:50:661,0
2023-02-16 17:12:50:671,0
2023-02-16 17:12:50:681,0
2023-02-16 17:12:50:691,0
2023-02-16 17:12:50:701,0
2023-02-16 17:12:50:711,0
2023-02-16 17:12:50:721,0
2023-02-16 17:12:50:730,0
2023-02-16 17:12:50:741,0
2023-02-16 17:12:50:751,0
2023-02-16 17:12:50:760,0
2023-02-16 17:12:50:771,0
2023-02-16 17:12:50:781,0
2023-02-16 17:12:50:791,0
2023-02-16 17:12:50:801,0
2023-02-16 17:12:50:811,0
2023-02-16 17:12:50:821,0
2023-02-16 17:12:50:831,0
2023-02-16 17:12:50:841,0
2023-02-16 17:12:50:851,0
2023-02-16 17:12:50:861,0
2023-02-16 17:12:50:871,0
2023-02-16 17:12:50:881,0
2023-02-16 17:12:50:891,0
2023-02-16 17:12:50:901,0
2023-02-16 17:12:50:911,0
2023-02-16 17:12:50:921,0
2023-02-16 17:12:50:931,0
2023-02-16 17:12:50:941,0
2023-02-16 17:12:50:951,0
2023-02-16 17:12:50:961,0
2023-02-16 17:12:50:971,0
2023-02-16 17:12:50:981,0
2023-02-16 17:12:50:991,0
2023-02-16 17:12:51:1,0
2023-02-16 17:12:51:11,0
2023-02-16 17:12:51:21,0
2023-02-16 17:12:51:31,0
2023-02-16 17:12:51:41,0
2023-02-16 17:12:51:51,0
2023-02-16 17:12:51:61,0
2023-02-16 17:12:51:71,0
2023-02-16 17:12:51:81,0
2023-02-16 17:12:51:91,0
2023-02-16 17:12:51:101,0
2023-02-16 17:12:51:111,0
2023-02-16 17:12:51:121,0
2023-02-16 17:12:51:131,0
2023-02-16 17:12:51:141,0
2023-02-16 17:12:51:151,0
2023-02-16 17:12:51:161,0
2023-02-16 17:12:51:171,0
2023-02-16 17:12:51:181,0
2023-02-16 17:12:51:191,0
2023-02-16 17:12:51:201,0
2023-02-16 17:12:51:211,0
2023-02-16 17:12:51:221,0
2023-02-16 17:12:51:231,0
2023-02-16 17:12:51:241,0
2023-02-16 17:12:51:251,0
2023-02-16 17:12:51:261,0
2023-02-16 17:12:51:271,0
2023-02-16 17:12:51:281,0
2023-02-16 17:12:51:291,0
2023-02-16 17:12:51:301,0
2023-02-16 17:12:51:311,0
2023-02-16 17:12:51:321,0
2023-02-16 17:12:51:331,0
2023-02-16 17:12:51:341,0
2023-02-16 17:12:51:351,0
2023-02-16 17:12:51:361,0
2023-02-16 17:12:51:371,0
2023-02-16 17:12:51:381,0
2023-02-16 17:12:51:391,0
2023-02-16 17:12:51:401,0
2023-02-16 17:12:51:411,0
2023-02-16 17:12:51:421,0
2023-02-16 17:12:51:431,0
2023-02-16 17:12:51:441,0
2023-02-16 17:12:51:451,0
2023-02-16 17:12:51:461,0
2023-02-16 17:12:51:471,0
2023-02-16 17:12:51:481,0
2023-02-16 17:12:51:491,0
2023-02-16 17:12:51:501,0
2023-02-16 17:12:51:511,0
2023-02-16 17:12:51:521,0
2023-02-16 17:12:51:531,0
2023-02-16 17:12:51:541,0
2023-02-16 17:12:51:551,0
2023-02-16 17:12:51:561,0
2023-02-16 17:12:51:571,0
2023-02-16 17:12:51:581,0
2023-02-16 17:12:51:591,0
2023-02-16 17:12:51:601,0
2023-02-16 17:12:51:611,0
2023-02-16 17:12:51:621,0
2023-02-16 17:12:51:631,0
2023-02-16 17:12:51:641,0
2023-02-16 17:12:51:651,0
2023-02-16 17:12:51:661,0
2023-02-16 17:12:51:671,0
2023-02-16 17:12:51:681,0
2023-02-16 17:12:51:691,0
2023-02-16 17:12:51:701,0
2023-02-16 17:12:51:711,0
2023-02-16 17:12:51:721,0
2023-02-16 17:12:51:731,0
2023-02-16 17:12:51:741,0
2023-02-16 17:12:51:751,0
2023-02-16 17:12:51:761,0
2023-02-16 17:12:51:771,0
2023-02-16 17:12:51:781,0
2023-02-16 17:12:51:791,0
2023-02-16 17:12:51:801,0
2023-02-16 17:12:51:811,0
2023-02-16 17:12:51:821,0
2023-02-16 17:12:51:831,0
2023-02-16 17:12:51:841,0
2023-02-16 17:12:51:851,0
2023-02-16 17:12:51:861,0
2023-02-16 17:12:51:871,0
2023-02-16 17:12:51:881,0
2023-02-16 17:12:51:891,0
2023-02-16 17:12:51:901,0
2023-02-16 17:12:51:911,0
2023-02-16 17:12:51:921,0
2023-02-16 17:12:51:931,0
2023-02-16 17:12:51:941,0
2023-02-16 17:12:51:951,0
2023-02-16 17:12:51:961,0
2023-02-16 17:12:51:971,0
2023-02-16 17:12:51:981,0
2023-02-16 17:12:51:991,0
2023-02-16 17:12:52:1,0
2023-02-16 17:12:52:11,0
2023-02-16 17:12:52:21,0
2023-02-16 17:12:52:31,0
2023-02-16 17:12:52:41,0
2023-02-16 17:12:52:51,0
2023-02-16 17:12:52:61,0
2023-02-16 17:12:52:71,0
2023-02-16 17:12:52:81,0
2023-02-16 17:12:52:91,0
2023-02-16 17:12:52:101,0
2023-02-16 17:12:52:111,0
2023-02-16 17:12:52:121,0
2023-02-16 17:12:52:131,0
2023-02-16 17:12:52:141,0
2023-02-16 17:12:52:151,0
2023-02-16 17:12:52:161,0
2023-02-16 17:12:52:171,0
2023-02-16 17:12:52:181,0
2023-02-16 17:12:52:191,0
2023-02-16 17:12:52:201,0
2023-02-16 17:12:52:211,0
2023-02-16 17:12:52:221,0
2023-02-16 17:12:52:231,0
2023-02-16 17:12:52:241,0
2023-02-16 17:12:52:251,0
2023-02-16 17:12:52:261,0
2023-02-16 17:12:52:271,0
2023-02-16 17:12:52:281,0
2023-02-16 17:12:52:291,0
2023-02-16 17:12:52:301,0
2023-02-16 17:12:52:311,0
2023-02-16 17:12:52:321,0
2023-02-16 17:12:52:331,0
2023-02-16 17:12:52:341,0
2023-02-16 17:12:52:351,0
2023-02-16 17:12:52:361,0
2023-02-16 17:12:52:371,0
2023-02-16 17:12:52:381,0
2023-02-16 17:12:52:391,0
2023-02-16 17:12:52:401,0
2023-02-16 17:12:52:411,0
2023-02-16 17:12:52:421,0
2023-02-16 17:12:52:431,0
2023-02-16 17:12:52:441,0
2023-02-16 17:12:52:451,0
2023-02-16 17:12:52:461,0
2023-02-16 17:12:52:471,0
2023-02-16 17:12:52:481,0
2023-02-16 17:12:52:491,0
2023-02-16 17:12:52:501,0
2023-02-16 17:12:52:511,0
2023-02-16 17:12:52:521,0
2023-02-16 17:12:52:531,0
2023-02-16 17:12:52:541,0
2023-02-16 17:12:52:551,0
2023-02-16 17:12:52:561,0
2023-02-16 17:12:52:571,0
2023-02-16 17:12:52:581,0
2023-02-16 17:12:52:591,0
2023-02-16 17:12:52:601,0
2023-02-16 17:12:52:611,0
2023-02-16 17:12:52:621,0
2023-02-16 17:12:52:631,0
2023-02-16 17:12:52:641,0
2023-02-16 17:12:52:651,0
2023-02-16 17:12:52:661,0
2023-02-16 17:12:52:671,0
2023-02-16 17:12:52:681,0
2023-02-16 17:12:52:691,0
2023-02-16 17:12:52:701,0
2023-02-16 17:12:52:711,0
2023-02-16 17:12:52:721,0
2023-02-16 17:12:52:731,0
2023-02-16 17:12:52:741,0
2023-02-16 17:12:52:751,0
2023-02-16 17:12:52:761,0
2023-02-16 17:12:52:771,0
2023-02-16 17:12:52:781,0
2023-02-16 17:12:52:791,0
2023-02-16 17:12:52:801,0
2023-02-16 17:12:52:811,0
2023-02-16 17:12:52:821,0
2023-02-16 17:12:52:831,0
2023-02-16 17:12:52:841,0
2023-02-16 17:12:52:851,0
2023-02-16 17:12:52:861,0
2023-02-16 17:12:52:871,0
2023-02-16 17:12:52:881,0
2023-02-16 17:12:52:891,0
2023-02-16 17:12:52:901,0
2023-02-16 17:12:52:911,0
2023-02-16 17:12:52:921,0
2023-02-16 17:12:52:931,0
2023-02-16 17:12:52:941,0
2023-02-16 17:12:52:951,0
2023-02-16 17:12:52:961,0
2023-02-16 17:12:52:971,0
2023-02-16 17:12:52:981,0
2023-02-16 17:12:52:991,0
2023-02-16 17:12:53:1,0
2023-02-16 17:12:53:11,0
2023-02-16 17:12:53:21,0
2023-02-16 17:12:53:31,0
2023-02-16 17:12:53:41,0
2023-02-16 17:12:53:51,0
2023-02-16 17:12:53:61,0
2023-02-16 17:12:53:71,0
2023-02-16 17:12:53:81,0
2023-02-16 17:12:53:91,0
2023-02-16 17:12:53:101,0
2023-02-16 17:12:53:111,0
2023-02-16 17:12:53:120,0
2023-02-16 17:12:53:130,0
2023-02-16 17:12:53:141,0
2023-02-16 17:12:53:151,0
2023-02-16 17:12:53:161,0
2023-02-16 17:12:53:171,0
2023-02-16 17:12:53:181,0
2023-02-16 17:12:53:191,0
2023-02-16 17:12:53:201,0
2023-02-16 17:12:53:211,0
2023-02-16 17:12:53:221,0
2023-02-16 17:12:53:231,0
2023-02-16 17:12:53:241,0
2023-02-16 17:12:53:251,0
2023-02-16 17:12:53:261,0
2023-02-16 17:12:53:271,0
2023-02-16 17:12:53:281,0
2023-02-16 17:12:53:291,0
2023-02-16 17:12:53:301,0
2023-02-16 17:12:53:311,0
2023-02-16 17:12:53:321,0
2023-02-16 17:12:53:331,0
2023-02-16 17:12:53:341,0
2023-02-16 17:12:53:351,0
2023-02-16 17:12:53:361,0
2023-02-16 17:12:53:371,0
