Timestamp,Acceleration_x,Acceleration_y,Acceleration_z,roll,pitch,yaw
2023-03-10 23:48:06:386,-1.35304,-0.170763,-9.70789,1.69192,-8.86899,90.6902
2023-03-10 23:48:06:394,-1.35982,-0.178635,-9.74072,1.67463,-8.87486,90.6931
2023-03-10 23:48:06:404,-1.35963,-0.200406,-9.77746,1.65683,-8.88534,90.7044
2023-03-10 23:48:06:414,-1.41652,-0.196743,-9.78768,1.64105,-8.89042,90.7244
2023-03-10 23:48:06:424,-1.45185,-0.210508,-9.79309,1.63527,-8.89309,90.7438
2023-03-10 23:48:06:434,-1.46394,-0.226503,-9.77672,1.63305,-8.89373,90.7694
2023-03-10 23:48:06:444,-1.46141,-0.242656,-9.74088,1.63163,-8.89312,90.7962
2023-03-10 23:48:06:454,-1.47242,-0.249825,-9.71363,1.63542,-8.89188,90.8244
2023-03-10 23:48:06:464,-1.46891,-0.27066,-9.69165,1.64137,-8.89072,90.8508
2023-03-10 23:48:06:474,-1.4732,-0.293187,-9.67047,1.6441,-8.89431,90.8794
2023-03-10 23:48:06:484,-1.50753,-0.282548,-9.67163,1.6474,-8.89755,90.9072
2023-03-10 23:48:06:494,-1.55375,-0.276724,-9.6625,1.64904,-8.90594,90.9336
2023-03-10 23:48:06:504,-1.5827,-0.280281,-9.66452,1.65161,-8.91333,90.9599
2023-03-10 23:48:06:514,-1.60303,-0.287285,-9.64643,1.65419,-8.92384,90.9816
2023-03-10 23:48:06:524,-1.63228,-0.280661,-9.65922,1.65781,-8.93465,91.0023
2023-03-10 23:48:06:534,-1.63659,-0.289816,-9.65044,1.66548,-8.93982,91.021
2023-03-10 23:48:06:544,-1.64251,-0.305845,-9.63943,1.67631,-8.94494,91.0347
2023-03-10 23:48:06:554,-1.62079,-0.313004,-9.63337,1.68294,-8.9495,91.0524
2023-03-10 23:48:06:564,-1.61983,-0.31793,-9.61688,1.69147,-8.95279,91.0663
2023-03-10 23:48:06:574,-1.61718,-0.328364,-9.58131,1.69869,-8.95655,91.0783
2023-03-10 23:48:06:584,-1.60357,-0.351013,-9.56665,1.70279,-8.96026,91.0919
2023-03-10 23:48:06:594,-1.58868,-0.330974,-9.5682,1.70482,-8.96285,91.1006
2023-03-10 23:48:06:604,-1.59396,-0.328123,-9.56184,1.70393,-8.96546,91.1048
2023-03-10 23:48:06:614,-1.58881,-0.340065,-9.57195,1.69919,-8.96509,91.1077
2023-03-10 23:48:06:624,-1.54406,-0.353433,-9.61318,1.69025,-8.96401,91.1074
2023-03-10 23:48:06:634,-1.51695,-0.349065,-9.641,1.68301,-8.96125,91.108
2023-03-10 23:48:06:644,-1.48696,-0.34955,-9.66403,1.66926,-8.96129,91.1067
2023-03-10 23:48:06:654,-1.4727,-0.334946,-9.67334,1.65789,-8.96418,91.1077
2023-03-10 23:48:06:664,-1.49662,-0.302162,-9.68348,1.64223,-8.96796,91.1099
2023-03-10 23:48:06:674,-1.50795,-0.260301,-9.69111,1.62325,-8.97036,91.1186
