Timestamp,Acceleration_x,Acceleration_y,Acceleration_z,roll,pitch,yaw
2023-03-15 15:01:01:184,-0.644392,-1.48594,-9.6699,8.94851,-2.84342,11.7068
2023-03-15 15:01:01:192,-0.625182,-1.49626,-9.65917,8.95604,-2.84506,11.6493
2023-03-15 15:01:01:202,-0.597725,-1.51169,-9.61288,8.96513,-2.84178,11.5859
2023-03-15 15:01:01:212,-0.562156,-1.54459,-9.57283,8.9722,-2.83928,11.5222
2023-03-15 15:01:01:222,-0.520026,-1.56651,-9.55923,8.98077,-2.83121,11.456
2023-03-15 15:01:01:232,-0.459747,-1.55339,-9.56504,8.98718,-2.8227,11.3944
2023-03-15 15:01:01:242,-0.411974,-1.5495,-9.58382,8.98825,-2.81099,11.3321
2023-03-15 15:01:01:252,-0.368863,-1.54181,-9.57701,8.99136,-2.79531,11.2729
2023-03-15 15:01:01:262,-0.33026,-1.54316,-9.56677,8.99022,-2.78081,11.2218
2023-03-15 15:01:01:272,-0.330627,-1.52732,-9.57123,8.98723,-2.76785,11.1807
2023-03-15 15:01:01:282,-0.36509,-1.50043,-9.56451,8.97917,-2.7551,11.1459
2023-03-15 15:01:01:292,-0.401716,-1.51003,-9.58064,8.97021,-2.74437,11.114
2023-03-15 15:01:01:302,-0.407721,-1.51347,-9.59013,8.95587,-2.73451,11.0858
2023-03-15 15:01:01:312,-0.403914,-1.50531,-9.61286,8.94139,-2.72159,11.063
2023-03-15 15:01:01:322,-0.402146,-1.50226,-9.65452,8.92296,-2.70682,11.0432
2023-03-15 15:01:01:332,-0.407972,-1.49772,-9.69977,8.90082,-2.69264,11.0231
2023-03-15 15:01:01:343,-0.417297,-1.47192,-9.73104,8.88521,-2.68452,11.0006
2023-03-15 15:01:01:353,-0.433525,-1.46626,-9.73496,8.87035,-2.67537,10.9809
2023-03-15 15:01:01:362,-0.454189,-1.4602,-9.70735,8.86269,-2.66555,10.9559
2023-03-15 15:01:01:372,-0.47558,-1.47916,-9.67919,8.85346,-2.65844,10.9318
2023-03-15 15:01:01:383,-0.450821,-1.47463,-9.65481,8.84907,-2.64949,10.9
2023-03-15 15:01:01:392,-0.398619,-1.47267,-9.66372,8.83977,-2.64249,10.8645
2023-03-15 15:01:01:403,-0.360474,-1.49199,-9.66572,8.83539,-2.63664,10.8224
2023-03-15 15:01:01:413,-0.363592,-1.49632,-9.64473,8.82859,-2.63666,10.784
2023-03-15 15:01:01:423,-0.361906,-1.50682,-9.66539,8.81996,-2.64364,10.7437
2023-03-15 15:01:01:433,-0.353971,-1.47668,-9.68745,8.80754,-2.65433,10.6984
2023-03-15 15:01:01:443,-0.368896,-1.4477,-9.70205,8.79379,-2.66844,10.651
2023-03-15 15:01:01:453,-0.405594,-1.4383,-9.69766,8.77752,-2.69002,10.6004
2023-03-15 15:01:01:462,-0.450523,-1.43522,-9.69128,8.764,-2.71686,10.5527
2023-03-15 15:01:01:473,-0.486993,-1.44463,-9.68192,8.75506,-2.74406,10.4996
2023-03-15 15:01:01:483,-0.496674,-1.4587,-9.68646,8.7464,-2.77337,10.4486
2023-03-15 15:01:01:492,-0.513468,-1.48152,-9.6826,8.73969,-2.803,10.395
2023-03-15 15:01:01:503,-0.548883,-1.49358,-9.6743,8.72994,-2.83336,10.3376
2023-03-15 15:01:01:513,-0.582497,-1.46245,-9.65885,8.71896,-2.85914,10.2744
2023-03-15 15:01:01:523,-0.613443,-1.4492,-9.64431,8.70906,-2.88331,10.2082
2023-03-15 15:01:01:533,-0.625792,-1.43981,-9.63141,8.69914,-2.90582,10.1346
2023-03-15 15:01:01:542,-0.638556,-1.43801,-9.61618,8.69219,-2.92326,10.0522
2023-03-15 15:01:01:553,-0.632381,-1.44804,-9.62699,8.68475,-2.93713,9.9607
2023-03-15 15:01:01:563,-0.647393,-1.43949,-9.6709,8.67814,-2.94674,9.86507
2023-03-15 15:01:01:573,-0.60281,-1.4443,-9.71443,8.67074,-2.95038,9.7602
2023-03-15 15:01:01:583,-0.519586,-1.49317,-9.70426,8.67203,-2.95269,9.64492
2023-03-15 15:01:01:593,-0.447587,-1.5185,-9.66762,8.67482,-2.95527,9.52236
2023-03-15 15:01:01:603,-0.422442,-1.49997,-9.66733,8.67115,-2.96319,9.39837
2023-03-15 15:01:01:613,-0.446114,-1.46709,-9.66465,8.66259,-2.97373,9.26593
2023-03-15 15:01:01:622,-0.492583,-1.44312,-9.63069,8.65402,-2.99511,9.13109
2023-03-15 15:01:01:632,-0.522144,-1.433,-9.5957,8.64395,-3.01505,8.99723
2023-03-15 15:01:01:643,-0.523966,-1.4174,-9.57896,8.62978,-3.03489,8.86289
2023-03-15 15:01:01:652,-0.532311,-1.40947,-9.55862,8.61022,-3.04887,8.72571
2023-03-15 15:01:01:663,-0.521102,-1.40515,-9.55072,8.59082,-3.06082,8.59175
2023-03-15 15:01:01:673,-0.392021,-1.42956,-9.59367,8.57192,-3.06757,8.46141
2023-03-15 15:01:01:682,-0.499589,-1.44941,-9.40774,8.54619,-3.09943,8.32765
2023-03-15 15:01:01:692,-0.561334,-1.24666,-9.70342,8.51239,-3.0871,8.20987
2023-03-15 15:01:01:702,-0.522398,-1.33716,-9.57061,8.49484,-3.08819,8.0857
2023-03-15 15:01:01:712,-0.496753,-1.44612,-9.50014,8.47664,-3.08286,7.96673
2023-03-15 15:01:01:723,-0.344025,-1.54274,-9.40775,8.44661,-3.08932,7.85183
2023-03-15 15:01:01:733,-0.505986,-1.4436,-9.48463,8.40127,-3.09767,7.75317
2023-03-15 15:01:01:743,-0.714699,-1.2573,-9.72328,8.35075,-3.09457,7.65589
2023-03-15 15:01:01:753,-0.581369,-1.31527,-9.76285,8.30891,-3.07231,7.54447
2023-03-15 15:01:01:762,-0.442261,-1.4025,-9.72044,8.26747,-3.04925,7.43017
2023-03-15 15:01:01:772,-0.442051,-1.38344,-9.77451,8.22771,-3.02976,7.32222
2023-03-15 15:01:01:782,-0.522264,-1.31706,-9.83227,8.18584,-3.02524,7.21346
2023-03-15 15:01:01:792,-0.633391,-1.22233,-9.91217,8.14457,-3.02095,7.10441
2023-03-15 15:01:01:802,-0.599114,-1.2382,-9.92446,8.12117,-3.006,6.9873
2023-03-15 15:01:01:812,-0.478283,-1.34785,-9.79346,8.10781,-2.99316,6.86905
2023-03-15 15:01:01:822,-0.517151,-1.38439,-9.68575,8.10057,-2.98725,6.7585
2023-03-15 15:01:01:832,-0.621592,-1.35702,-9.60267,8.08141,-2.99182,6.65283
2023-03-15 15:01:01:842,-0.664481,-1.31502,-9.59212,8.05863,-2.99885,6.54604
2023-03-15 15:01:01:852,-0.652738,-1.31132,-9.61093,8.03288,-2.99863,6.43859
2023-03-15 15:01:01:862,-0.607057,-1.29604,-9.60832,8.00873,-2.9932,6.3331
2023-03-15 15:01:01:872,-0.543792,-1.29918,-9.58202,7.98465,-2.97699,6.22803
2023-03-15 15:01:01:882,-0.508041,-1.313,-9.58825,7.96209,-2.95893,6.12678
2023-03-15 15:01:01:892,-0.473259,-1.30059,-9.617,7.93576,-2.93633,6.02743
2023-03-15 15:01:01:902,-0.456604,-1.29161,-9.60788,7.91337,-2.91415,5.9344
2023-03-15 15:01:01:912,-0.451003,-1.32566,-9.55292,7.89312,-2.8853,5.8488
2023-03-15 15:01:01:922,-0.425978,-1.38699,-9.48267,7.87221,-2.85613,5.77101
2023-03-15 15:01:01:932,-0.389707,-1.37715,-9.50726,7.8434,-2.82319,5.70387
2023-03-15 15:01:01:942,-0.363098,-1.31338,-9.60809,7.80687,-2.79229,5.63505
2023-03-15 15:01:01:952,-0.350403,-1.25672,-9.70524,7.76245,-2.76387,5.56885
2023-03-15 15:01:01:962,-0.336631,-1.21879,-9.74591,7.72369,-2.73359,5.51026
2023-03-15 15:01:01:972,-0.341219,-1.23219,-9.73646,7.69109,-2.70814,5.45323
2023-03-15 15:01:01:982,-0.336835,-1.25489,-9.70669,7.664,-2.68601,5.40042
2023-03-15 15:01:01:992,-0.320197,-1.26175,-9.71348,7.64018,-2.66591,5.34856
2023-03-15 15:01:02:2,-0.301823,-1.2551,-9.7469,7.6168,-2.65009,5.29792
2023-03-15 15:01:02:12,-0.305072,-1.24143,-9.76195,7.59053,-2.64191,5.25038
2023-03-15 15:01:02:22,-0.367482,-1.23065,-9.7745,7.56823,-2.64209,5.20169
2023-03-15 15:01:02:32,-0.423514,-1.22863,-9.76905,7.54529,-2.64683,5.15315
2023-03-15 15:01:02:42,-0.484192,-1.21998,-9.76692,7.52474,-2.65607,5.10331
2023-03-15 15:01:02:52,-0.53279,-1.20011,-9.79679,7.50898,-2.65878,5.04807
2023-03-15 15:01:02:63,-0.529904,-1.21239,-9.8082,7.49732,-2.66155,4.98458
2023-03-15 15:01:02:72,-0.500402,-1.24869,-9.79778,7.49207,-2.66277,4.91558
2023-03-15 15:01:02:83,-0.475658,-1.24296,-9.78459,7.49036,-2.65847,4.84108
2023-03-15 15:01:02:92,-0.438178,-1.23019,-9.76257,7.49884,-2.64889,4.76217
2023-03-15 15:01:02:102,-0.365788,-1.27475,-9.73388,7.51739,-2.63154,4.67836
2023-03-15 15:01:02:113,-0.255532,-1.34042,-9.65947,7.53918,-2.61175,4.59286
2023-03-15 15:01:02:123,-0.0682274,-1.43149,-9.60643,7.56341,-2.58966,4.50734
2023-03-15 15:01:02:132,0.102102,-1.50716,-9.57334,7.58282,-2.57217,4.43788
2023-03-15 15:01:02:143,0.208579,-1.51356,-9.56849,7.58732,-2.56703,4.38749
2023-03-15 15:01:02:153,0.242742,-1.47452,-9.55995,7.57342,-2.5776,4.35516
2023-03-15 15:01:02:162,0.123853,-1.43086,-9.55812,7.5408,-2.61673,4.35263
2023-03-15 15:01:02:173,-0.103359,-1.33105,-9.61687,7.4927,-2.67802,4.37386
2023-03-15 15:01:02:183,-0.294854,-1.22083,-9.71079,7.4346,-2.74606,4.41161
2023-03-15 15:01:02:192,-0.387567,-1.16076,-9.74461,7.37799,-2.81702,4.46359
2023-03-15 15:01:02:203,-0.538346,-1.09095,-9.74826,7.32981,-2.89054,4.52309
2023-03-15 15:01:02:213,-0.695031,-1.04896,-9.8034,7.28739,-2.95078,4.59484
2023-03-15 15:01:02:222,-0.822463,-1.04468,-9.78286,7.25756,-2.99616,4.67162
2023-03-15 15:01:02:233,-0.879267,-1.07068,-9.72014,7.24062,-3.02518,4.74966
2023-03-15 15:01:02:243,-0.883393,-1.13335,-9.64463,7.2351,-3.03941,4.82688
2023-03-15 15:01:02:253,-0.854772,-1.16561,-9.63007,7.23139,-3.04446,4.89747
2023-03-15 15:01:02:262,-0.80716,-1.14747,-9.70232,7.2291,-3.03477,4.96193
2023-03-15 15:01:02:272,-0.749926,-1.13653,-9.76287,7.22991,-3.01779,5.01606
2023-03-15 15:01:02:283,-0.703416,-1.15019,-9.72716,7.23389,-2.99745,5.05958
2023-03-15 15:01:02:292,-0.676152,-1.18935,-9.65146,7.24541,-2.97542,5.09408
2023-03-15 15:01:02:303,-0.662484,-1.22199,-9.59155,7.25819,-2.94887,5.12477
2023-03-15 15:01:02:313,-0.686359,-1.21957,-9.58847,7.25954,-2.92886,5.14503
2023-03-15 15:01:02:322,-0.683267,-1.19212,-9.62541,7.26011,-2.90523,5.1553
2023-03-15 15:01:02:332,-0.625879,-1.17925,-9.68522,7.2496,-2.88256,5.14992
2023-03-15 15:01:02:343,-0.551732,-1.18649,-9.7142,7.23842,-2.8628,5.12829
2023-03-15 15:01:02:353,-0.504101,-1.15259,-9.74863,7.22098,-2.85015,5.10052
