Timestamp,Acceleration_x,Acceleration_y,Acceleration_z,roll,pitch,yaw
2023-03-15 13:20:44:456,-0.808656,0.509363,-9.69989,-2.99802,-4.44579,-59.127
2023-03-15 13:20:44:464,-0.814217,0.520878,-9.71328,-3.01115,-4.45272,-59.1082
2023-03-15 13:20:44:474,-0.813524,0.515212,-9.69045,-3.02505,-4.46537,-59.094
2023-03-15 13:20:44:484,-0.85197,0.529554,-9.68874,-3.04442,-4.48139,-59.0803
2023-03-15 13:20:44:494,-0.854554,0.567421,-9.757,-3.06144,-4.49028,-59.0744
2023-03-15 13:20:44:504,-0.771559,0.541412,-9.73558,-3.07721,-4.50008,-59.074
2023-03-15 13:20:44:515,-0.719814,0.507371,-9.6832,-3.09526,-4.51017,-59.0678
2023-03-15 13:20:44:524,-0.730928,0.515974,-9.68897,-3.11435,-4.52532,-59.0594
2023-03-15 13:20:44:534,-0.752307,0.529358,-9.70886,-3.13728,-4.54441,-59.0522
2023-03-15 13:20:44:544,-0.738478,0.554607,-9.73201,-3.15641,-4.56115,-59.0454
2023-03-15 13:20:44:554,-0.725349,0.571888,-9.74684,-3.17746,-4.573,-59.0309
2023-03-15 13:20:44:564,-0.706386,0.587845,-9.74737,-3.19938,-4.58651,-59.0134
2023-03-15 13:20:44:574,-0.731793,0.596796,-9.74982,-3.21876,-4.59011,-58.9933
2023-03-15 13:20:44:584,-0.731422,0.593862,-9.74535,-3.23026,-4.59459,-58.9688
2023-03-15 13:20:44:595,-0.700973,0.579824,-9.72807,-3.24668,-4.60139,-58.9388
2023-03-15 13:20:44:604,-0.683117,0.548618,-9.68972,-3.25958,-4.61957,-58.9067
2023-03-15 13:20:44:615,-0.723611,0.57374,-9.69469,-3.27646,-4.62954,-58.8661
2023-03-15 13:20:44:624,-0.764782,0.630565,-9.75606,-3.29353,-4.63823,-58.8253
2023-03-15 13:20:44:635,-0.760235,0.627216,-9.775,-3.30802,-4.64085,-58.7791
2023-03-15 13:20:44:644,-0.780329,0.610053,-9.74338,-3.32075,-4.64414,-58.7307
2023-03-15 13:20:44:655,-0.842023,0.625664,-9.74273,-3.32986,-4.64837,-58.6875
2023-03-15 13:20:44:665,-0.887243,0.628466,-9.7301,-3.33985,-4.65659,-58.6516
2023-03-15 13:20:44:675,-0.903905,0.635959,-9.72477,-3.35198,-4.66721,-58.6205
2023-03-15 13:20:44:685,-0.93152,0.665669,-9.74833,-3.3644,-4.68002,-58.5964
2023-03-15 13:20:44:694,-0.981452,0.683313,-9.77565,-3.37024,-4.69409,-58.582
2023-03-15 13:20:44:704,-1.02242,0.686656,-9.77597,-3.37191,-4.70725,-58.5803
2023-03-15 13:20:44:715,-1.03462,0.666743,-9.76869,-3.36684,-4.7215,-58.5913
2023-03-15 13:20:44:724,-1.04007,0.650563,-9.73584,-3.36382,-4.74052,-58.6107
2023-03-15 13:20:44:734,-1.04327,0.627275,-9.69901,-3.36035,-4.75946,-58.6424
2023-03-15 13:20:44:744,-1.04808,0.616725,-9.68422,-3.35618,-4.77942,-58.6801
2023-03-15 13:20:44:754,-1.04937,0.6202,-9.69145,-3.35146,-4.79545,-58.7304
2023-03-15 13:20:44:764,-1.01531,0.616051,-9.67969,-3.3432,-4.81098,-58.7858
2023-03-15 13:20:44:774,-0.977509,0.592531,-9.67631,-3.33737,-4.82391,-58.8492
2023-03-15 13:20:44:784,-0.950526,0.580474,-9.69171,-3.33312,-4.83731,-58.9155
2023-03-15 13:20:44:795,-0.938564,0.589321,-9.70965,-3.32815,-4.85061,-58.986
2023-03-15 13:20:44:805,-0.918731,0.591956,-9.72237,-3.32585,-4.86651,-59.0625
2023-03-15 13:20:44:815,-0.912824,0.583839,-9.73602,-3.31858,-4.88262,-59.1445
2023-03-15 13:20:44:825,-0.910115,0.587697,-9.72455,-3.31437,-4.90138,-59.2268
2023-03-15 13:20:44:835,-0.895966,0.58012,-9.71013,-3.30911,-4.92143,-59.3118
2023-03-15 13:20:44:844,-0.882114,0.566437,-9.68602,-3.30354,-4.94008,-59.3974
2023-03-15 13:20:44:855,-0.878954,0.555826,-9.65882,-3.30171,-4.95366,-59.483
2023-03-15 13:20:44:865,-0.855809,0.548707,-9.67922,-3.30199,-4.96407,-59.5687
2023-03-15 13:20:44:875,-0.828401,0.552808,-9.71046,-3.30068,-4.97629,-59.6513
2023-03-15 13:20:44:885,-0.833884,0.555446,-9.71041,-3.29663,-4.98706,-59.732
2023-03-15 13:20:44:895,-0.856321,0.549004,-9.68206,-3.29855,-4.99963,-59.8102
2023-03-15 13:20:44:905,-0.865238,0.553455,-9.65521,-3.30264,-5.01133,-59.887
2023-03-15 13:20:44:915,-0.859445,0.558537,-9.66171,-3.30689,-5.02003,-59.96
2023-03-15 13:20:44:925,-0.829112,0.534462,-9.69194,-3.30911,-5.01908,-60.0331
2023-03-15 13:20:44:934,-0.788457,0.536844,-9.72764,-3.31211,-5.01915,-60.1023
2023-03-15 13:20:44:945,-0.742879,0.538843,-9.76205,-3.31483,-5.02087,-60.1642
2023-03-15 13:20:44:954,-0.729808,0.539695,-9.76673,-3.31368,-5.02308,-60.2196
2023-03-15 13:20:44:964,-0.752416,0.546709,-9.72958,-3.31604,-5.02561,-60.2712
2023-03-15 13:20:44:975,-0.762987,0.522894,-9.68763,-3.3138,-5.02917,-60.3163
2023-03-15 13:20:44:985,-0.763356,0.543975,-9.70965,-3.31409,-5.02607,-60.3562
2023-03-15 13:20:44:995,-0.747556,0.538375,-9.69851,-3.31679,-5.02572,-60.3916
2023-03-15 13:20:45:5,-0.732983,0.515639,-9.67387,-3.3228,-5.02256,-60.4162
