Timestamp,Acceleration_x,Acceleration_y,Acceleration_z,roll,pitch,yaw
2023-03-11 15:13:45:678,-0.688831,-0.396948,-9.71839,2.23811,-4.47121,84.5474
2023-03-11 15:13:45:684,-0.64747,-0.399578,-9.72911,2.25411,-4.4505,84.5224
2023-03-11 15:13:45:694,-0.608935,-0.399223,-9.72668,2.26894,-4.43291,84.4963
2023-03-11 15:13:45:704,-0.611206,-0.402875,-9.73231,2.2803,-4.41789,84.4732
2023-03-11 15:13:45:714,-0.619447,-0.4176,-9.72866,2.29482,-4.40505,84.452
2023-03-11 15:13:45:725,-0.63676,-0.4236,-9.72593,2.30879,-4.39091,84.4314
2023-03-11 15:13:45:735,-0.643011,-0.425594,-9.71377,2.31899,-4.37874,84.4147
2023-03-11 15:13:45:745,-0.638252,-0.425411,-9.71106,2.32579,-4.36538,84.4004
2023-03-11 15:13:45:755,-0.630434,-0.405225,-9.72415,2.32854,-4.35359,84.3884
2023-03-11 15:13:45:765,-0.601005,-0.404428,-9.74727,2.3318,-4.34081,84.3767
2023-03-11 15:13:45:775,-0.578868,-0.403101,-9.74271,2.33204,-4.32557,84.3656
2023-03-11 15:13:45:785,-0.575291,-0.404912,-9.72813,2.3325,-4.31631,84.3577
2023-03-11 15:13:45:795,-0.581989,-0.403405,-9.73026,2.32831,-4.31197,84.3501
2023-03-11 15:13:45:805,-0.614251,-0.362291,-9.74027,2.32467,-4.30869,84.347
2023-03-11 15:13:45:815,-0.632549,-0.345657,-9.76525,2.3154,-4.305,84.3484
2023-03-11 15:13:45:825,-0.656508,-0.337355,-9.77884,2.30528,-4.30317,84.3499
2023-03-11 15:13:45:835,-0.66481,-0.340839,-9.77272,2.30032,-4.30379,84.3523
2023-03-11 15:13:45:845,-0.68603,-0.348247,-9.74487,2.29448,-4.30585,84.3567
2023-03-11 15:13:45:855,-0.710793,-0.354209,-9.71569,2.2897,-4.30493,84.3579
2023-03-11 15:13:45:865,-0.718156,-0.369254,-9.69152,2.28497,-4.31009,84.3577
2023-03-11 15:13:45:875,-0.713768,-0.370487,-9.70592,2.27747,-4.31319,84.3596
2023-03-11 15:13:45:885,-0.714577,-0.359288,-9.71928,2.2687,-4.32122,84.3596
2023-03-11 15:13:45:895,-0.721969,-0.349444,-9.74213,2.25349,-4.32911,84.3609
2023-03-11 15:13:45:905,-0.727955,-0.325935,-9.75956,2.23851,-4.33987,84.3577
2023-03-11 15:13:45:915,-0.746126,-0.307147,-9.77578,2.22346,-4.35442,84.3552
2023-03-11 15:13:45:925,-0.768581,-0.298869,-9.78224,2.2072,-4.36636,84.3524
2023-03-11 15:13:45:935,-0.778455,-0.291105,-9.77259,2.19586,-4.3751,84.3527
2023-03-11 15:13:45:945,-0.791607,-0.273971,-9.77522,2.18172,-4.38577,84.3521
2023-03-11 15:13:45:955,-0.783162,-0.271887,-9.8069,2.17312,-4.39519,84.3536
2023-03-11 15:13:45:965,-0.776256,-0.278436,-9.81407,2.16327,-4.402,84.3555
2023-03-11 15:13:45:975,-0.769624,-0.305807,-9.78763,2.15667,-4.40808,84.3593
2023-03-11 15:13:45:985,-0.785387,-0.315394,-9.75147,2.14951,-4.4124,84.363
2023-03-11 15:13:45:995,-0.810281,-0.288424,-9.74558,2.14318,-4.41813,84.3683
2023-03-11 15:13:46:5,-0.819242,-0.244831,-9.76859,2.13893,-4.42252,84.374
2023-03-11 15:13:46:15,-0.818,-0.24117,-9.79273,2.1348,-4.42767,84.3821
2023-03-11 15:13:46:24,-0.810928,-0.252642,-9.81498,2.13258,-4.43256,84.3866
2023-03-11 15:13:46:35,-0.787971,-0.260996,-9.83904,2.13574,-4.43535,84.3867
2023-03-11 15:13:46:44,-0.768416,-0.270583,-9.86671,2.14027,-4.43703,84.386
2023-03-11 15:13:46:54,-0.76294,-0.277035,-9.88247,2.14428,-4.44024,84.3853
2023-03-11 15:13:46:64,-0.76508,-0.288932,-9.85545,2.15437,-4.45004,84.3828
2023-03-11 15:13:46:74,-0.794139,-0.333712,-9.787,2.16797,-4.46108,84.3826
2023-03-11 15:13:46:84,-0.834894,-0.367733,-9.72618,2.18503,-4.47249,84.383
2023-03-11 15:13:46:94,-0.856408,-0.382689,-9.68968,2.19781,-4.48672,84.3863
2023-03-11 15:13:46:104,-0.873614,-0.365022,-9.67409,2.2088,-4.49568,84.3905
2023-03-11 15:13:46:114,-0.839179,-0.343944,-9.69785,2.21382,-4.50006,84.3934
2023-03-11 15:13:46:125,-0.811271,-0.310628,-9.73499,2.21849,-4.5007,84.3955
2023-03-11 15:13:46:135,-0.818551,-0.303142,-9.75605,2.22169,-4.50063,84.398
2023-03-11 15:13:46:145,-0.833635,-0.309156,-9.74504,2.22723,-4.49726,84.4018
2023-03-11 15:13:46:155,-0.851346,-0.331835,-9.71188,2.23605,-4.49284,84.4051
2023-03-11 15:13:46:165,-0.850505,-0.363734,-9.67959,2.2428,-4.48408,84.4092
2023-03-11 15:13:46:175,-0.816672,-0.385521,-9.66887,2.25262,-4.47503,84.4115
2023-03-11 15:13:46:185,-0.773132,-0.399274,-9.67721,2.257,-4.46473,84.4097
2023-03-11 15:13:46:195,-0.754744,-0.39365,-9.67628,2.25738,-4.45385,84.4096
2023-03-11 15:13:46:205,-0.762021,-0.410552,-9.6741,2.25188,-4.44208,84.4128
2023-03-11 15:13:46:215,-0.748218,-0.394115,-9.68512,2.24219,-4.4358,84.414
2023-03-11 15:13:46:225,-0.746234,-0.347439,-9.7141,2.22347,-4.42726,84.4146
2023-03-11 15:13:46:234,-0.775918,-0.304731,-9.76716,2.20121,-4.4242,84.4174
2023-03-11 15:13:46:245,-0.809618,-0.267977,-9.81245,2.18097,-4.41825,84.4188
2023-03-11 15:13:46:255,-0.842494,-0.262022,-9.83859,2.16793,-4.41537,84.4179
2023-03-11 15:13:46:265,-0.856234,-0.24984,-9.85879,2.15641,-4.40701,84.4171
2023-03-11 15:13:46:275,-0.808816,-0.275098,-9.84155,2.15629,-4.39895,84.4124
2023-03-11 15:13:46:284,-0.752758,-0.341123,-9.79896,2.16367,-4.38719,84.4026
2023-03-11 15:13:46:294,-0.725213,-0.385415,-9.75373,2.17279,-4.37673,84.3911
2023-03-11 15:13:46:304,-0.722402,-0.405418,-9.73832,2.17588,-4.36373,84.3811
2023-03-11 15:13:46:314,-0.734744,-0.391841,-9.75441,2.17878,-4.35358,84.3715
2023-03-11 15:13:46:324,-0.719,-0.377017,-9.77722,2.17794,-4.34262,84.3586
2023-03-11 15:13:46:334,-0.680777,-0.384005,-9.80168,2.18111,-4.32818,84.3465
2023-03-11 15:13:46:344,-0.626943,-0.383551,-9.7874,2.18545,-4.30988,84.3346
2023-03-11 15:13:46:354,-0.58675,-0.379666,-9.76421,2.18868,-4.2876,84.3293
2023-03-11 15:13:46:364,-0.581899,-0.38254,-9.76312,2.19365,-4.26975,84.3282
2023-03-11 15:13:46:374,-0.595191,-0.366264,-9.75218,2.19703,-4.25397,84.3308
2023-03-11 15:13:46:384,-0.613271,-0.349885,-9.75792,2.20088,-4.24367,84.3349
2023-03-11 15:13:46:394,-0.631404,-0.352193,-9.76494,2.20638,-4.23516,84.3397
2023-03-11 15:13:46:404,-0.634034,-0.362161,-9.73752,2.21071,-4.2297,84.3457
2023-03-11 15:13:46:414,-0.624138,-0.385615,-9.70228,2.2141,-4.22733,84.3517
2023-03-11 15:13:46:424,-0.63828,-0.410606,-9.67791,2.21509,-4.23193,84.3571
2023-03-11 15:13:46:434,-0.68027,-0.406985,-9.65322,2.20803,-4.23826,84.3677
2023-03-11 15:13:46:444,-0.747443,-0.388808,-9.66227,2.19486,-4.25182,84.377
2023-03-11 15:13:46:454,-0.799141,-0.333413,-9.71184,2.17055,-4.26871,84.3886
2023-03-11 15:13:46:464,-0.825057,-0.279509,-9.77879,2.14425,-4.28772,84.3951
2023-03-11 15:13:46:475,-0.837957,-0.234844,-9.83293,2.11754,-4.3038,84.3942
2023-03-11 15:13:46:484,-0.853564,-0.213401,-9.85825,2.09415,-4.32199,84.3923
2023-03-11 15:13:46:494,-0.846992,-0.208493,-9.84601,2.07501,-4.33671,84.3857
2023-03-11 15:13:46:504,-0.817812,-0.222685,-9.81695,2.05978,-4.3481,84.3752
2023-03-11 15:13:46:514,-0.759817,-0.25296,-9.76506,2.05196,-4.35206,84.3668
2023-03-11 15:13:46:524,-0.715839,-0.302141,-9.7104,2.04656,-4.35261,84.3569
2023-03-11 15:13:46:534,-0.703556,-0.325692,-9.66716,2.03875,-4.34792,84.3495
2023-03-11 15:13:46:544,-0.722034,-0.308417,-9.66088,2.02629,-4.34414,84.3488
2023-03-11 15:13:46:554,-0.752239,-0.280906,-9.69893,2.01208,-4.34421,84.3526
2023-03-11 15:13:46:565,-0.79334,-0.249252,-9.77081,1.9949,-4.3325,84.3545
2023-03-11 15:13:46:575,-0.837126,-0.241125,-9.85731,1.98041,-4.32247,84.3586
2023-03-11 15:13:46:585,-0.854703,-0.235551,-9.92329,1.97331,-4.307,84.3601
2023-03-11 15:13:46:595,-0.840392,-0.272259,-9.9231,1.97696,-4.29242,84.3532
2023-03-11 15:13:46:605,-0.796629,-0.354086,-9.87015,1.99165,-4.27588,84.3369
2023-03-11 15:13:46:615,-0.711718,-0.427927,-9.78245,2.01079,-4.26035,84.312
2023-03-11 15:13:46:625,-0.647235,-0.51338,-9.68198,2.03235,-4.24697,84.2799
2023-03-11 15:13:46:635,-0.62676,-0.575487,-9.59675,2.04818,-4.23889,84.2442
2023-03-11 15:13:46:645,-0.648811,-0.595094,-9.54991,2.05038,-4.2396,84.2097
2023-03-11 15:13:46:655,-0.678503,-0.602464,-9.55793,2.03649,-4.24682,84.1752
2023-03-11 15:13:46:665,-0.692949,-0.565201,-9.63125,2.00505,-4.25611,84.1449
2023-03-11 15:13:46:675,-0.734532,-0.44006,-9.72283,1.96241,-4.26519,84.115
2023-03-11 15:13:46:685,-0.783693,-0.34269,-9.80713,1.91719,-4.27754,84.083
2023-03-11 15:13:46:695,-0.75076,-0.325208,-9.80869,1.87324,-4.28418,84.0507
2023-03-11 15:13:46:705,-0.674735,-0.359815,-9.73741,1.8375,-4.29118,84.0157
2023-03-11 15:13:46:715,-0.627014,-0.380287,-9.61956,1.80343,-4.29511,83.9854
2023-03-11 15:13:46:725,-0.621383,-0.38442,-9.5016,1.76191,-4.29932,83.9593
2023-03-11 15:13:46:735,-0.636026,-0.398107,-9.41511,1.7091,-4.31188,83.9421
2023-03-11 15:13:46:745,-0.664331,-0.378312,-9.33165,1.64193,-4.3271,83.9304
2023-03-11 15:13:46:755,-0.720363,-0.301025,-9.31749,1.55403,-4.35029,83.9296
2023-03-11 15:13:46:765,-0.743344,-0.242006,-9.40779,1.4512,-4.36717,83.9349
2023-03-11 15:13:46:775,-0.742175,-0.22795,-9.46647,1.34267,-4.38319,83.9421
2023-03-11 15:13:46:785,-0.768562,-0.161883,-9.62964,1.223,-4.39346,83.9521
2023-03-11 15:13:46:795,-0.764993,0.0350977,-9.90847,1.09394,-4.40341,83.9644
2023-03-11 15:13:46:805,-0.742196,0.271699,-10.2179,0.969229,-4.41068,83.9748
2023-03-11 15:13:46:815,-0.693296,0.364446,-10.3249,0.867581,-4.41794,83.9859
2023-03-11 15:13:46:825,-0.612432,0.282065,-10.1703,0.802158,-4.41695,83.9955
2023-03-11 15:13:46:835,-0.554795,0.14445,-9.95146,0.760138,-4.41854,84.0075
2023-03-11 15:13:46:845,-0.567059,0.0710634,-9.77892,0.721692,-4.42553,84.0309
2023-03-11 15:13:46:855,-0.618589,0.0611943,-9.67348,0.678671,-4.4428,84.0667
2023-03-11 15:13:46:865,-0.647812,0.102053,-9.67541,0.625232,-4.46012,84.111
2023-03-11 15:13:46:875,-0.692392,0.169187,-9.73136,0.563741,-4.47968,84.1633
