Timestamp,Acceleration_x,Acceleration_y,Acceleration_z,roll,pitch,yaw
2023-03-11 15:51:08:290,-1.211,2.86529,-9.43672,-15.5069,-7.36323,93.1314
2023-03-11 15:51:08:298,-1.26622,2.87231,-9.45866,-15.5114,-7.36963,93.1585
2023-03-11 15:51:08:308,-1.33661,2.85248,-9.50083,-15.5101,-7.38393,93.1835
2023-03-11 15:51:08:318,-1.40014,2.8385,-9.50092,-15.4974,-7.40459,93.2063
2023-03-11 15:51:08:328,-1.4553,2.79282,-9.50506,-15.4734,-7.4302,93.2238
2023-03-11 15:51:08:338,-1.53637,2.75012,-9.47682,-15.4436,-7.46165,93.2358
2023-03-11 15:51:08:348,-1.59396,2.69631,-9.44518,-15.404,-7.49714,93.2366
2023-03-11 15:51:08:358,-1.62973,2.63332,-9.4083,-15.3549,-7.53341,93.2288
2023-03-11 15:51:08:368,-1.64304,2.55497,-9.33814,-15.2989,-7.56638,93.2112
2023-03-11 15:51:08:378,-1.63414,2.4797,-9.26376,-15.2438,-7.59252,93.1862
2023-03-11 15:51:08:388,-1.61138,2.43209,-9.17221,-15.1866,-7.61363,93.1492
2023-03-11 15:51:08:398,-1.55042,2.39132,-9.11901,-15.1374,-7.62553,93.099
2023-03-11 15:51:08:408,-1.4958,2.36972,-9.12563,-15.0935,-7.62903,93.0415
2023-03-11 15:51:08:418,-1.40692,2.36839,-9.14717,-15.0622,-7.61889,92.9784
2023-03-11 15:51:08:428,-1.3401,2.36783,-9.17253,-15.036,-7.59762,92.9134
2023-03-11 15:51:08:438,-1.27762,2.39356,-9.2173,-15.0182,-7.57181,92.8487
2023-03-11 15:51:08:448,-1.21146,2.41838,-9.28685,-15.0065,-7.54224,92.7854
2023-03-11 15:51:08:458,-1.15889,2.43869,-9.31826,-15.0026,-7.51167,92.7239
2023-03-11 15:51:08:469,-1.1163,2.46287,-9.32499,-15.0021,-7.48143,92.6665
2023-03-11 15:51:08:478,-1.06908,2.46202,-9.32337,-15.0053,-7.44992,92.6151
2023-03-11 15:51:08:489,-1.03503,2.49401,-9.32559,-15.019,-7.42348,92.5717
2023-03-11 15:51:08:498,-1.01653,2.53193,-9.32637,-15.0371,-7.40667,92.5331
2023-03-11 15:51:08:509,-1.01505,2.57213,-9.35224,-15.0616,-7.39666,92.5021
