Timestamp,Acceleration_x,Acceleration_y,Acceleration_z,roll,pitch,yaw
2023-03-15 15:23:56:128,-0.642705,0.733516,-9.69975,-4.17707,-5.01457,-18.3629
2023-03-15 15:23:56:136,-0.690127,0.774992,-9.86956,-4.20749,-5.01874,-18.3443
2023-03-15 15:23:56:146,-0.778471,0.86202,-10.0751,-4.23284,-5.02706,-18.3198
2023-03-15 15:23:56:156,-0.858846,0.991394,-10.1874,-4.24938,-5.0471,-18.2975
2023-03-15 15:23:56:166,-0.912183,0.944849,-10.0974,-4.2415,-5.07194,-18.2907
2023-03-15 15:23:56:177,-0.952141,0.832216,-9.92919,-4.20811,-5.09691,-18.2832
2023-03-15 15:23:56:187,-0.987606,0.767866,-9.82953,-4.16288,-5.12017,-18.2788
2023-03-15 15:23:56:196,-0.975294,0.668055,-9.73794,-4.11185,-5.15023,-18.2819
2023-03-15 15:23:56:206,-0.944623,0.593438,-9.62248,-4.05966,-5.17752,-18.2877
2023-03-15 15:23:56:216,-0.951259,0.530555,-9.62598,-4.01339,-5.20044,-18.2907
2023-03-15 15:23:56:227,-0.950059,0.631041,-9.67365,-3.9768,-5.22529,-18.2929
2023-03-15 15:23:56:237,-0.907765,0.607998,-9.62837,-3.93565,-5.24398,-18.3049
2023-03-15 15:23:56:246,-0.861489,0.550172,-9.54132,-3.89499,-5.25588,-18.3095
2023-03-15 15:23:56:256,-0.826246,0.553019,-9.51784,-3.86634,-5.26319,-18.3046
2023-03-15 15:23:56:267,-0.828508,0.573577,-9.5236,-3.84614,-5.27287,-18.2977
2023-03-15 15:23:56:277,-0.883463,0.600868,-9.53632,-3.832,-5.27779,-18.2866
2023-03-15 15:23:56:286,-0.87918,0.603859,-9.56405,-3.82138,-5.27637,-18.2702
2023-03-15 15:23:56:297,-0.845916,0.604798,-9.57941,-3.81196,-5.26914,-18.2517
2023-03-15 15:23:56:307,-0.842307,0.604954,-9.59097,-3.80645,-5.25634,-18.2326
2023-03-15 15:23:56:317,-0.892663,0.617917,-9.5811,-3.80681,-5.25007,-18.2088
2023-03-15 15:23:56:327,-0.954977,0.641772,-9.60273,-3.81192,-5.24044,-18.184
2023-03-15 15:23:56:337,-0.981822,0.650161,-9.62562,-3.81921,-5.23693,-18.16
2023-03-15 15:23:56:347,-1.00245,0.662532,-9.63195,-3.82811,-5.23262,-18.1399
2023-03-15 15:23:56:357,-0.980535,0.66073,-9.61716,-3.83501,-5.22883,-18.1248
2023-03-15 15:23:56:366,-0.921071,0.649584,-9.60052,-3.84301,-5.22725,-18.1152
2023-03-15 15:23:56:377,-0.866124,0.657358,-9.603,-3.8563,-5.22386,-18.1044
2023-03-15 15:23:56:387,-0.84682,0.674,-9.59882,-3.8752,-5.22523,-18.0939
2023-03-15 15:23:56:397,-0.845891,0.699121,-9.60505,-3.90195,-5.23196,-18.0803
2023-03-15 15:23:56:407,-0.873961,0.733143,-9.62009,-3.93106,-5.23971,-18.0664
2023-03-15 15:23:56:417,-0.90628,0.774029,-9.64983,-3.96564,-5.25384,-18.0491
2023-03-15 15:23:56:427,-0.937621,0.811544,-9.69035,-4.00071,-5.26817,-18.0311
2023-03-15 15:23:56:437,-1.0117,0.865114,-9.74552,-4.04055,-5.28306,-18.0089
2023-03-15 15:23:56:447,-1.12392,0.900114,-9.78461,-4.07847,-5.30179,-17.9905
2023-03-15 15:23:56:457,-1.23795,0.923559,-9.78484,-4.11652,-5.31892,-17.9737
2023-03-15 15:23:56:467,-1.32462,0.955733,-9.79733,-4.15005,-5.32799,-17.9718
2023-03-15 15:23:56:477,-1.32989,0.99293,-9.83787,-4.17963,-5.33018,-17.983
