Timestamp,Acceleration_x,Acceleration_y,Acceleration_z,roll,pitch,yaw
2023-03-15 14:57:10:44,-0.153487,0.23431,-9.77708,-1.34024,-0.830045,-15.0362
2023-03-15 14:57:10:51,-0.132318,0.231758,-9.77665,-1.32835,-0.819632,-15.0692
2023-03-15 14:57:10:61,-0.090984,0.234345,-9.7762,-1.3179,-0.811153,-15.1044
2023-03-15 14:57:10:72,-0.0440527,0.225962,-9.7441,-1.30687,-0.804248,-15.1359
2023-03-15 14:57:10:82,-0.00962301,0.202912,-9.7514,-1.29876,-0.798339,-15.1674
2023-03-15 14:57:10:91,-0.0190451,0.221381,-9.75716,-1.29338,-0.794071,-15.1929
2023-03-15 14:57:10:101,-0.0347701,0.235444,-9.7625,-1.29249,-0.789842,-15.2184
2023-03-15 14:57:10:111,-0.0291564,0.26091,-9.78631,-1.29818,-0.785853,-15.2424
2023-03-15 14:57:10:121,-0.0210517,0.304362,-9.82913,-1.30277,-0.785297,-15.263
2023-03-15 14:57:10:131,-0.02148,0.317875,-9.85419,-1.30907,-0.78328,-15.2841
2023-03-15 14:57:10:142,0.00417796,0.308924,-9.87227,-1.31083,-0.781613,-15.3066
2023-03-15 14:57:10:152,-0.0348335,0.315213,-9.8344,-1.30893,-0.78475,-15.324
2023-03-15 14:57:10:161,-0.131394,0.278041,-9.78475,-1.29787,-0.786445,-15.3444
2023-03-15 14:57:10:171,-0.135784,0.270889,-9.7764,-1.28801,-0.791738,-15.3642
2023-03-15 14:57:10:182,-0.113761,0.250959,-9.7732,-1.26998,-0.79834,-15.3848
2023-03-15 14:57:10:191,-0.130412,0.235237,-9.74251,-1.25316,-0.804174,-15.406
2023-03-15 14:57:10:202,-0.148783,0.230354,-9.75082,-1.23571,-0.803144,-15.4242
2023-03-15 14:57:10:212,-0.144637,0.231753,-9.77668,-1.22008,-0.804243,-15.4426
2023-03-15 14:57:10:222,-0.144851,0.230565,-9.7748,-1.20464,-0.804327,-15.4584
2023-03-15 14:57:10:232,-0.123768,0.217458,-9.73974,-1.18983,-0.805155,-15.4727
2023-03-15 14:57:10:242,-0.119015,0.215695,-9.74083,-1.17713,-0.805322,-15.4857
2023-03-15 14:57:10:252,-0.10139,0.229497,-9.75992,-1.16787,-0.811613,-15.4978
2023-03-15 14:57:10:262,-0.0906057,0.217087,-9.74828,-1.157,-0.817632,-15.5077
2023-03-15 14:57:10:272,-0.0854048,0.201988,-9.73178,-1.14261,-0.82289,-15.5174
2023-03-15 14:57:10:281,-0.107051,0.19398,-9.73947,-1.1346,-0.828101,-15.5259
2023-03-15 14:57:10:292,-0.111656,0.199129,-9.72695,-1.12442,-0.839821,-15.5338
2023-03-15 14:57:10:302,-0.126705,0.193701,-9.72222,-1.12077,-0.847018,-15.5414
2023-03-15 14:57:10:312,-0.163163,0.218903,-9.74737,-1.11478,-0.853694,-15.5494
2023-03-15 14:57:10:322,-0.156965,0.221815,-9.74541,-1.10676,-0.865721,-15.5607
2023-03-15 14:57:10:332,-0.110946,0.192494,-9.73463,-1.0988,-0.87163,-15.5729
2023-03-15 14:57:10:342,-0.0629308,0.172995,-9.71847,-1.08962,-0.878275,-15.5816
