Timestamp,Acceleration_x,Acceleration_y,Acceleration_z,roll,pitch,yaw
2023-02-17 00:35:06:979,-0.269335,1.94292,-9.351,-12.2656,-3.36992,-61.333
2023-02-17 00:35:06:987,-0.255857,1.94876,-9.38339,-12.1992,-3.32684,-61.402
2023-02-17 00:35:06:997,-0.251962,1.94289,-9.42788,-12.1376,-3.28521,-61.4557
2023-02-17 00:35:07:7,-0.276287,1.9429,-9.48809,-12.0813,-3.24837,-61.5008
2023-02-17 00:35:07:17,-0.290348,1.94845,-9.53593,-12.0294,-3.20989,-61.5345
2023-02-17 00:35:07:27,-0.337901,1.94832,-9.57114,-11.9794,-3.17281,-61.5631
2023-02-17 00:35:07:37,-0.381343,1.94334,-9.62195,-11.9287,-3.14285,-61.588
2023-02-17 00:35:07:47,-0.43146,1.92878,-9.63492,-11.876,-3.11843,-61.6135
2023-02-17 00:35:07:57,-0.457243,1.92701,-9.64356,-11.8208,-3.09076,-61.6409
2023-02-17 00:35:07:67,-0.466554,1.92785,-9.61823,-11.7637,-3.06807,-61.6714
2023-02-17 00:35:07:77,-0.473984,1.89266,-9.60751,-11.7049,-3.04302,-61.7053
2023-02-17 00:35:07:87,-0.46702,1.88723,-9.57371,-11.6429,-3.01999,-61.738
2023-02-17 00:35:07:97,-0.461882,1.85061,-9.55061,-11.5826,-3.00064,-61.778
2023-02-17 00:35:07:107,-0.434502,1.82075,-9.50538,-11.5184,-2.98593,-61.8169
2023-02-17 00:35:07:117,-0.405404,1.7947,-9.45381,-11.467,-2.97422,-61.8553
2023-02-17 00:35:07:127,-0.397453,1.78712,-9.4287,-11.4244,-2.9693,-61.897
2023-02-17 00:35:07:137,-0.443755,1.80512,-9.41028,-11.3915,-2.97088,-61.9434
2023-02-17 00:35:07:147,-0.511429,1.83514,-9.42238,-11.3677,-2.9737,-61.9966
2023-02-17 00:35:07:157,-0.555198,1.87971,-9.46272,-11.3477,-2.97672,-62.0569
2023-02-17 00:35:07:167,-0.5404,1.93164,-9.51736,-11.3308,-2.97894,-62.1265
2023-02-17 00:35:07:177,-0.512549,1.95826,-9.59115,-11.3151,-2.97633,-62.2
2023-02-17 00:35:07:187,-0.463259,1.97561,-9.63208,-11.3001,-2.97301,-62.2733
2023-02-17 00:35:07:197,-0.411568,1.98171,-9.67395,-11.2816,-2.96872,-62.3465
2023-02-17 00:35:07:207,-0.346495,1.97579,-9.67736,-11.2562,-2.96103,-62.4139
2023-02-17 00:35:07:217,-0.316214,1.95279,-9.63683,-11.2292,-2.95475,-62.476
2023-02-17 00:35:07:227,-0.313636,1.94233,-9.58981,-11.1989,-2.95149,-62.5284
2023-02-17 00:35:07:237,-0.32146,1.92858,-9.59388,-11.1721,-2.94696,-62.5781
2023-02-17 00:35:07:247,-0.351126,1.92212,-9.61934,-11.1421,-2.94276,-62.628
2023-02-17 00:35:07:257,-0.388309,1.90141,-9.64101,-11.1067,-2.93558,-62.671
2023-02-17 00:35:07:267,-0.40824,1.88454,-9.67545,-11.0617,-2.9198,-62.7126
2023-02-17 00:35:07:277,-0.383421,1.85436,-9.65064,-11.0128,-2.89662,-62.7507
2023-02-17 00:35:07:287,-0.345777,1.80945,-9.622,-10.9619,-2.86343,-62.7858
2023-02-17 00:35:07:297,-0.300118,1.77695,-9.59894,-10.9075,-2.82637,-62.814
2023-02-17 00:35:07:308,-0.256567,1.75112,-9.58279,-10.8534,-2.79135,-62.8374
2023-02-17 00:35:07:317,-0.255333,1.74108,-9.55402,-10.8052,-2.7567,-62.8584
2023-02-17 00:35:07:327,-0.269221,1.73336,-9.54588,-10.7625,-2.72874,-62.8766
2023-02-17 00:35:07:337,-0.266747,1.72495,-9.55625,-10.7222,-2.70333,-62.8957
2023-02-17 00:35:07:347,-0.253712,1.71058,-9.57873,-10.6873,-2.68561,-62.9142
2023-02-17 00:35:07:357,-0.27993,1.7238,-9.61082,-10.6539,-2.67783,-62.9326
2023-02-17 00:35:07:367,-0.320077,1.74296,-9.61844,-10.6235,-2.67752,-62.9504
2023-02-17 00:35:07:377,-0.368347,1.74154,-9.64342,-10.5879,-2.68059,-62.9743
2023-02-17 00:35:07:387,-0.436053,1.73942,-9.66518,-10.551,-2.68545,-62.9997
