Timestamp,Acceleration_x,Acceleration_y,Acceleration_z,roll,pitch,yaw
2023-02-16 21:13:19:702,-0.957971,2.27183,-9.41328,-13.4808,-4.48922,63.3126
2023-02-16 21:13:19:710,-0.904428,2.26909,-9.42867,-13.4808,-4.48725,63.2159
2023-02-16 21:13:19:720,-0.856987,2.27191,-9.43973,-13.4832,-4.49177,63.1101
2023-02-16 21:13:19:730,-0.817305,2.26349,-9.45309,-13.4899,-4.50234,62.9927
2023-02-16 21:13:19:740,-0.752594,2.26154,-9.47031,-13.4982,-4.51413,62.8737
2023-02-16 21:13:19:750,-0.672778,2.27604,-9.49726,-13.5055,-4.52409,62.7526
2023-02-16 21:13:19:760,-0.625182,2.25918,-9.50271,-13.5138,-4.5314,62.6276
2023-02-16 21:13:19:771,-0.586613,2.2649,-9.48098,-13.5216,-4.53891,62.5041
2023-02-16 21:13:19:780,-0.54971,2.25716,-9.45739,-13.5349,-4.54163,62.3949
2023-02-16 21:13:19:790,-0.542588,2.23753,-9.45663,-13.5465,-4.54732,62.2955
2023-02-16 21:13:19:800,-0.576479,2.25876,-9.49737,-13.5588,-4.55008,62.2083
2023-02-16 21:13:19:810,-0.624989,2.30107,-9.53969,-13.5772,-4.55175,62.1391
2023-02-16 21:13:19:820,-0.649395,2.32908,-9.55385,-13.5879,-4.54338,62.0775
2023-02-16 21:13:19:830,-0.611434,2.31668,-9.55321,-13.5898,-4.52607,62.0254
2023-02-16 21:13:19:840,-0.560342,2.29664,-9.52418,-13.5824,-4.49621,61.9765
2023-02-16 21:13:19:850,-0.524252,2.24858,-9.4697,-13.5706,-4.46041,61.9404
2023-02-16 21:13:19:860,-0.474248,2.2282,-9.42362,-13.5577,-4.42044,61.9151
2023-02-16 21:13:19:870,-0.425958,2.21349,-9.40968,-13.5532,-4.37718,61.9049
2023-02-16 21:13:19:880,-0.45461,2.21694,-9.3771,-13.5493,-4.33647,61.9071
2023-02-16 21:13:19:890,-0.551619,2.25575,-9.38992,-13.558,-4.29786,61.9252
2023-02-16 21:13:19:900,-0.638331,2.29482,-9.43401,-13.5693,-4.25805,61.9513
2023-02-16 21:13:19:911,-0.679023,2.30456,-9.4583,-13.5804,-4.21172,61.9792
2023-02-16 21:13:19:920,-0.670372,2.30357,-9.43104,-13.5908,-4.1647,62.0078
2023-02-16 21:13:19:931,-0.656227,2.29511,-9.39617,-13.6007,-4.115,62.0313
2023-02-16 21:13:19:940,-0.637925,2.29267,-9.38036,-13.6162,-4.0654,62.0526
2023-02-16 21:13:19:950,-0.625791,2.30395,-9.39474,-13.6343,-4.02549,62.0725
2023-02-16 21:13:19:960,-0.654164,2.3488,-9.41999,-13.6552,-3.99132,62.0865
2023-02-16 21:13:19:970,-0.668118,2.36591,-9.48713,-13.6823,-3.96502,62.0926
2023-02-16 21:13:19:980,-0.644936,2.39778,-9.53501,-13.709,-3.93917,62.0957
2023-02-16 21:13:19:990,-0.579489,2.40602,-9.54101,-13.7303,-3.9143,62.0929
2023-02-16 21:13:20:0,-0.501618,2.39868,-9.49958,-13.7496,-3.88807,62.0848
2023-02-16 21:13:20:10,-0.44109,2.3878,-9.45861,-13.7719,-3.86433,62.0753
2023-02-16 21:13:20:20,-0.42214,2.37778,-9.43814,-13.7952,-3.84357,62.0661
2023-02-16 21:13:20:30,-0.414871,2.38895,-9.44639,-13.8223,-3.82921,62.0607
2023-02-16 21:13:20:40,-0.415497,2.41347,-9.47873,-13.8456,-3.81107,62.0605
2023-02-16 21:13:20:50,-0.424619,2.431,-9.52278,-13.8737,-3.7914,62.0666
2023-02-16 21:13:20:60,-0.435265,2.44677,-9.54597,-13.9012,-3.77958,62.082
2023-02-16 21:13:20:70,-0.432163,2.45665,-9.54256,-13.9253,-3.76871,62.0998
2023-02-16 21:13:20:80,-0.446795,2.45731,-9.51953,-13.9513,-3.76262,62.1255
2023-02-16 21:13:20:90,-0.490724,2.45452,-9.52425,-13.9772,-3.76194,62.1539
2023-02-16 21:13:20:100,-0.545214,2.46971,-9.54907,-14.0043,-3.76254,62.1922
2023-02-16 21:13:20:110,-0.591202,2.48897,-9.56387,-14.0268,-3.76804,62.2277
2023-02-16 21:13:20:120,-0.642808,2.48873,-9.57104,-14.0434,-3.77609,62.2636
