Timestamp,Acceleration_x,Acceleration_y,Acceleration_z,roll,pitch,yaw
2023-02-16 00:14:42:904,-1.84843,0.657246,-9.5667,-3.6617,-11.2102,83.6845
2023-02-16 00:14:42:912,-1.87874,0.682571,-9.58728,-3.68784,-11.2126,83.6849
2023-02-16 00:14:42:922,-1.89323,0.700064,-9.58405,-3.70754,-11.2127,83.6852
2023-02-16 00:14:42:932,-1.87122,0.710684,-9.59092,-3.72873,-11.2117,83.6837
2023-02-16 00:14:42:943,-1.83689,0.714469,-9.61126,-3.74994,-11.2053,83.6855
2023-02-16 00:14:42:952,-1.7962,0.69253,-9.6308,-3.76467,-11.1963,83.6877
2023-02-16 00:14:42:963,-1.77104,0.682611,-9.62956,-3.77848,-11.1885,83.6894
2023-02-16 00:14:42:973,-1.76739,0.667722,-9.61621,-3.78945,-11.1787,83.6968
2023-02-16 00:14:42:983,-1.77205,0.663127,-9.60876,-3.79833,-11.1693,83.709
2023-02-16 00:14:42:992,-1.77699,0.66198,-9.58061,-3.80689,-11.1618,83.7299
2023-02-16 00:14:43:2,-1.76964,0.649685,-9.55409,-3.81093,-11.1573,83.7525
2023-02-16 00:14:43:12,-1.7768,0.638799,-9.55209,-3.81988,-11.1531,83.7756
2023-02-16 00:14:43:22,-1.82595,0.659649,-9.54771,-3.82505,-11.1522,83.8034
2023-02-16 00:14:43:32,-1.88358,0.670143,-9.5565,-3.83401,-11.16,83.8306
2023-02-16 00:14:43:42,-1.93561,0.662226,-9.57142,-3.84245,-11.1673,83.8601
2023-02-16 00:14:43:53,-1.97135,0.673552,-9.5771,-3.84328,-11.1798,83.8849
2023-02-16 00:14:43:63,-1.96954,0.685514,-9.60608,-3.84814,-11.1915,83.904
2023-02-16 00:14:43:73,-1.93701,0.688702,-9.64149,-3.85119,-11.2029,83.9182
2023-02-16 00:14:43:82,-1.91851,0.700242,-9.64336,-3.85053,-11.2219,83.9257
2023-02-16 00:14:43:92,-1.91426,0.700404,-9.63245,-3.8474,-11.2417,83.9338
2023-02-16 00:14:43:103,-1.9316,0.686489,-9.59641,-3.84272,-11.2638,83.9398
2023-02-16 00:14:43:113,-1.95704,0.697663,-9.59085,-3.84052,-11.2884,83.9467
2023-02-16 00:14:43:123,-1.95101,0.720255,-9.59273,-3.83894,-11.3112,83.9561
2023-02-16 00:14:43:133,-1.94556,0.711203,-9.59242,-3.83274,-11.3322,83.9672
2023-02-16 00:14:43:143,-1.92262,0.706873,-9.58395,-3.82998,-11.3478,83.9814
