Timestamp,Acceleration_x,Acceleration_y,Acceleration_z,roll,pitch,yaw
2023-02-16 17:13:58:132,-1.21283,3.10834,-9.2525,-18.3104,-8.14227,10.3547
2023-02-16 17:13:58:141,-1.12088,3.08281,-9.27159,-18.3018,-8.16083,10.0301
2023-02-16 17:13:58:150,-1.01621,3.08794,-9.32952,-18.2906,-8.18194,9.7096
2023-02-16 17:13:58:161,-0.902385,3.08316,-9.36348,-18.2782,-8.20977,9.39646
2023-02-16 17:13:58:171,-0.86063,3.04996,-9.35685,-18.2574,-8.24322,9.10078
2023-02-16 17:13:58:181,-0.854718,3.02549,-9.32854,-18.2331,-8.27964,8.82347
2023-02-16 17:13:58:191,-0.861335,2.99336,-9.31476,-18.2109,-8.32113,8.56833
2023-02-16 17:13:58:201,-0.866119,2.97446,-9.29181,-18.1844,-8.35807,8.33149
2023-02-16 17:13:58:211,-0.893834,2.95973,-9.25614,-18.155,-8.38972,8.11567
2023-02-16 17:13:58:221,-0.945546,2.93898,-9.21922,-18.129,-8.42119,7.91742
2023-02-16 17:13:58:231,-0.982542,2.9289,-9.1946,-18.1042,-8.44695,7.74027
2023-02-16 17:13:58:241,-1.03849,2.94822,-9.18518,-18.0871,-8.47004,7.57691
2023-02-16 17:13:58:251,-1.10393,2.95572,-9.19671,-18.0712,-8.48853,7.43363
2023-02-16 17:13:58:260,-1.13598,2.96205,-9.18505,-18.0562,-8.50198,7.29915
2023-02-16 17:13:58:270,-1.13982,2.9652,-9.20256,-18.0465,-8.50929,7.17498
2023-02-16 17:13:58:281,-1.12856,2.97093,-9.22996,-18.0323,-8.51013,7.06451
2023-02-16 17:13:58:291,-1.11299,2.96226,-9.26343,-18.0215,-8.50924,6.96781
2023-02-16 17:13:58:301,-1.10966,2.94469,-9.27377,-18.006,-8.50505,6.8841
2023-02-16 17:13:58:310,-1.12188,2.93857,-9.25657,-17.9921,-8.49482,6.8147
2023-02-16 17:13:58:320,-1.14983,2.91029,-9.23113,-17.9763,-8.48389,6.75743
2023-02-16 17:13:58:331,-1.17719,2.89302,-9.2142,-17.9641,-8.46583,6.71298
2023-02-16 17:13:58:341,-1.19375,2.90085,-9.18558,-17.9551,-8.44763,6.68194
2023-02-16 17:13:58:351,-1.20281,2.90168,-9.18111,-17.9484,-8.42347,6.66237
2023-02-16 17:13:58:361,-1.19616,2.9407,-9.20622,-17.9452,-8.40047,6.64676
2023-02-16 17:13:58:371,-1.22533,2.95176,-9.2153,-17.9453,-8.37422,6.63903
2023-02-16 17:13:58:381,-1.24822,2.98041,-9.20903,-17.9433,-8.35107,6.63869
2023-02-16 17:13:58:391,-1.25181,2.99845,-9.19918,-17.9411,-8.32654,6.63714
2023-02-16 17:13:58:401,-1.25096,2.9914,-9.1779,-17.946,-8.30583,6.64489
2023-02-16 17:13:58:411,-1.27557,2.98711,-9.18078,-17.9483,-8.28482,6.65279
2023-02-16 17:13:58:421,-1.27972,2.98955,-9.19657,-17.9503,-8.26434,6.66406
2023-02-16 17:13:58:431,-1.25055,3.00155,-9.23354,-17.9558,-8.2465,6.68
2023-02-16 17:13:58:441,-1.21966,3.02019,-9.26058,-17.9581,-8.23106,6.69987
2023-02-16 17:13:58:451,-1.15662,3.00568,-9.27463,-17.962,-8.21667,6.72612
2023-02-16 17:13:58:461,-1.09435,2.99853,-9.29051,-17.9623,-8.20078,6.75754
2023-02-16 17:13:58:471,-1.0811,3.00229,-9.32288,-17.9637,-8.18725,6.80143
2023-02-16 17:13:58:481,-1.11522,2.99694,-9.29727,-17.9573,-8.17422,6.8543
2023-02-16 17:13:58:491,-1.13381,2.96527,-9.20472,-17.9514,-8.1551,6.91543
2023-02-16 17:13:58:501,-1.13613,2.92698,-9.15889,-17.941,-8.13303,6.98588
2023-02-16 17:13:58:511,-1.12103,2.93067,-9.19071,-17.94,-8.10867,7.06684
2023-02-16 17:13:58:521,-1.09605,2.98578,-9.26973,-17.9469,-8.08189,7.1586
2023-02-16 17:13:58:530,-1.04219,3.04262,-9.34581,-17.9541,-8.05391,7.26166
2023-02-16 17:13:58:540,-0.996425,3.04877,-9.35095,-17.9508,-8.02452,7.37252
2023-02-16 17:13:58:550,-1.03381,3.01266,-9.27068,-17.9441,-7.99471,7.49912
2023-02-16 17:13:58:560,-1.06157,2.93837,-9.19324,-17.9375,-7.96421,7.63931
2023-02-16 17:13:58:570,-1.01461,2.90652,-9.17709,-17.9336,-7.93052,7.7931
2023-02-16 17:13:58:581,-0.999597,2.91315,-9.17534,-17.9379,-7.89512,7.95848
2023-02-16 17:13:58:590,-1.07331,2.90006,-9.08237,-17.9462,-7.85586,8.14129
2023-02-16 17:13:58:601,-1.18183,2.87592,-8.9735,-17.9605,-7.8162,8.33626
2023-02-16 17:13:58:611,-1.16968,2.9006,-8.99591,-17.9875,-7.76787,8.53615
2023-02-16 17:13:58:621,-1.13205,2.95766,-9.13609,-18.0249,-7.71181,8.73993
2023-02-16 17:13:58:631,-1.15124,3.02152,-9.25276,-18.0655,-7.64781,8.94929
2023-02-16 17:13:58:641,-1.09229,3.03888,-9.28194,-18.1049,-7.57711,9.16449
2023-02-16 17:13:58:651,-0.858697,3.00867,-9.31482,-18.1381,-7.49948,9.38437
2023-02-16 17:13:58:661,-0.329806,3.06238,-9.5102,-18.1721,-7.41393,9.623
2023-02-16 17:13:58:671,0.312805,3.10186,-9.69832,-18.2025,-7.31446,9.90338
2023-02-16 17:13:58:681,0.61845,3.09062,-9.73822,-18.2111,-7.19202,10.2609
2023-02-16 17:13:58:691,0.397035,3.10074,-9.61942,-18.2037,-7.04524,10.7191
2023-02-16 17:13:58:701,-0.0554323,3.09685,-9.42218,-18.1817,-6.86325,11.26
2023-02-16 17:13:58:711,-0.304989,3.07034,-9.34388,-18.1491,-6.64328,11.857
2023-02-16 17:13:58:721,-0.162748,3.05621,-9.41565,-18.1139,-6.38167,12.4992
2023-02-16 17:13:58:731,0.189845,3.15153,-9.66491,-18.0768,-6.0827,13.1875
2023-02-16 17:13:58:740,-0.00624197,3.24395,-9.68524,-18.0227,-5.7555,13.9437
2023-02-16 17:13:58:750,-0.59719,3.20842,-9.46813,-17.9411,-5.41594,14.7539
2023-02-16 17:13:58:761,-0.967527,3.11784,-9.33201,-17.8456,-5.05754,15.5869
2023-02-16 17:13:58:770,-1.09412,3.18496,-9.38395,-17.753,-4.68083,16.4198
2023-02-16 17:13:58:780,-1.19446,3.26512,-9.39969,-17.6491,-4.29461,17.242
2023-02-16 17:13:58:790,-1.38589,3.21866,-9.18857,-17.5335,-3.91638,18.0447
2023-02-16 17:13:58:800,-1.5659,3.15905,-8.94437,-17.4178,-3.55039,18.8195
2023-02-16 17:13:58:810,-1.6696,3.17299,-8.81578,-17.3196,-3.20781,19.5489
2023-02-16 17:13:58:820,-1.79513,3.11182,-8.79874,-17.2349,-2.8929,20.2244
2023-02-16 17:13:58:830,-2.00231,3.13311,-8.96712,-17.1682,-2.62262,20.8455
2023-02-16 17:13:58:840,-2.15871,3.23653,-9.26922,-17.1207,-2.40155,21.3943
2023-02-16 17:13:58:850,-2.28298,3.32648,-9.47889,-17.0764,-2.22321,21.8625
2023-02-16 17:13:58:860,-2.4181,3.26045,-9.41483,-17.0133,-2.092,22.2414
2023-02-16 17:13:58:870,-2.53492,3.09631,-9.15348,-16.9357,-1.9946,22.528
2023-02-16 17:13:58:880,-2.62047,2.97689,-9.01021,-16.8666,-1.93084,22.7147
2023-02-16 17:13:58:890,-2.63693,2.9664,-9.05916,-16.8228,-1.90014,22.7993
2023-02-16 17:13:58:900,-2.50288,3.03634,-9.15611,-16.7969,-1.90887,22.7719
2023-02-16 17:13:58:910,-2.22761,3.01884,-9.18657,-16.7774,-1.95084,22.6362
2023-02-16 17:13:58:921,-2.12837,2.9523,-9.11382,-16.7693,-2.02785,22.4131
2023-02-16 17:13:58:930,-2.18042,2.95351,-9.02655,-16.7703,-2.14576,22.1062
2023-02-16 17:13:58:941,-2.21956,2.99188,-8.95621,-16.7937,-2.30326,21.7111
2023-02-16 17:13:58:951,-2.20621,3.00013,-8.91736,-16.8312,-2.49406,21.2264
2023-02-16 17:13:58:961,-2.12917,3.00748,-8.92404,-16.8847,-2.71302,20.6556
2023-02-16 17:13:58:971,-1.96054,3.04342,-8.96243,-16.9537,-2.94908,20.0038
2023-02-16 17:13:58:981,-1.71096,3.07876,-9.0518,-17.0341,-3.19771,19.2744
2023-02-16 17:13:58:990,-1.40642,3.08469,-9.13024,-17.1165,-3.46094,18.4885
2023-02-16 17:13:59:0,-1.0938,3.08497,-9.18536,-17.206,-3.73725,17.6545
2023-02-16 17:13:59:11,-0.867642,3.06561,-9.21376,-17.288,-4.0295,16.7946
2023-02-16 17:13:59:21,-0.728171,3.0588,-9.23019,-17.3713,-4.3318,15.9217
2023-02-16 17:13:59:30,-0.606968,3.05805,-9.22001,-17.456,-4.64789,15.0487
2023-02-16 17:13:59:40,-0.543972,3.03915,-9.20045,-17.5378,-4.96954,14.1802
2023-02-16 17:13:59:50,-0.470331,3.04423,-9.21122,-17.6248,-5.29406,13.3262
2023-02-16 17:13:59:60,-0.382635,3.085,-9.30462,-17.721,-5.61635,12.4832
2023-02-16 17:13:59:70,-0.269716,3.1289,-9.39893,-17.8095,-5.93022,11.6652
2023-02-16 17:13:59:81,-0.164527,3.10489,-9.42021,-17.8895,-6.23067,10.8792
2023-02-16 17:13:59:90,-0.166137,3.06698,-9.37641,-17.9609,-6.52731,10.1335
2023-02-16 17:13:59:100,-0.235407,3.10016,-9.40532,-18.0269,-6.81603,9.42881
2023-02-16 17:13:59:111,-0.262,3.14823,-9.47038,-18.0942,-7.09053,8.76129
2023-02-16 17:13:59:121,-0.287197,3.15988,-9.47504,-18.1486,-7.35121,8.13041
2023-02-16 17:13:59:131,-0.27591,3.1105,-9.40325,-18.1923,-7.59528,7.54382
2023-02-16 17:13:59:141,-0.23542,3.05314,-9.3275,-18.2273,-7.81977,7.00171
2023-02-16 17:13:59:151,-0.191488,3.04818,-9.31746,-18.2642,-8.0221,6.50688
2023-02-16 17:13:59:161,-0.21712,3.05656,-9.3945,-18.3019,-8.20643,6.06571
2023-02-16 17:13:59:171,-0.30868,3.10268,-9.45862,-18.3352,-8.37068,5.67426
2023-02-16 17:13:59:181,-0.367087,3.10368,-9.46013,-18.3626,-8.51709,5.3311
2023-02-16 17:13:59:191,-0.420922,3.0471,-9.40263,-18.3829,-8.6387,5.038
2023-02-16 17:13:59:201,-0.511737,3.01044,-9.35841,-18.3987,-8.74043,4.79639
2023-02-16 17:13:59:211,-0.552935,2.9955,-9.33007,-18.4086,-8.82057,4.59575
2023-02-16 17:13:59:221,-0.560327,2.99665,-9.28438,-18.4174,-8.87866,4.43671
2023-02-16 17:13:59:231,-0.574487,2.98724,-9.21577,-18.4279,-8.92106,4.32042
2023-02-16 17:13:59:241,-0.560649,2.95098,-9.15762,-18.4376,-8.94611,4.24977
2023-02-16 17:13:59:251,-0.481452,2.93484,-9.17566,-18.4544,-8.95601,4.21757
2023-02-16 17:13:59:261,-0.411871,2.92505,-9.21554,-18.4783,-8.95449,4.23389
2023-02-16 17:13:59:271,-0.294174,2.88995,-9.24092,-18.5089,-8.94287,4.30408
2023-02-16 17:13:59:281,-0.0247019,2.85502,-9.24363,-18.5468,-8.92228,4.4288
2023-02-16 17:13:59:291,0.198965,2.76558,-9.21085,-18.5915,-8.89224,4.62458
2023-02-16 17:13:59:301,0.271333,2.75519,-9.21115,-18.6519,-8.84128,4.90149
2023-02-16 17:13:59:311,0.212567,2.83579,-9.20486,-18.7258,-8.76859,5.26108
2023-02-16 17:13:59:321,0.052515,2.88383,-9.13095,-18.8057,-8.65702,5.70488
2023-02-16 17:13:59:331,0.0759206,2.893,-9.02379,-18.8894,-8.50307,6.21513
2023-02-16 17:13:59:341,0.296952,2.8866,-8.94231,-18.9807,-8.30004,6.79304
2023-02-16 17:13:59:351,0.226907,2.94378,-8.92539,-19.0886,-8.06038,7.44958
2023-02-16 17:13:59:361,-0.102407,3.06653,-8.92598,-19.2132,-7.79286,8.18287
2023-02-16 17:13:59:371,-0.402701,3.16049,-8.92924,-19.3448,-7.50604,8.96354
2023-02-16 17:13:59:381,-0.713181,3.26906,-8.95065,-19.4869,-7.20137,9.77692
2023-02-16 17:13:59:391,-1.0736,3.41211,-9.04006,-19.6364,-6.88011,10.6079
2023-02-16 17:13:59:401,-1.38635,3.55272,-9.17855,-19.7834,-6.5513,11.436
2023-02-16 17:13:59:411,-1.57777,3.70205,-9.34725,-19.9202,-6.22159,12.2502
2023-02-16 17:13:59:421,-1.73831,3.84591,-9.48913,-20.0365,-5.90268,13.0345
2023-02-16 17:13:59:431,-1.85508,3.90772,-9.54415,-20.1243,-5.59566,13.7785
2023-02-16 17:13:59:441,-1.83003,3.90004,-9.51223,-20.1863,-5.30987,14.4795
2023-02-16 17:13:59:451,-1.69538,3.85963,-9.45776,-20.2237,-5.04818,15.1377
2023-02-16 17:13:59:461,-1.67912,3.84564,-9.39196,-20.254,-4.81926,15.7602
2023-02-16 17:13:59:471,-1.80114,3.82191,-9.2823,-20.2675,-4.62191,16.3374
2023-02-16 17:13:59:481,-1.91771,3.74977,-9.12806,-20.2698,-4.46098,16.8654
2023-02-16 17:13:59:491,-2.03902,3.68043,-9.04757,-20.2754,-4.32648,17.3411
2023-02-16 17:13:59:501,-2.16477,3.72355,-9.11529,-20.2871,-4.22221,17.7591
2023-02-16 17:13:59:511,-2.25736,3.81808,-9.22266,-20.299,-4.14561,18.1095
2023-02-16 17:13:59:521,-2.28617,3.83878,-9.22871,-20.3057,-4.098,18.3861
2023-02-16 17:13:59:531,-2.23342,3.77588,-9.17465,-20.2987,-4.07233,18.5866
2023-02-16 17:13:59:541,-2.16746,3.714,-9.1058,-20.2861,-4.07341,18.7228
2023-02-16 17:13:59:551,-2.15748,3.6591,-9.03145,-20.2724,-4.10593,18.7884
2023-02-16 17:13:59:561,-2.12083,3.61895,-8.96914,-20.2638,-4.1644,18.7904
2023-02-16 17:13:59:571,-2.01639,3.57079,-8.97282,-20.2614,-4.24505,18.7266
2023-02-16 17:13:59:581,-1.96388,3.57886,-8.99979,-20.2642,-4.35117,18.6033
2023-02-16 17:13:59:591,-1.97521,3.56854,-9.01756,-20.2686,-4.48172,18.428
2023-02-16 17:13:59:601,-1.98618,3.59822,-9.05111,-20.2805,-4.63171,18.1997
2023-02-16 17:13:59:611,-1.96162,3.63404,-9.11625,-20.2859,-4.78725,17.9165
2023-02-16 17:13:59:621,-1.95291,3.66408,-9.12023,-20.2895,-4.95357,17.5814
2023-02-16 17:13:59:631,-1.86939,3.69094,-9.11368,-20.2874,-5.12999,17.1972
2023-02-16 17:13:59:641,-1.70907,3.65571,-9.08654,-20.2773,-5.31044,16.7679
2023-02-16 17:13:59:651,-1.54954,3.59842,-9.01901,-20.2633,-5.49341,16.2989
2023-02-16 17:13:59:661,-1.43109,3.58441,-9.02261,-20.2485,-5.68226,15.8046
2023-02-16 17:13:59:671,-1.31904,3.58839,-9.09537,-20.2375,-5.8742,15.2865
2023-02-16 17:13:59:681,-1.15749,3.58033,-9.18159,-20.2216,-6.06688,14.7534
2023-02-16 17:13:59:691,-0.978252,3.53098,-9.21835,-20.1963,-6.26072,14.2141
2023-02-16 17:13:59:701,-0.782037,3.46653,-9.16764,-20.1612,-6.45752,13.6792
2023-02-16 17:13:59:711,-0.66397,3.39271,-9.10991,-20.1219,-6.65417,13.1574
2023-02-16 17:13:59:721,-0.676513,3.37974,-9.07571,-20.0868,-6.84884,12.659
2023-02-16 17:13:59:731,-0.725192,3.38671,-9.0952,-20.0527,-7.03737,12.1764
2023-02-16 17:13:59:741,-0.767445,3.3769,-9.09585,-20.0201,-7.21689,11.7154
2023-02-16 17:13:59:751,-0.794241,3.36905,-9.10502,-19.9903,-7.38307,11.2744
2023-02-16 17:13:59:761,-0.782621,3.39487,-9.17588,-19.961,-7.53572,10.8499
2023-02-16 17:13:59:771,-0.760497,3.42939,-9.25533,-19.9301,-7.67198,10.441
2023-02-16 17:13:59:781,-0.701773,3.41819,-9.29631,-19.8972,-7.79386,10.0567
2023-02-16 17:13:59:791,-0.663258,3.40342,-9.32123,-19.8559,-7.90484,9.69756
2023-02-16 17:13:59:801,-0.666374,3.37118,-9.32371,-19.8114,-8.0064,9.36469
2023-02-16 17:13:59:811,-0.708971,3.33578,-9.29525,-19.763,-8.0997,9.06526
2023-02-16 17:13:59:821,-0.744616,3.31101,-9.24168,-19.7068,-8.17716,8.79573
2023-02-16 17:13:59:831,-0.788409,3.26313,-9.21087,-19.6526,-8.24826,8.54992
2023-02-16 17:13:59:841,-0.849374,3.23584,-9.20101,-19.5962,-8.3051,8.33273
2023-02-16 17:13:59:851,-0.923224,3.22352,-9.19278,-19.5356,-8.35614,8.13933
2023-02-16 17:13:59:861,-0.970663,3.20004,-9.18861,-19.476,-8.3979,7.96802
2023-02-16 17:13:59:871,-1.02835,3.18427,-9.18135,-19.4171,-8.43485,7.81911
2023-02-16 17:13:59:881,-1.05725,3.17292,-9.20656,-19.3602,-8.46344,7.6847
2023-02-16 17:13:59:891,-1.04843,3.13538,-9.20938,-19.3023,-8.48538,7.5723
