Timestamp,Acceleration_x,Acceleration_y,Acceleration_z,roll,pitch,yaw
2023-02-16 21:06:29:497,-1.28785,2.91188,-9.33777,-17.2504,-8.12592,-7.58823
2023-02-16 21:06:29:506,-1.26782,2.89882,-9.35828,-17.2161,-8.14048,-7.66353
2023-02-16 21:06:29:515,-1.26166,2.86166,-9.38446,-17.1795,-8.15839,-7.73044
2023-02-16 21:06:29:526,-1.25204,2.82518,-9.36425,-17.1396,-8.17818,-7.78682
2023-02-16 21:06:29:536,-1.26765,2.77774,-9.3507,-17.0968,-8.20231,-7.83317
2023-02-16 21:06:29:546,-1.33376,2.75215,-9.32894,-17.0551,-8.23081,-7.86705
2023-02-16 21:06:29:556,-1.38832,2.72645,-9.31072,-17.0133,-8.25455,-7.88785
2023-02-16 21:06:29:566,-1.43058,2.701,-9.29237,-16.9772,-8.27625,-7.9002
2023-02-16 21:06:29:576,-1.47765,2.68202,-9.24585,-16.9388,-8.30035,-7.90821
2023-02-16 21:06:29:586,-1.57136,2.67133,-9.19239,-16.8997,-8.31461,-7.90833
2023-02-16 21:06:29:596,-1.67607,2.67921,-9.1614,-16.8575,-8.31614,-7.9124
2023-02-16 21:06:29:606,-1.66947,2.66496,-9.12909,-16.8107,-8.3005,-7.92482
2023-02-16 21:06:29:616,-1.5806,2.63813,-9.11949,-16.7647,-8.27008,-7.94641
2023-02-16 21:06:29:625,-1.45941,2.61057,-9.13466,-16.7222,-8.23226,-7.96819
2023-02-16 21:06:29:635,-1.37093,2.62031,-9.14578,-16.6863,-8.19661,-7.99295
2023-02-16 21:06:29:646,-1.29433,2.63313,-9.14047,-16.6576,-8.16199,-8.01933
2023-02-16 21:06:29:656,-1.2548,2.63624,-9.14496,-16.6379,-8.13089,-8.04357
2023-02-16 21:06:29:666,-1.24749,2.65237,-9.14284,-16.6297,-8.10323,-8.06206
2023-02-16 21:06:29:675,-1.24348,2.69744,-9.18247,-16.628,-8.07874,-8.08439
2023-02-16 21:06:29:685,-1.18362,2.71169,-9.19932,-16.6324,-8.05784,-8.10306
2023-02-16 21:06:29:696,-1.12257,2.726,-9.19872,-16.6426,-8.0384,-8.12079
2023-02-16 21:06:29:706,-1.08867,2.74233,-9.2227,-16.6554,-8.02244,-8.12839
2023-02-16 21:06:29:716,-1.07905,2.76386,-9.19783,-16.6748,-8.01189,-8.1334
2023-02-16 21:06:29:726,-1.0895,2.76547,-9.19627,-16.6967,-8.01078,-8.12925
2023-02-16 21:06:29:736,-1.09186,2.7817,-9.26296,-16.7249,-8.0106,-8.11961
2023-02-16 21:06:29:746,-1.12704,2.82534,-9.32977,-16.7552,-8.01553,-8.10552
2023-02-16 21:06:29:756,-1.15364,2.84445,-9.41853,-16.7869,-8.02158,-8.08427
2023-02-16 21:06:29:766,-1.14585,2.85675,-9.48717,-16.8109,-8.03029,-8.05587
2023-02-16 21:06:29:776,-1.16438,2.84082,-9.48251,-16.8314,-8.0461,-8.01759
2023-02-16 21:06:29:786,-1.20742,2.82499,-9.45423,-16.8493,-8.06829,-7.9718
2023-02-16 21:06:29:796,-1.29982,2.8282,-9.42812,-16.8646,-8.09792,-7.91851
2023-02-16 21:06:29:806,-1.39782,2.85014,-9.42534,-16.8804,-8.12487,-7.86063
2023-02-16 21:06:29:816,-1.48758,2.85383,-9.37841,-16.8895,-8.14231,-7.79908
2023-02-16 21:06:29:826,-1.57007,2.84118,-9.31962,-16.8954,-8.15554,-7.73929
2023-02-16 21:06:29:836,-1.62549,2.84471,-9.2853,-16.8962,-8.15333,-7.68048
2023-02-16 21:06:29:846,-1.67877,2.83451,-9.24298,-16.8904,-8.13836,-7.62774
2023-02-16 21:06:29:856,-1.7172,2.79276,-9.15578,-16.8796,-8.11538,-7.58466
2023-02-16 21:06:29:866,-1.68208,2.76317,-9.08668,-16.8656,-8.07835,-7.55403
2023-02-16 21:06:29:876,-1.61904,2.74399,-9.0827,-16.8548,-8.03329,-7.53557
2023-02-16 21:06:29:886,-1.56681,2.74799,-9.09731,-16.849,-7.9869,-7.52534
2023-02-16 21:06:29:895,-1.52206,2.76182,-9.12511,-16.8473,-7.94168,-7.52507
2023-02-16 21:06:29:905,-1.49061,2.78125,-9.17342,-16.8503,-7.90104,-7.53602
2023-02-16 21:06:29:915,-1.45477,2.81186,-9.22855,-16.8586,-7.86491,-7.55349
2023-02-16 21:06:29:925,-1.39907,2.8183,-9.26073,-16.8705,-7.83153,-7.58018
2023-02-16 21:06:29:936,-1.36981,2.83184,-9.27304,-16.8855,-7.80507,-7.61451
2023-02-16 21:06:29:946,-1.37459,2.85633,-9.28948,-16.8983,-7.77972,-7.65476
2023-02-16 21:06:29:956,-1.38238,2.86083,-9.32854,-16.9071,-7.75872,-7.69676
2023-02-16 21:06:29:966,-1.37873,2.88247,-9.34995,-16.9161,-7.73715,-7.74656
2023-02-16 21:06:29:976,-1.33072,2.88466,-9.35963,-16.9196,-7.71306,-7.79837
2023-02-16 21:06:29:986,-1.23579,2.85601,-9.33816,-16.919,-7.68987,-7.85432
2023-02-16 21:06:29:996,-1.16033,2.81937,-9.31166,-16.9163,-7.66915,-7.90827
2023-02-16 21:06:30:6,-1.14168,2.79494,-9.27788,-16.9133,-7.6506,-7.95894
2023-02-16 21:06:30:16,-1.11266,2.7798,-9.21684,-16.9109,-7.62966,-8.00575
2023-02-16 21:06:30:26,-1.07761,2.76545,-9.18751,-16.9159,-7.61135,-8.04484
2023-02-16 21:06:30:36,-1.08071,2.76831,-9.19009,-16.9262,-7.59956,-8.07415
2023-02-16 21:06:30:45,-1.07831,2.80251,-9.18567,-16.9393,-7.58944,-8.09926
2023-02-16 21:06:30:55,-1.09321,2.8278,-9.2,-16.9594,-7.5791,-8.11833
2023-02-16 21:06:30:65,-1.13425,2.84196,-9.20159,-16.9838,-7.57213,-8.12781
2023-02-16 21:06:30:76,-1.18887,2.87322,-9.19898,-17.0102,-7.56965,-8.13728
2023-02-16 21:06:30:85,-1.21532,2.89985,-9.21694,-17.0394,-7.56484,-8.14153
2023-02-16 21:06:30:96,-1.25061,2.91936,-9.21058,-17.0702,-7.56307,-8.14936
2023-02-16 21:06:30:106,-1.2921,2.94518,-9.20833,-17.1035,-7.55832,-8.15649
2023-02-16 21:06:30:115,-1.31414,2.98081,-9.22265,-17.1363,-7.55445,-8.16842
2023-02-16 21:06:30:126,-1.31249,3.00699,-9.22774,-17.1724,-7.55047,-8.17991
2023-02-16 21:06:30:136,-1.30661,3.03828,-9.25483,-17.2074,-7.54502,-8.19448
2023-02-16 21:06:30:146,-1.28802,3.05637,-9.28173,-17.2395,-7.53939,-8.21037
2023-02-16 21:06:30:156,-1.26756,3.07286,-9.29583,-17.2677,-7.53327,-8.23026
2023-02-16 21:06:30:166,-1.25529,3.09121,-9.31852,-17.2913,-7.52523,-8.25102
2023-02-16 21:06:30:176,-1.23709,3.10181,-9.33808,-17.3118,-7.51687,-8.27035
2023-02-16 21:06:30:186,-1.216,3.0974,-9.33991,-17.3262,-7.51031,-8.28852
2023-02-16 21:06:30:196,-1.21077,3.07771,-9.33556,-17.3349,-7.5007,-8.30315
2023-02-16 21:06:30:206,-1.2143,3.06515,-9.31168,-17.3443,-7.49137,-8.31641
2023-02-16 21:06:30:216,-1.19393,3.04728,-9.27966,-17.3457,-7.48299,-8.3291
2023-02-16 21:06:30:226,-1.17685,3.02531,-9.27202,-17.3518,-7.47347,-8.33538
2023-02-16 21:06:30:236,-1.16726,3.0155,-9.2444,-17.3557,-7.46263,-8.34096
2023-02-16 21:06:30:246,-1.14978,2.99412,-9.22702,-17.3588,-7.45043,-8.34229
2023-02-16 21:06:30:256,-1.12635,2.98189,-9.22288,-17.3665,-7.44328,-8.33742
2023-02-16 21:06:30:266,-1.1146,2.97804,-9.20374,-17.374,-7.43686,-8.32667
2023-02-16 21:06:30:276,-1.12535,2.99154,-9.20995,-17.3837,-7.43494,-8.31257
2023-02-16 21:06:30:286,-1.15971,2.99658,-9.24021,-17.3983,-7.43628,-8.2915
2023-02-16 21:06:30:296,-1.195,3.00085,-9.23491,-17.408,-7.43912,-8.26617
