Timestamp,Acceleration_x,Acceleration_y,Acceleration_z,roll,pitch,yaw
2023-02-16 05:39:53:408,-0.988157,1.69216,-9.58889,-9.72921,-5.8837,94.1703
2023-02-16 05:39:53:416,-1.04254,1.71367,-9.57171,-9.73093,-5.89073,94.1799
2023-02-16 05:39:53:426,-1.04548,1.7079,-9.56118,-9.73168,-5.89386,94.1845
2023-02-16 05:39:53:436,-1.04657,1.68026,-9.57849,-9.7283,-5.89492,94.1911
2023-02-16 05:39:53:446,-1.05321,1.6732,-9.57002,-9.72494,-5.89922,94.1922
2023-02-16 05:39:53:456,-1.05996,1.65328,-9.55247,-9.71924,-5.90304,94.1952
2023-02-16 05:39:53:467,-1.05974,1.63438,-9.55093,-9.71657,-5.90642,94.1922
2023-02-16 05:39:53:476,-1.04454,1.61825,-9.55295,-9.71656,-5.90703,94.1909
2023-02-16 05:39:53:486,-1.03784,1.62158,-9.57917,-9.72075,-5.9073,94.1883
2023-02-16 05:39:53:496,-1.00661,1.63709,-9.60701,-9.72884,-5.90311,94.1853
2023-02-16 05:39:53:506,-0.983584,1.66607,-9.63385,-9.73668,-5.89837,94.1842
2023-02-16 05:39:53:516,-0.998314,1.69686,-9.65373,-9.7441,-5.89231,94.1865
2023-02-16 05:39:53:526,-1.00166,1.71045,-9.62739,-9.75134,-5.88752,94.1894
2023-02-16 05:39:53:536,-0.986976,1.70069,-9.59527,-9.76115,-5.88597,94.1914
2023-02-16 05:39:53:547,-1.02377,1.70556,-9.57389,-9.76669,-5.88419,94.1922
2023-02-16 05:39:53:556,-1.04623,1.69714,-9.56397,-9.77005,-5.88068,94.1919
2023-02-16 05:39:53:566,-1.04621,1.69902,-9.55877,-9.77604,-5.87318,94.1917
2023-02-16 05:39:53:576,-0.982338,1.67526,-9.56549,-9.7799,-5.8662,94.1886
2023-02-16 05:39:53:586,-0.953891,1.66065,-9.55954,-9.7833,-5.86402,94.1835
2023-02-16 05:39:53:596,-0.975688,1.6616,-9.56988,-9.78741,-5.86918,94.1829
2023-02-16 05:39:53:607,-0.969214,1.67737,-9.58358,-9.79376,-5.87145,94.1807
2023-02-16 05:39:53:616,-0.973673,1.68595,-9.61498,-9.79809,-5.87574,94.1821
2023-02-16 05:39:53:627,-0.977011,1.69735,-9.64284,-9.80154,-5.874,94.1818
2023-02-16 05:39:53:636,-0.972478,1.70415,-9.64478,-9.80845,-5.87502,94.1859
2023-02-16 05:39:53:647,-0.961026,1.70927,-9.6468,-9.80888,-5.87193,94.1939
2023-02-16 05:39:53:657,-0.969242,1.71153,-9.63545,-9.81219,-5.86274,94.2018
2023-02-16 05:39:53:667,-0.970967,1.7023,-9.61517,-9.81169,-5.8557,94.2126
2023-02-16 05:39:53:676,-0.971622,1.69471,-9.60165,-9.81286,-5.85058,94.2215
2023-02-16 05:39:53:687,-0.994368,1.71207,-9.58471,-9.8119,-5.84791,94.2318
2023-02-16 05:39:53:697,-1.0032,1.72338,-9.56235,-9.81354,-5.84972,94.2412
2023-02-16 05:39:53:706,-1.00099,1.70518,-9.58396,-9.8122,-5.85173,94.25
2023-02-16 05:39:53:716,-1.00214,1.69677,-9.59282,-9.8097,-5.85581,94.2557
2023-02-16 05:39:53:727,-0.979307,1.68999,-9.57906,-9.80442,-5.86007,94.2609
2023-02-16 05:39:53:737,-0.950401,1.67367,-9.56614,-9.80079,-5.86924,94.2678
2023-02-16 05:39:53:747,-0.930956,1.66462,-9.56605,-9.7991,-5.87938,94.2743
2023-02-16 05:39:53:756,-0.905245,1.6567,-9.56515,-9.79724,-5.88865,94.2827
2023-02-16 05:39:53:766,-0.899943,1.64241,-9.56765,-9.79941,-5.89901,94.2945
2023-02-16 05:39:53:776,-0.890521,1.64824,-9.58246,-9.80625,-5.911,94.3129
2023-02-16 05:39:53:786,-0.902309,1.65607,-9.62547,-9.81024,-5.9295,94.3356
2023-02-16 05:39:53:796,-0.941948,1.67769,-9.62714,-9.81937,-5.95202,94.3651
2023-02-16 05:39:53:806,-0.993893,1.6763,-9.62748,-9.82906,-5.9761,94.3983
2023-02-16 05:39:53:816,-1.04276,1.69663,-9.62845,-9.8332,-6.00466,94.4351
2023-02-16 05:39:53:826,-1.09952,1.71158,-9.59011,-9.833,-6.03501,94.472
