Timestamp,Acceleration_x,Acceleration_y,Acceleration_z,roll,pitch,yaw
2023-02-16 22:05:26:802,-0.838946,1.64974,-9.61446,-9.0326,-5.36204,79.085
2023-02-16 22:05:26:810,-0.84276,1.63388,-9.63276,-9.0288,-5.36406,79.0205
2023-02-16 22:05:26:820,-0.818925,1.62915,-9.66512,-9.02015,-5.36832,78.9665
2023-02-16 22:05:26:830,-0.835061,1.61182,-9.68759,-9.00946,-5.37513,78.9159
2023-02-16 22:05:26:840,-0.855309,1.60078,-9.67174,-8.98954,-5.38397,78.8694
2023-02-16 22:05:26:850,-0.87484,1.56344,-9.65755,-8.97544,-5.38562,78.8301
2023-02-16 22:05:26:860,-0.905056,1.54037,-9.67457,-8.95663,-5.38951,78.7904
2023-02-16 22:05:26:871,-0.928735,1.54662,-9.66324,-8.93343,-5.39525,78.7535
2023-02-16 22:05:26:880,-0.941321,1.53378,-9.61297,-8.91135,-5.40052,78.7193
2023-02-16 22:05:26:890,-0.935623,1.51763,-9.60662,-8.89549,-5.40794,78.6817
2023-02-16 22:05:26:900,-0.927966,1.527,-9.61876,-8.87902,-5.4198,78.6481
2023-02-16 22:05:26:910,-0.911302,1.52623,-9.61674,-8.86067,-5.43313,78.6134
2023-02-16 22:05:26:920,-0.942476,1.50439,-9.58716,-8.83997,-5.44849,78.5788
2023-02-16 22:05:26:930,-0.969253,1.49004,-9.55451,-8.81999,-5.46394,78.5457
2023-02-16 22:05:26:940,-0.945303,1.4948,-9.53101,-8.79764,-5.47475,78.508
2023-02-16 22:05:26:950,-0.887264,1.47536,-9.52957,-8.7792,-5.48621,78.4725
2023-02-16 22:05:26:960,-0.834144,1.46058,-9.53694,-8.76818,-5.49709,78.4436
2023-02-16 22:05:26:970,-0.807222,1.4713,-9.51959,-8.76385,-5.51024,78.4187
2023-02-16 22:05:26:980,-0.806266,1.50019,-9.50732,-8.76826,-5.52582,78.4024
2023-02-16 22:05:26:990,-0.826443,1.54905,-9.56319,-8.77889,-5.547,78.3969
2023-02-16 22:05:27:0,-0.868047,1.6022,-9.66342,-8.79076,-5.5673,78.3957
2023-02-16 22:05:27:10,-0.897726,1.66211,-9.71146,-8.80325,-5.5889,78.4011
2023-02-16 22:05:27:20,-0.914538,1.68001,-9.69717,-8.80848,-5.61094,78.4125
2023-02-16 22:05:27:31,-0.909689,1.65448,-9.65018,-8.80507,-5.63367,78.4324
2023-02-16 22:05:27:41,-0.898281,1.63168,-9.5726,-8.80181,-5.65497,78.4643
2023-02-16 22:05:27:51,-0.951658,1.61404,-9.50704,-8.80038,-5.67791,78.5046
2023-02-16 22:05:27:61,-1.04605,1.61759,-9.49957,-8.79943,-5.69824,78.5519
2023-02-16 22:05:27:71,-1.11933,1.65357,-9.57982,-8.79898,-5.70833,78.5973
2023-02-16 22:05:27:81,-1.16638,1.67699,-9.65931,-8.78762,-5.70722,78.6414
2023-02-16 22:05:27:91,-1.13526,1.66996,-9.69855,-8.76678,-5.69774,78.6799
2023-02-16 22:05:27:101,-1.05999,1.61569,-9.69079,-8.73872,-5.68395,78.7132
2023-02-16 22:05:27:110,-0.990846,1.54343,-9.64667,-8.70442,-5.67182,78.7409
2023-02-16 22:05:27:121,-0.959808,1.48595,-9.57586,-8.67446,-5.66342,78.7694
2023-02-16 22:05:27:131,-0.941604,1.45357,-9.55519,-8.65087,-5.66086,78.7974
2023-02-16 22:05:27:140,-0.932093,1.44431,-9.57188,-8.63212,-5.65938,78.8248
2023-02-16 22:05:27:150,-0.923675,1.4288,-9.57716,-8.61924,-5.66155,78.8517
2023-02-16 22:05:27:160,-0.949432,1.43336,-9.56539,-8.61289,-5.66515,78.8803
2023-02-16 22:05:27:170,-0.969133,1.4382,-9.57194,-8.60746,-5.67139,78.9076
2023-02-16 22:05:27:180,-0.957549,1.44255,-9.60033,-8.60873,-5.6751,78.9323
2023-02-16 22:05:27:190,-0.95875,1.44013,-9.6016,-8.61055,-5.67976,78.9562
2023-02-16 22:05:27:200,-0.983331,1.44637,-9.59253,-8.61403,-5.68792,78.9831
2023-02-16 22:05:27:210,-0.997616,1.43236,-9.58858,-8.6191,-5.6936,79.0096
2023-02-16 22:05:27:220,-1.0233,1.4287,-9.58472,-8.62398,-5.69977,79.0353
2023-02-16 22:05:27:230,-1.04228,1.42805,-9.5635,-8.62586,-5.70357,79.0601
2023-02-16 22:05:27:240,-1.03719,1.4133,-9.58442,-8.62585,-5.70475,79.0817
2023-02-16 22:05:27:250,-1.01501,1.42032,-9.58055,-8.63482,-5.70691,79.0974
2023-02-16 22:05:27:260,-0.993198,1.43266,-9.61176,-8.64196,-5.70225,79.1124
2023-02-16 22:05:27:270,-0.98645,1.43797,-9.65219,-8.64779,-5.69725,79.1241
2023-02-16 22:05:27:280,-0.983687,1.4547,-9.64419,-8.65293,-5.69254,79.1362
2023-02-16 22:05:27:290,-0.965914,1.43559,-9.63896,-8.65741,-5.6854,79.148
2023-02-16 22:05:27:300,-0.97001,1.43713,-9.63713,-8.66602,-5.68035,79.162
2023-02-16 22:05:27:310,-1.01126,1.43777,-9.635,-8.6735,-5.67036,79.1744
2023-02-16 22:05:27:320,-1.01441,1.44137,-9.64545,-8.67592,-5.65793,79.1814
2023-02-16 22:05:27:330,-0.978126,1.45195,-9.67866,-8.68136,-5.64008,79.1861
2023-02-16 22:05:27:340,-0.904612,1.43455,-9.71424,-8.68045,-5.62303,79.186
2023-02-16 22:05:27:350,-0.85272,1.41701,-9.70511,-8.67823,-5.60815,79.1868
2023-02-16 22:05:27:360,-0.841391,1.39718,-9.64743,-8.67574,-5.59674,79.1837
2023-02-16 22:05:27:370,-0.853502,1.38528,-9.62014,-8.67553,-5.58858,79.1818
2023-02-16 22:05:27:380,-0.870949,1.40206,-9.60479,-8.68074,-5.58407,79.1812
2023-02-16 22:05:27:390,-0.893897,1.42541,-9.62195,-8.68698,-5.58212,79.1828
2023-02-16 22:05:27:400,-0.894653,1.45435,-9.63353,-8.69593,-5.57663,79.1832
2023-02-16 22:05:27:410,-0.882468,1.46051,-9.65552,-8.70156,-5.57248,79.1857
2023-02-16 22:05:27:420,-0.870848,1.45257,-9.647,-8.70675,-5.57436,79.1853
2023-02-16 22:05:27:431,-0.866395,1.43834,-9.61102,-8.7131,-5.57764,79.185
2023-02-16 22:05:27:440,-0.850483,1.41414,-9.57852,-8.71601,-5.58235,79.1866
2023-02-16 22:05:27:450,-0.836972,1.39552,-9.56152,-8.71909,-5.58517,79.1888
2023-02-16 22:05:27:460,-0.827419,1.40011,-9.54915,-8.72871,-5.59529,79.1974
2023-02-16 22:05:27:470,-0.834581,1.41366,-9.55937,-8.7421,-5.60732,79.2071
2023-02-16 22:05:27:480,-0.856886,1.42772,-9.59565,-8.76117,-5.62436,79.2192
2023-02-16 22:05:27:491,-0.881329,1.45521,-9.63708,-8.77939,-5.64481,79.234
2023-02-16 22:05:27:501,-0.911151,1.4786,-9.62642,-8.79778,-5.66704,79.2553
2023-02-16 22:05:27:511,-0.921278,1.4821,-9.59955,-8.81482,-5.6855,79.277
2023-02-16 22:05:27:521,-0.916593,1.46493,-9.58961,-8.83586,-5.70603,79.3045
2023-02-16 22:05:27:531,-0.915092,1.47184,-9.577,-8.86284,-5.72397,79.3357
2023-02-16 22:05:27:541,-0.926358,1.50201,-9.5634,-8.89313,-5.739,79.3701
2023-02-16 22:05:27:551,-0.951929,1.52531,-9.57575,-8.92516,-5.75189,79.4085
2023-02-16 22:05:27:561,-0.975084,1.55128,-9.59584,-8.95772,-5.76132,79.4517
2023-02-16 22:05:27:571,-0.973285,1.58494,-9.61868,-8.98851,-5.76754,79.4974
2023-02-16 22:05:27:580,-0.982513,1.59722,-9.63804,-9.01872,-5.77138,79.5464
2023-02-16 22:05:27:591,-1.00113,1.59749,-9.64337,-9.04379,-5.77596,79.5925
2023-02-16 22:05:27:601,-0.988295,1.58625,-9.63508,-9.06836,-5.7742,79.6336
2023-02-16 22:05:27:611,-0.970712,1.58858,-9.62595,-9.09227,-5.77173,79.679
2023-02-16 22:05:27:621,-0.965766,1.60201,-9.60967,-9.11754,-5.77059,79.7226
2023-02-16 22:05:27:630,-0.976955,1.60845,-9.616,-9.14244,-5.77405,79.7606
2023-02-16 22:05:27:641,-0.95666,1.6113,-9.63246,-9.16532,-5.77936,79.7995
2023-02-16 22:05:27:651,-0.958923,1.61597,-9.62994,-9.18886,-5.78779,79.8445
2023-02-16 22:05:27:661,-0.97992,1.62765,-9.64154,-9.21161,-5.79802,79.8867
2023-02-16 22:05:27:670,-1.00128,1.63646,-9.65305,-9.22868,-5.80903,79.9279
2023-02-16 22:05:27:680,-1.02345,1.62092,-9.63895,-9.24204,-5.82261,79.9707
2023-02-16 22:05:27:690,-1.0235,1.61136,-9.60019,-9.25453,-5.83794,80.0082
2023-02-16 22:05:27:700,-1.03008,1.61798,-9.58262,-9.26842,-5.84733,80.0454
2023-02-16 22:05:27:710,-1.05395,1.61499,-9.58366,-9.27951,-5.85797,80.0814
2023-02-16 22:05:27:720,-1.0603,1.62992,-9.60331,-9.29367,-5.87065,80.1121
2023-02-16 22:05:27:730,-1.06569,1.64257,-9.62507,-9.30416,-5.88175,80.1443
2023-02-16 22:05:27:741,-1.08266,1.64514,-9.63415,-9.31674,-5.89331,80.1728
2023-02-16 22:05:27:750,-1.11072,1.63908,-9.64909,-9.32786,-5.90578,80.2031
2023-02-16 22:05:27:761,-1.11331,1.63059,-9.64836,-9.3353,-5.91653,80.2287
2023-02-16 22:05:27:770,-1.10096,1.63001,-9.63064,-9.34137,-5.92717,80.2507
2023-02-16 22:05:27:780,-1.08458,1.62297,-9.62947,-9.34335,-5.9367,80.2717
2023-02-16 22:05:27:790,-1.07021,1.6094,-9.61243,-9.34854,-5.94727,80.2937
2023-02-16 22:05:27:801,-1.06864,1.58114,-9.59624,-9.3458,-5.96055,80.3125
2023-02-16 22:05:27:811,-1.05486,1.57407,-9.5888,-9.34961,-5.97052,80.3273
2023-02-16 22:05:27:820,-1.04366,1.59273,-9.61311,-9.35385,-5.9789,80.3453
2023-02-16 22:05:27:830,-1.04176,1.6414,-9.65371,-9.35915,-5.98922,80.3632
2023-02-16 22:05:27:841,-1.01862,1.66059,-9.66225,-9.35703,-5.99717,80.3806
2023-02-16 22:05:27:850,-0.980834,1.63705,-9.61805,-9.35337,-6.00988,80.3989
2023-02-16 22:05:27:860,-0.962376,1.6096,-9.58182,-9.34963,-6.02043,80.4185
2023-02-16 22:05:27:871,-0.966523,1.59327,-9.56872,-9.35026,-6.031,80.4488
2023-02-16 22:05:27:881,-0.983125,1.58349,-9.51599,-9.35121,-6.04263,80.4824
2023-02-16 22:05:27:890,-1.00603,1.5902,-9.48616,-9.35667,-6.05373,80.5193
2023-02-16 22:05:27:901,-1.00941,1.60037,-9.48796,-9.37224,-6.06438,80.5664
2023-02-16 22:05:27:911,-1.02083,1.62599,-9.52165,-9.39527,-6.07372,80.6129
2023-02-16 22:05:27:921,-1.00255,1.65424,-9.58107,-9.41981,-6.08104,80.6668
2023-02-16 22:05:27:931,-1.03918,1.68998,-9.62258,-9.43777,-6.09207,80.721
2023-02-16 22:05:27:941,-1.09119,1.69757,-9.64479,-9.45515,-6.09916,80.781
2023-02-16 22:05:27:950,-1.10924,1.66292,-9.63494,-9.45833,-6.10784,80.8399
2023-02-16 22:05:27:960,-1.12374,1.64216,-9.62275,-9.46122,-6.11433,80.8956
2023-02-16 22:05:27:970,-1.13561,1.65276,-9.62008,-9.45843,-6.11907,80.9519
2023-02-16 22:05:27:980,-1.14065,1.62706,-9.59515,-9.45499,-6.1283,81.0039
2023-02-16 22:05:27:990,-1.12515,1.59214,-9.55058,-9.44969,-6.13414,81.0495
2023-02-16 22:05:28:0,-1.11095,1.56567,-9.51172,-9.45254,-6.13826,81.0921
2023-02-16 22:05:28:10,-1.11786,1.56785,-9.50899,-9.46392,-6.14697,81.1333
2023-02-16 22:05:28:20,-1.14762,1.5996,-9.52636,-9.48131,-6.15095,81.1772
2023-02-16 22:05:28:30,-1.15775,1.63565,-9.56126,-9.49919,-6.15413,81.2145
2023-02-16 22:05:28:40,-1.16995,1.67051,-9.59352,-9.51436,-6.15335,81.2413
2023-02-16 22:05:28:50,-1.16058,1.68328,-9.61089,-9.52472,-6.14253,81.2603
2023-02-16 22:05:28:60,-1.13365,1.68757,-9.59747,-9.53244,-6.13045,81.2737
2023-02-16 22:05:28:70,-1.11067,1.65926,-9.55951,-9.54009,-6.12073,81.2783
2023-02-16 22:05:28:80,-1.0817,1.63188,-9.52413,-9.55119,-6.11337,81.2769
2023-02-16 22:05:28:90,-1.075,1.63321,-9.50894,-9.56868,-6.11268,81.2658
2023-02-16 22:05:28:100,-1.09006,1.66671,-9.53931,-9.59585,-6.1177,81.2558
2023-02-16 22:05:28:110,-1.12747,1.72957,-9.62924,-9.63088,-6.12464,81.2429
2023-02-16 22:05:28:120,-1.16012,1.8346,-9.79279,-9.65951,-6.12758,81.2298
2023-02-16 22:05:28:130,-1.17749,1.94199,-9.9316,-9.6738,-6.12314,81.2115
2023-02-16 22:05:28:140,-1.14692,1.97702,-9.94419,-9.66143,-6.1094,81.1866
2023-02-16 22:05:28:150,-1.09305,1.88529,-9.8047,-9.62512,-6.07666,81.1619
2023-02-16 22:05:28:160,-1.03073,1.7668,-9.63197,-9.58216,-6.03722,81.1416
2023-02-16 22:05:28:170,-0.960619,1.69779,-9.52938,-9.54419,-5.99848,81.1186
2023-02-16 22:05:28:180,-0.904499,1.65013,-9.4962,-9.51606,-5.96088,81.1063
2023-02-16 22:05:28:190,-0.938223,1.67089,-9.55837,-9.49407,-5.93251,81.0981
2023-02-16 22:05:28:200,-1.00541,1.70385,-9.67705,-9.46858,-5.90355,81.0908
2023-02-16 22:05:28:210,-1.03768,1.69572,-9.73023,-9.43061,-5.87755,81.0798
2023-02-16 22:05:28:220,-1.01506,1.64115,-9.697,-9.38379,-5.85547,81.0635
2023-02-16 22:05:28:230,-0.969939,1.58577,-9.6567,-9.33109,-5.83379,81.0434
2023-02-16 22:05:28:240,-0.951466,1.53221,-9.60704,-9.27648,-5.81463,81.0165
2023-02-16 22:05:28:250,-0.952505,1.48933,-9.54367,-9.22593,-5.80613,80.9894
2023-02-16 22:05:28:260,-0.953201,1.44379,-9.51275,-9.18454,-5.80243,80.9533
2023-02-16 22:05:28:270,-0.953636,1.44761,-9.53671,-9.14422,-5.79822,80.9165
2023-02-16 22:05:28:280,-0.946782,1.44721,-9.56762,-9.10578,-5.79505,80.8784
2023-02-16 22:05:28:290,-0.938315,1.44659,-9.58702,-9.06802,-5.79154,80.8369
2023-02-16 22:05:28:300,-0.92024,1.44805,-9.61043,-9.03421,-5.79314,80.7968
2023-02-16 22:05:28:310,-0.911115,1.43681,-9.60314,-9.00137,-5.79588,80.7544
2023-02-16 22:05:28:320,-0.915634,1.40769,-9.56415,-8.96973,-5.79885,80.7104
2023-02-16 22:05:28:330,-0.923612,1.37711,-9.51619,-8.93489,-5.80416,80.6679
2023-02-16 22:05:28:340,-0.925198,1.34625,-9.48372,-8.90769,-5.80533,80.6196
2023-02-16 22:05:28:350,-0.905683,1.34138,-9.50394,-8.88933,-5.80457,80.5693
2023-02-16 22:05:28:360,-0.88045,1.36635,-9.59417,-8.88207,-5.80278,80.5205
2023-02-16 22:05:28:370,-0.86563,1.42175,-9.67641,-8.8742,-5.80444,80.4757
2023-02-16 22:05:28:380,-0.879372,1.45508,-9.66856,-8.86328,-5.80785,80.4358
2023-02-16 22:05:28:390,-0.910614,1.46055,-9.59164,-8.85373,-5.80908,80.3958
2023-02-16 22:05:28:400,-0.912312,1.44016,-9.52311,-8.8435,-5.8035,80.3547
2023-02-16 22:05:28:410,-0.888003,1.43746,-9.50071,-8.83935,-5.80014,80.3167
2023-02-16 22:05:28:420,-0.878721,1.44888,-9.48618,-8.83955,-5.79776,80.2838
2023-02-16 22:05:28:430,-0.873248,1.48034,-9.50222,-8.84504,-5.79791,80.2526
2023-02-16 22:05:28:440,-0.869111,1.49447,-9.552,-8.85863,-5.79791,80.2261
2023-02-16 22:05:28:450,-0.874215,1.51523,-9.58248,-8.87302,-5.79929,80.1986
2023-02-16 22:05:28:460,-0.873796,1.51145,-9.59545,-8.88798,-5.8055,80.1754
2023-02-16 22:05:28:470,-0.851381,1.53563,-9.62088,-8.90882,-5.81747,80.1545
2023-02-16 22:05:28:480,-0.872178,1.56734,-9.64469,-8.93126,-5.83374,80.1396
2023-02-16 22:05:28:490,-0.926027,1.59115,-9.66356,-8.94958,-5.85172,80.1274
2023-02-16 22:05:28:500,-0.94816,1.60532,-9.67501,-8.96468,-5.86917,80.115
2023-02-16 22:05:28:510,-0.944397,1.60803,-9.6865,-8.9745,-5.88309,80.1079
2023-02-16 22:05:28:520,-0.933357,1.59773,-9.69225,-8.9838,-5.89872,80.1015
2023-02-16 22:05:28:530,-0.938129,1.58892,-9.67057,-8.98752,-5.91483,80.0974
2023-02-16 22:05:28:540,-0.944016,1.57512,-9.64074,-8.98838,-5.92869,80.0986
2023-02-16 22:05:28:550,-0.940714,1.55394,-9.58118,-8.98884,-5.94619,80.1009
2023-02-16 22:05:28:560,-0.9288,1.53034,-9.52266,-8.99473,-5.96061,80.1068
2023-02-16 22:05:28:570,-0.945555,1.53755,-9.56375,-9.00652,-5.97882,80.1177
2023-02-16 22:05:28:580,-0.987608,1.57874,-9.64809,-9.01666,-5.9924,80.1301
2023-02-16 22:05:28:590,-1.00815,1.60625,-9.72779,-9.02346,-6.0079,80.1397
2023-02-16 22:05:28:600,-0.971749,1.58944,-9.72556,-9.02218,-6.02749,80.1449
2023-02-16 22:05:28:610,-0.952135,1.56,-9.70817,-9.01945,-6.04889,80.1549
2023-02-16 22:05:28:620,-0.999577,1.55695,-9.6653,-9.01558,-6.07452,80.1714
2023-02-16 22:05:28:630,-1.04955,1.57024,-9.60259,-9.01646,-6.10597,80.1889
2023-02-16 22:05:28:640,-1.08929,1.56547,-9.54218,-9.01487,-6.13601,80.2034
2023-02-16 22:05:28:650,-1.11653,1.55154,-9.51838,-9.01611,-6.16,80.2158
2023-02-16 22:05:28:660,-1.09713,1.54116,-9.54547,-9.02019,-6.17737,80.232
2023-02-16 22:05:28:670,-1.06659,1.54477,-9.56804,-9.02491,-6.19509,80.2487
2023-02-16 22:05:28:680,-1.06511,1.55343,-9.56672,-9.03176,-6.21684,80.2645
2023-02-16 22:05:28:690,-1.0999,1.53158,-9.56983,-9.03713,-6.23285,80.2793
2023-02-16 22:05:28:700,-1.13267,1.51976,-9.56277,-9.03858,-6.24839,80.2924
2023-02-16 22:05:28:710,-1.14152,1.52758,-9.56799,-9.04259,-6.26015,80.3086
2023-02-16 22:05:28:720,-1.14532,1.50038,-9.58031,-9.04797,-6.2749,80.3197
2023-02-16 22:05:28:730,-1.13995,1.47941,-9.54488,-9.04779,-6.28172,80.3292
2023-02-16 22:05:28:740,-1.14296,1.47243,-9.52388,-9.04826,-6.29258,80.3376
2023-02-16 22:05:28:750,-1.16018,1.47168,-9.53732,-9.05816,-6.30317,80.3417
2023-02-16 22:05:28:760,-1.16391,1.47915,-9.57749,-9.06671,-6.31168,80.3446
2023-02-16 22:05:28:770,-1.15055,1.50433,-9.5879,-9.07963,-6.32111,80.3437
2023-02-16 22:05:28:780,-1.13729,1.50232,-9.56879,-9.09632,-6.33008,80.3431
2023-02-16 22:05:28:790,-1.15315,1.51115,-9.5759,-9.11225,-6.34113,80.3402
2023-02-16 22:05:28:800,-1.16785,1.52286,-9.58433,-9.13178,-6.34785,80.3328
2023-02-16 22:05:28:810,-1.14716,1.54499,-9.58546,-9.15074,-6.35196,80.3253
2023-02-16 22:05:28:820,-1.07651,1.56022,-9.60024,-9.17095,-6.35911,80.315
2023-02-16 22:05:28:830,-1.03766,1.55952,-9.58927,-9.19111,-6.36847,80.3063
2023-02-16 22:05:28:840,-1.05637,1.55181,-9.56972,-9.20981,-6.38166,80.2992
2023-02-16 22:05:28:850,-1.08544,1.56846,-9.56098,-9.23394,-6.3954,80.2964
2023-02-16 22:05:28:860,-1.12659,1.58121,-9.5676,-9.26184,-6.41335,80.2965
2023-02-16 22:05:28:870,-1.14498,1.62108,-9.59512,-9.28778,-6.42377,80.2967
2023-02-16 22:05:28:880,-1.15654,1.63133,-9.6069,-9.31537,-6.43626,80.3057
2023-02-16 22:05:28:890,-1.19279,1.64207,-9.59432,-9.33992,-6.44648,80.3176
2023-02-16 22:05:28:900,-1.22798,1.65878,-9.6291,-9.36229,-6.45064,80.3274
2023-02-16 22:05:28:910,-1.26299,1.68067,-9.64751,-9.37699,-6.45215,80.3381
2023-02-16 22:05:28:920,-1.28744,1.67535,-9.61874,-9.38713,-6.44852,80.3474
2023-02-16 22:05:28:930,-1.27182,1.65257,-9.5912,-9.3946,-6.44252,80.3505
2023-02-16 22:05:28:940,-1.23723,1.63047,-9.56718,-9.39984,-6.43243,80.353
2023-02-16 22:05:28:950,-1.22946,1.62169,-9.51171,-9.40064,-6.42177,80.3504
2023-02-16 22:05:28:960,-1.21324,1.6019,-9.48955,-9.40667,-6.40913,80.3452
2023-02-16 22:05:28:970,-1.1948,1.60218,-9.50711,-9.41707,-6.39432,80.3346
2023-02-16 22:05:28:980,-1.19747,1.61722,-9.55211,-9.42918,-6.37784,80.3242
2023-02-16 22:05:28:990,-1.18939,1.65145,-9.59376,-9.44104,-6.3596,80.3124
2023-02-16 22:05:29:0,-1.17976,1.65989,-9.61216,-9.45155,-6.34319,80.2958
2023-02-16 22:05:29:10,-1.17398,1.65577,-9.61739,-9.45907,-6.32656,80.2781
2023-02-16 22:05:29:20,-1.16178,1.65139,-9.63479,-9.46687,-6.30719,80.2562
2023-02-16 22:05:29:30,-1.15653,1.64884,-9.62249,-9.47257,-6.28853,80.2334
2023-02-16 22:05:29:40,-1.12992,1.64304,-9.60772,-9.47911,-6.26695,80.2083
2023-02-16 22:05:29:50,-1.10459,1.64006,-9.59994,-9.48674,-6.24534,80.1816
2023-02-16 22:05:29:60,-1.08371,1.63948,-9.59326,-9.49429,-6.22322,80.1582
2023-02-16 22:05:29:70,-1.08912,1.63148,-9.58034,-9.49955,-6.2015,80.1286
2023-02-16 22:05:29:80,-1.06786,1.62758,-9.56845,-9.50572,-6.17963,80.0979
2023-02-16 22:05:29:90,-1.0431,1.63401,-9.56646,-9.51081,-6.15511,80.0677
2023-02-16 22:05:29:100,-1.02563,1.63744,-9.56001,-9.51668,-6.12992,80.0398
2023-02-16 22:05:29:110,-1.01291,1.63584,-9.55964,-9.52351,-6.10807,80.0105
2023-02-16 22:05:29:120,-1.01269,1.62171,-9.57402,-9.52965,-6.087,79.9811
2023-02-16 22:05:29:130,-1.00052,1.61939,-9.5838,-9.53392,-6.06698,79.9518
2023-02-16 22:05:29:140,-0.998712,1.62015,-9.58853,-9.54035,-6.05168,79.9241
2023-02-16 22:05:29:150,-0.995802,1.62977,-9.58958,-9.54892,-6.0345,79.897
2023-02-16 22:05:29:160,-0.991887,1.62176,-9.5895,-9.55507,-6.01606,79.8719
2023-02-16 22:05:29:170,-0.981563,1.62155,-9.5853,-9.56039,-5.99965,79.8433
2023-02-16 22:05:29:180,-0.959748,1.62376,-9.55965,-9.56879,-5.98724,79.8132
2023-02-16 22:05:29:190,-0.92645,1.59926,-9.55737,-9.57677,-5.97625,79.7814
