Timestamp,Acceleration_x,Acceleration_y,Acceleration_z,roll,pitch,yaw
2023-02-15 05:40:54:356,-0.428921,0.843714,-9.70117,-4.67833,-2.84958,90.8947
2023-02-15 05:40:54:364,-0.41562,0.86801,-9.74194,-4.69881,-2.84073,90.8894
2023-02-15 05:40:54:374,-0.389405,0.870025,-9.77314,-4.71919,-2.83296,90.8861
2023-02-15 05:40:54:384,-0.368366,0.870886,-9.77725,-4.73442,-2.82518,90.8817
2023-02-15 05:40:54:394,-0.352429,0.879214,-9.76903,-4.75285,-2.8197,90.8805
2023-02-15 05:40:54:404,-0.361911,0.879783,-9.77753,-4.76973,-2.81483,90.883
2023-02-15 05:40:54:414,-0.365459,0.881721,-9.76614,-4.78405,-2.80785,90.8896
2023-02-15 05:40:54:424,-0.382471,0.897499,-9.78098,-4.79396,-2.81141,90.9015
2023-02-15 05:40:54:434,-0.456534,0.922631,-9.82393,-4.80368,-2.81603,90.9156
2023-02-15 05:40:54:444,-0.545417,0.920412,-9.80457,-4.80908,-2.82794,90.9278
2023-02-15 05:40:54:454,-0.590168,0.917296,-9.79061,-4.80709,-2.84519,90.9324
2023-02-15 05:40:54:464,-0.62053,0.906268,-9.78381,-4.80138,-2.86456,90.9356
2023-02-15 05:40:54:474,-0.631058,0.886693,-9.74392,-4.78623,-2.88245,90.9281
2023-02-15 05:40:54:483,-0.59281,0.856935,-9.69701,-4.77058,-2.89511,90.9155
2023-02-15 05:40:54:494,-0.54531,0.815623,-9.67093,-4.76,-2.90679,90.8939
2023-02-15 05:40:54:504,-0.487213,0.791102,-9.64155,-4.7493,-2.91708,90.8681
2023-02-15 05:40:54:514,-0.434865,0.792734,-9.64121,-4.7439,-2.92542,90.839
2023-02-15 05:40:54:523,-0.414695,0.806039,-9.63239,-4.74366,-2.93428,90.8129
2023-02-15 05:40:54:534,-0.39652,0.835477,-9.66219,-4.751,-2.94204,90.7891
2023-02-15 05:40:54:544,-0.406305,0.859123,-9.70408,-4.76464,-2.94958,90.7717
2023-02-15 05:40:54:554,-0.474821,0.911273,-9.7464,-4.77855,-2.95361,90.7594
2023-02-15 05:40:54:564,-0.568762,0.947753,-9.78237,-4.79303,-2.96078,90.7547
2023-02-15 05:40:54:574,-0.65029,0.971048,-9.8025,-4.80357,-2.96966,90.7512
2023-02-15 05:40:54:584,-0.677484,0.984098,-9.80333,-4.80538,-2.97183,90.7452
2023-02-15 05:40:54:594,-0.643445,0.953715,-9.80531,-4.80201,-2.96759,90.7358
2023-02-15 05:40:54:604,-0.579227,0.927492,-9.78979,-4.79644,-2.95754,90.721
2023-02-15 05:40:54:614,-0.52808,0.896785,-9.7508,-4.78887,-2.94461,90.6999
2023-02-15 05:40:54:624,-0.464605,0.881203,-9.70667,-4.78118,-2.92811,90.6747
2023-02-15 05:40:54:634,-0.442948,0.891147,-9.72796,-4.77304,-2.91187,90.6504
2023-02-15 05:40:54:644,-0.489236,0.904783,-9.7769,-4.76193,-2.90025,90.6297
2023-02-15 05:40:54:654,-0.568617,0.908121,-9.79629,-4.74399,-2.89292,90.6066
2023-02-15 05:40:54:664,-0.563431,0.919343,-9.89054,-4.72447,-2.88822,90.5844
2023-02-15 05:40:54:674,-0.477282,0.887685,-9.89396,-4.69836,-2.87919,90.5565
2023-02-15 05:40:54:684,-0.447116,0.823354,-9.827,-4.66323,-2.8676,90.526
2023-02-15 05:40:54:694,-0.429314,0.772752,-9.78936,-4.6246,-2.85488,90.4925
2023-02-15 05:40:54:704,-0.442,0.710032,-9.71936,-4.57713,-2.84414,90.4588
2023-02-15 05:40:54:714,-0.473448,0.690341,-9.69321,-4.53112,-2.83489,90.4286
2023-02-15 05:40:54:724,-0.443655,0.681761,-9.69525,-4.48874,-2.82472,90.3989
2023-02-15 05:40:54:734,-0.428649,0.670527,-9.67645,-4.44917,-2.81113,90.3655
2023-02-15 05:40:54:744,-0.453531,0.682327,-9.71382,-4.4076,-2.79508,90.338
2023-02-15 05:40:54:754,-0.432934,0.674829,-9.74175,-4.36153,-2.77789,90.3132
2023-02-15 05:40:54:763,-0.404431,0.651265,-9.73577,-4.31554,-2.75514,90.286
2023-02-15 05:40:54:773,-0.35972,0.642804,-9.73298,-4.27053,-2.73385,90.2594
2023-02-15 05:40:54:784,-0.333579,0.623235,-9.70524,-4.22225,-2.70786,90.2323
2023-02-15 05:40:54:794,-0.352667,0.607794,-9.68905,-4.17758,-2.68601,90.2068
2023-02-15 05:40:54:804,-0.392265,0.610807,-9.69082,-4.131,-2.66337,90.1873
2023-02-15 05:40:54:814,-0.355533,0.592999,-9.64258,-4.08259,-2.6397,90.1669
2023-02-15 05:40:54:824,-0.304058,0.564977,-9.60029,-4.03681,-2.61753,90.1457
2023-02-15 05:40:54:834,-0.270703,0.555111,-9.62298,-4.00002,-2.59098,90.122
2023-02-15 05:40:54:844,-0.260382,0.580117,-9.69675,-3.97033,-2.56537,90.1019
2023-02-15 05:40:54:854,-0.268836,0.613331,-9.74552,-3.94493,-2.54581,90.0812
2023-02-15 05:40:54:864,-0.315826,0.627716,-9.7585,-3.92555,-2.52944,90.0637
2023-02-15 05:40:54:874,-0.349247,0.639993,-9.77622,-3.90319,-2.52048,90.0441
2023-02-15 05:40:54:884,-0.343104,0.651888,-9.77286,-3.88283,-2.51868,90.0265
2023-02-15 05:40:54:894,-0.343176,0.636094,-9.7524,-3.86107,-2.51934,90.0089
2023-02-15 05:40:54:904,-0.363538,0.637044,-9.73159,-3.83866,-2.52664,89.9893
2023-02-15 05:40:54:914,-0.391636,0.632835,-9.68396,-3.82168,-2.53536,89.9694
2023-02-15 05:40:54:924,-0.396816,0.622409,-9.64214,-3.80884,-2.54822,89.9504
2023-02-15 05:40:54:934,-0.3581,0.639547,-9.67809,-3.80139,-2.56387,89.9308
