Timestamp,Acceleration_x,Acceleration_y,Acceleration_z,roll,pitch,yaw
2023-01-13 00:55:28284,-0.0624862,-0.186086,-0.983064,0.18799,-0.0636714,-2.1798
2023-01-13 00:55:28293,-0.0606899,-0.184744,-0.981052,0.187759,-0.0636141,-2.17965
2023-01-13 00:55:28303,-0.0624419,-0.184139,-0.981012,0.1875,-0.0634999,-2.17955
2023-01-13 00:55:28313,-0.0652984,-0.183911,-0.98307,0.187356,-0.0633695,-2.17937
2023-01-13 00:55:28323,-0.0659328,-0.181775,-0.985004,0.187169,-0.063305,-2.17918
2023-01-13 00:55:28333,-0.0663422,-0.182071,-0.987316,0.187002,-0.0631136,-2.17896
2023-01-13 00:55:28343,-0.0659329,-0.183332,-0.988573,0.186766,-0.062904,-2.17879
2023-01-13 00:55:28353,-0.0634486,-0.182741,-0.988445,0.186638,-0.06265,-2.17861
2023-01-13 00:55:28363,-0.0575656,-0.184017,-0.990843,0.186484,-0.0623546,-2.1784
2023-01-13 00:55:28373,-0.0527658,-0.185825,-0.990189,0.186276,-0.0620687,-2.17815
2023-01-13 00:55:28383,-0.0511864,-0.18596,-0.986461,0.186039,-0.0618738,-2.17795
2023-01-13 00:55:28393,-0.0524958,-0.185132,-0.983074,0.185823,-0.0616507,-2.17777
2023-01-13 00:55:28403,-0.0523765,-0.183809,-0.981284,0.185664,-0.061482,-2.17757
2023-01-13 00:55:28413,-0.0529936,-0.183614,-0.980285,0.185455,-0.0613495,-2.17733
2023-01-13 00:55:28423,-0.0535977,-0.182911,-0.980365,0.18527,-0.0613299,-2.17714
2023-01-13 00:55:28433,-0.0555041,-0.184027,-0.983826,0.185155,-0.0613873,-2.17691
2023-01-13 00:55:28443,-0.0544625,-0.184341,-0.986461,0.184994,-0.061402,-2.17667
2023-01-13 00:55:28453,-0.0531669,-0.183354,-0.984674,0.184828,-0.0614372,-2.17646
2023-01-13 00:55:28463,-0.0516436,-0.181643,-0.984682,0.184685,-0.0615146,-2.17624
2023-01-13 00:55:28473,-0.0494037,-0.182517,-0.986729,0.184498,-0.0615862,-2.17595
2023-01-13 00:55:28483,-0.0479824,-0.182292,-0.98735,0.184316,-0.0616713,-2.17572
2023-01-13 00:55:28493,-0.0468617,-0.181406,-0.987084,0.184148,-0.0617863,-2.17555
2023-01-13 00:55:28503,-0.047048,-0.181164,-0.984351,0.183979,-0.0619083,-2.17544
2023-01-13 00:55:28513,-0.0488639,-0.181603,-0.983949,0.1838,-0.0621029,-2.17541
2023-01-13 00:55:28523,-0.0498567,-0.181892,-0.985287,0.183662,-0.0623797,-2.17536
2023-01-13 00:55:28533,-0.0527405,-0.183133,-0.986808,0.183518,-0.0626521,-2.17543
2023-01-13 00:55:28543,-0.0563241,-0.183716,-0.986792,0.18339,-0.062962,-2.1756
