Timestamp,Acceleration_x,Acceleration_y,Acceleration_z,roll,pitch,yaw
2023-01-13 10:38:09:643,-0.0679996,-0.204296,-0.967212,0.215925,-0.0741107,0.827164
2023-01-13 10:38:09:864,-0.0563441,-0.199693,-0.966156,0.211485,-0.0753059,0.821182
2023-01-13 10:38:10:140,-0.0876558,-0.207386,-0.958453,0.212639,-0.0850161,0.8051
2023-01-13 10:38:10:418,-0.0855737,-0.193669,-0.971981,0.200178,-0.0860793,0.802507
2023-01-13 10:38:10:672,-0.0817347,-0.183026,-0.973193,0.187533,-0.0851047,0.806406
2023-01-13 10:38:10:919,-0.0718518,-0.181243,-0.980186,0.186587,-0.0821574,0.815562
2023-01-13 10:38:11:156,-0.0769137,-0.182784,-0.981278,0.184426,-0.079216,0.816597
2023-01-13 10:38:11:401,-0.0829544,-0.183959,-0.982543,0.184466,-0.0790137,0.816008
2023-01-13 10:38:11:654,-0.0743761,-0.171518,-0.972807,0.181229,-0.0758258,0.81703
2023-01-13 10:38:12:78,-0.0786957,-0.178462,-0.983488,0.178262,-0.0725206,0.815434
2023-01-13 10:38:12:330,-0.0656064,-0.173806,-0.984112,0.175757,-0.0709274,0.817259
2023-01-13 10:38:12:584,-0.0742543,-0.166881,-0.976645,0.171184,-0.0731099,0.814955
2023-01-13 10:38:12:834,-0.0787683,-0.165394,-0.977821,0.171092,-0.0750129,0.814254
2023-01-13 10:38:13:93,-0.0682401,-0.171437,-0.986495,0.16916,-0.0780723,0.815467
2023-01-13 10:38:13:388,-0.0790732,-0.163199,-0.988549,0.16327,-0.0857688,0.817743
2023-01-13 10:38:13:651,-0.0767642,-0.147655,-0.972718,0.155746,-0.0909622,0.819567
2023-01-13 10:38:13:913,-0.131123,-0.15023,-0.971023,0.144008,-0.145645,0.84448
2023-01-13 10:38:14:178,-0.274175,-0.0839958,-0.943734,0.0898002,-0.302603,0.90703
2023-01-13 10:38:14:449,-0.497767,-0.0155281,-0.848053,0.0302082,-0.534097,0.928085
2023-01-13 10:38:14:727,-0.709334,0.00606266,-0.721653,-0.00837256,-0.750623,0.894758
2023-01-13 10:38:15:14,-0.760329,0.0423843,-0.667053,-0.0394218,-0.800846,0.89077
2023-01-13 10:38:15:286,-0.619628,0.0115855,-0.790026,-0.00580838,-0.625443,0.84978
2023-01-13 10:38:15:551,-0.34754,0.0122127,-0.899311,-0.00200162,-0.375921,0.837416
2023-01-13 10:38:15:810,-0.124541,0.0173994,-0.977196,-0.00853656,-0.158062,0.853386
2023-01-13 10:38:16:66,-0.00653609,0.00744701,-0.983462,-0.00484837,-0.0338402,0.855902
2023-01-13 10:38:16:376,-0.0311555,-0.0012881,-1.00045,-0.00221017,-0.0347592,0.853099
2023-01-13 10:38:16:644,-0.0458566,0.0127949,-0.995807,-0.0131755,-0.0577142,0.860014
2023-01-13 10:38:16:904,-0.0864949,0.0359339,-0.988202,-0.0333237,-0.121364,0.869014
2023-01-13 10:38:17:160,-0.257327,0.0709429,-0.922373,-0.0571479,-0.293958,0.841372
2023-01-13 10:38:17:424,-0.506497,0.0565305,-0.812801,-0.0500472,-0.539217,0.806353
2023-01-13 10:38:17:688,-0.745605,0.0264366,-0.741608,-0.0343063,-0.720082,0.780674
2023-01-13 10:38:17:961,-0.649615,0.0118498,-0.786302,-0.0100963,-0.653637,0.778825
2023-01-13 10:38:18:229,-0.422872,-0.0115211,-0.885849,0.022009,-0.443672,0.798265
2023-01-13 10:38:18:496,-0.229235,-0.0696263,-0.936895,0.0888208,-0.24077,0.824432
2023-01-13 10:38:18:763,-0.072707,-0.196552,-0.98222,0.180552,-0.0993783,0.830658
2023-01-13 10:38:19:30,-0.0535234,-0.213226,-0.975567,0.207382,-0.0624717,0.834312
2023-01-13 10:38:19:345,-0.0408546,-0.192387,-0.97741,0.19516,-0.0716779,0.815642
2023-01-13 10:38:19:619,-0.131133,-0.157913,-0.962162,0.163548,-0.167264,0.778237
2023-01-13 10:38:19:894,-0.368443,-0.130354,-0.917588,0.146486,-0.341538,0.707273
2023-01-13 10:38:20:161,-0.522688,-0.136119,-0.848144,0.161759,-0.530797,0.638304
2023-01-13 10:38:20:435,-0.585379,-0.148386,-0.815579,0.182955,-0.577335,0.617031
2023-01-13 10:38:20:715,-0.396471,-0.154224,-0.89101,0.169404,-0.408197,0.713666
2023-01-13 10:38:20:979,-0.176156,-0.178837,-0.949406,0.191645,-0.209314,0.78557
2023-01-13 10:38:21:234,-0.0381363,-0.245662,-0.986476,0.226326,-0.0800273,0.816596
2023-01-13 10:38:21:485,-0.0828138,-0.21902,-0.968397,0.217691,-0.0894318,0.822508
2023-01-13 10:38:21:749,-0.0995355,-0.196328,-0.968637,0.198886,-0.124574,0.819962
2023-01-13 10:38:22:8,-0.19364,-0.169548,-0.954677,0.168046,-0.239816,0.804408
2023-01-13 10:38:22:308,-0.449578,-0.134556,-0.890298,0.136241,-0.487018,0.738702
2023-01-13 10:38:22:568,-0.705104,-0.0713489,-0.723218,0.119047,-0.722294,0.639027
2023-01-13 10:38:22:838,-0.791514,-0.0798788,-0.693664,0.112313,-0.787614,0.605427
2023-01-13 10:38:23:103,-0.578203,-0.0575736,-0.814589,0.0719116,-0.60683,0.680191
2023-01-13 10:38:23:360,-0.351153,-0.00578792,-0.905502,0.0195625,-0.373129,0.738326
