Timestamp,Acceleration_x,Acceleration_y,Acceleration_z,roll,pitch,yaw
2023-01-13 00:50:4883,-0.0189615,-0.218115,-0.979604,0.218239,-0.0298842,-2.21694
2023-01-13 00:50:48347,-0.0289837,-0.199799,-0.980147,0.20476,-0.0353295,-2.20732
2023-01-13 00:50:48652,-0.0390305,-0.192644,-0.987764,0.196344,-0.036681,-2.22214
2023-01-13 00:50:48983,-0.0395967,-0.192705,-0.980696,0.194308,-0.0379293,-2.20885
2023-01-13 00:50:49242,-0.0343005,-0.18987,-0.984728,0.192451,-0.0407593,-2.19323
2023-01-13 00:50:49502,-0.0407268,-0.190997,-0.983712,0.19226,-0.0409341,-2.18892
2023-01-13 00:50:49752,-0.0373006,-0.184155,-0.981891,0.190156,-0.0416442,-2.18649
2023-01-13 00:50:49991,-0.0404485,-0.189127,-0.987837,0.191046,-0.0411653,-2.18554
2023-01-13 00:50:50242,-0.0350398,-0.184129,-0.980199,0.190184,-0.0395399,-2.18399
2023-01-13 00:50:50480,-0.0397174,-0.187331,-0.985108,0.188944,-0.0390707,-2.18476
2023-01-13 00:50:50706,-0.0405951,-0.180212,-0.986874,0.184065,-0.0372862,-2.18453
2023-01-13 00:50:50940,-0.0303804,-0.179961,-0.991508,0.182402,-0.0364259,-2.18224
2023-01-13 00:50:51168,-0.0385029,-0.17548,-0.981741,0.181775,-0.0375928,-2.18102
2023-01-13 00:50:51414,-0.0434649,-0.176532,-0.979928,0.182761,-0.0386187,-2.17947
2023-01-13 00:50:51696,-0.0338404,-0.183348,-0.983845,0.182799,-0.0376177,-2.17748
2023-01-13 00:50:51940,-0.0176563,-0.173814,-0.989125,0.179545,-0.0368783,-2.17518
2023-01-13 00:50:52179,-0.0391454,-0.176466,-0.990714,0.175898,-0.04166,-2.18007
2023-01-13 00:50:52423,-0.0590167,-0.148639,-0.974109,0.168614,-0.0447607,-2.18591
2023-01-13 00:50:52680,-0.0257452,-0.184219,-0.988623,0.178115,-0.0366868,-2.18087
2023-01-13 00:50:52966,-0.0381002,-0.169539,-0.983283,0.175482,-0.0316198,-2.17413
2023-01-13 00:50:53234,-0.0239732,-0.18009,-0.988581,0.179504,-0.0253326,-2.16331
2023-01-13 00:50:53489,-0.0128553,-0.170557,-0.984126,0.177232,-0.0223852,-2.1583
2023-01-13 00:50:53726,-0.014283,-0.174303,-0.988168,0.178024,-0.0206659,-2.1554
2023-01-13 00:50:53962,-0.0225838,-0.175363,-0.986188,0.17887,-0.0210519,-2.15407
2023-01-13 00:50:54190,-0.025327,-0.17666,-0.98654,0.180352,-0.0222856,-2.15308
2023-01-13 00:50:54471,-0.0155358,-0.174682,-0.988306,0.180735,-0.0200613,-2.1488
2023-01-13 00:50:54701,-0.0206208,-0.18595,-0.992815,0.183625,-0.0202043,-2.14721
2023-01-13 00:50:54939,-0.0172968,-0.176334,-0.985655,0.180487,-0.020152,-2.14718
2023-01-13 00:50:55173,-0.0262463,-0.17382,-0.98516,0.178217,-0.0209451,-2.14776
2023-01-13 00:50:55414,-0.0218318,-0.171448,-0.984439,0.177049,-0.0222886,-2.14644
2023-01-13 00:50:55657,-0.0241223,-0.175952,-0.989661,0.177454,-0.0260844,-2.14526
2023-01-13 00:50:55897,-0.0326988,-0.169504,-0.984261,0.175074,-0.0304001,-2.14802
2023-01-13 00:50:56135,-0.0397271,-0.171983,-0.99017,0.173984,-0.0318104,-2.1493
2023-01-13 00:50:56376,-0.024029,-0.168364,-0.991735,0.171449,-0.0293739,-2.14727
