Timestamp,Accel_x,Accel_y,Accel_z,Roll,Pitch,Yaw
2023-03-09 23:30:00.860392,-0.24602198600769043,0.310170978307724,-0.9188240766525269,-0.3195085823535919,-0.2489403337240219,1.360789179801941
2023-03-09 23:30:00.882872,-0.2455771416425705,0.31096410751342773,-0.9157185554504395,-0.3195761740207672,-0.24875466525554657,1.3603079319000244
2023-03-09 23:30:00.919967,-0.2401621788740158,0.3072138726711273,-0.9180600047111511,-0.3193727731704712,-0.24804691970348358,1.3588831424713135
2023-03-09 23:30:00.950712,-0.24041448533535004,0.3068699836730957,-0.9202347993850708,-0.31906744837760925,-0.24803724884986877,1.357648491859436
2023-03-09 23:30:01.040422,-0.24020029604434967,0.31215715408325195,-0.9230788946151733,-0.3176109194755554,-0.24853676557540894,1.355104923248291
2023-03-09 23:30:01.062430,-0.2409808486700058,0.31188449263572693,-0.9223406314849854,-0.31703031063079834,-0.24848347902297974,1.3549634218215942
2023-03-09 23:30:01.090352,-0.2396661341190338,0.3036893308162689,-0.9201266169548035,-0.31577199697494507,-0.24834641814231873,1.3550140857696533
2023-03-09 23:30:01.130217,-0.24139145016670227,0.3002636730670929,-0.9166133999824524,-0.31399914622306824,-0.24823451042175293,1.3554915189743042
2023-03-09 23:30:01.150501,-0.2476588487625122,0.29824769496917725,-0.912398099899292,-0.31319087743759155,-0.24820375442504883,1.3558727502822876
2023-03-09 23:30:01.221408,-0.24739272892475128,0.2997719347476959,-0.9184864163398743,-0.3112068772315979,-0.2487315833568573,1.3567478656768799
2023-03-09 23:30:01.270545,-0.2459513545036316,0.29551833868026733,-0.9168933629989624,-0.3098863959312439,-0.2493017166852951,1.356579065322876
2023-03-09 23:30:01.343626,-0.2498883455991745,0.2981018126010895,-0.9200284481048584,-0.30911242961883545,-0.250367134809494,1.3561630249023438
2023-03-09 23:30:01.379976,-0.25179362297058105,0.2991766333580017,-0.9237327575683594,-0.30830204486846924,-0.2514812648296356,1.3554068803787231
2023-03-09 23:30:01.459985,-0.24760890007019043,0.29806703329086304,-0.9225451350212097,-0.3063051402568817,-0.25287455320358276,1.3539637327194214
2023-03-09 23:30:01.500257,-0.24740509688854218,0.2954883873462677,-0.9227826595306396,-0.3049810528755188,-0.2534392476081848,1.3536906242370605
2023-03-09 23:30:01.560338,-0.2446156144142151,0.28978589177131653,-0.9187829494476318,-0.30240291357040405,-0.25378739833831787,1.3537509441375732
2023-03-09 23:30:01.600462,-0.2508528232574463,0.29156023263931274,-0.9206056594848633,-0.3009037375450134,-0.25395041704177856,1.3544094562530518
