Timestamp,Acceleration_x,Acceleration_y,Acceleration_z,roll,pitch,yaw
2023-01-13 09:36:52:290,-0.0175985,-0.0453739,-1.00667,0.0366177,-0.0105161,0.87026
2023-01-13 09:36:52:292,-0.0178211,-0.0459202,-1.00956,0.0365077,-0.01034,0.869495
2023-01-13 09:36:52:302,-0.0202015,-0.0449009,-1.01093,0.0363785,-0.0101614,0.868874
2023-01-13 09:36:52:312,-0.0174584,-0.0418359,-1.0125,0.0361068,-0.00986405,0.8684
2023-01-13 09:36:52:322,-0.0126741,-0.0393986,-1.01494,0.035736,-0.00946133,0.868023
2023-01-13 09:36:52:332,-0.00702067,-0.0364341,-1.01592,0.035139,-0.00902217,0.867744
2023-01-13 09:36:52:342,0.00242432,-0.0321674,-1.01588,0.034354,-0.00848032,0.867564
2023-01-13 09:36:52:352,0.0128032,-0.0266655,-1.01268,0.0334227,-0.0079404,0.867365
2023-01-13 09:36:52:362,0.0201545,-0.0217144,-1.00654,0.0324442,-0.00746287,0.867054
2023-01-13 09:36:52:372,0.0230609,-0.0155672,-0.998882,0.0313819,-0.00704206,0.866592
2023-01-13 09:36:52:382,0.023424,-0.00822583,-0.987909,0.0303994,-0.00677417,0.865955
2023-01-13 09:36:52:392,0.0233813,-0.00448625,-0.979331,0.0295159,-0.00653129,0.865169
2023-01-13 09:36:52:402,0.0212856,-0.00351711,-0.975571,0.0288282,-0.00641352,0.864186
2023-01-13 09:36:52:412,0.0157711,-0.00594831,-0.977547,0.0283837,-0.00641589,0.863075
2023-01-13 09:36:52:422,0.00779825,-0.011738,-0.984176,0.0281715,-0.00653745,0.861924
2023-01-13 09:36:52:432,-0.00045214,-0.0186795,-0.99376,0.027991,-0.00673366,0.860775
2023-01-13 09:36:52:442,-0.00796311,-0.0200853,-0.998461,0.0279278,-0.00696597,0.859689
2023-01-13 09:36:52:452,-0.00937659,-0.0232096,-1.00252,0.0278668,-0.00724357,0.858707
2023-01-13 09:36:52:462,-0.0124979,-0.0283094,-1.00168,0.0279069,-0.0075247,0.857783
2023-01-13 09:36:52:472,-0.0180511,-0.0291469,-0.997541,0.0279382,-0.0077505,0.856901
2023-01-13 09:36:52:482,-0.0176314,-0.0322879,-0.994399,0.028058,-0.00798258,0.8562
